"Time","iowait","irq","nice","softirq","steal","system","user"
2023-04-01 22:36:00,0%,0%,0%,3.80%,3.40%,4.00%,11.8%
2023-04-01 22:36:05,0.100%,0%,0%,5.80%,6.60%,6.30%,13.5%
2023-04-01 22:36:10,0.100%,0%,0%,5.80%,6.60%,6.30%,13.5%
2023-04-01 22:36:15,0%,0%,0%,5.10%,3.30%,4.10%,14.1%
2023-04-01 22:36:20,0%,0%,0%,5.10%,3.30%,4.10%,14.1%
2023-04-01 22:36:25,0%,0%,0%,4.10%,3.50%,4.50%,12.2%
2023-04-01 22:36:30,0%,0%,0%,4.10%,3.50%,4.50%,12.2%
2023-04-01 22:36:35,0%,0%,0%,5.70%,5.50%,6.00%,13.0%
2023-04-01 22:36:40,0%,0%,0%,5.70%,5.50%,6.00%,13.0%
2023-04-01 22:36:45,0%,0%,0%,4.70%,4.90%,4.90%,10.4%
2023-04-01 22:36:50,0%,0%,0%,4.70%,4.90%,4.90%,10.4%
2023-04-01 22:36:55,0%,0%,0%,5.10%,5.90%,4.70%,6.40%
2023-04-01 22:37:00,0%,0%,0%,5.10%,5.90%,4.70%,6.40%
2023-04-01 22:37:05,0%,0%,0%,4.40%,3.70%,3.70%,14.7%
2023-04-01 22:37:10,0%,0%,0%,4.40%,3.70%,3.70%,14.7%
2023-04-01 22:37:15,0%,0%,0%,5.30%,4.80%,6.10%,10.1%
2023-04-01 22:37:20,0%,0%,0%,5.30%,4.80%,6.10%,10.1%
2023-04-01 22:37:25,0%,0%,0%,3.40%,2.60%,3.00%,8.80%
2023-04-01 22:37:30,0%,0%,0%,3.40%,2.60%,3.00%,8.80%
2023-04-01 22:37:35,0%,0%,0%,2.50%,1.90%,2.40%,6.20%
2023-04-01 22:37:40,0%,0%,0%,2.50%,1.90%,2.40%,6.20%
2023-04-01 22:37:45,0%,0%,0%,1.10%,1.20%,1.40%,6.20%
2023-04-01 22:37:50,0%,0%,0%,1.10%,1.20%,1.40%,6.20%
2023-04-01 22:37:55,0%,0%,0%,2.50%,2.00%,2.30%,6.50%
2023-04-01 22:38:00,0%,0%,0%,2.50%,2.00%,2.30%,6.50%
2023-04-01 22:38:05,0%,0%,0%,2.60%,3.20%,2.80%,7.40%
2023-04-01 22:38:10,0%,0%,0%,2.60%,3.20%,2.80%,7.40%
2023-04-01 22:38:15,0%,0%,0%,1.80%,1.60%,2.30%,10.9%
2023-04-01 22:38:20,0%,0%,0%,1.80%,1.60%,2.30%,10.9%
2023-04-01 22:38:25,0%,0%,0%,1.00%,1.50%,1.30%,6.70%
2023-04-01 22:38:30,0%,0%,0%,1.00%,1.50%,1.30%,6.70%
2023-04-01 22:38:35,0%,0%,0%,4.70%,5.90%,4.60%,5.80%
2023-04-01 22:38:40,0%,0%,0%,4.70%,5.90%,4.60%,5.80%
2023-04-01 22:38:45,0%,0%,0%,3.30%,3.20%,4.40%,9.20%
2023-04-01 22:38:50,0%,0%,0%,3.30%,3.20%,4.40%,9.20%
2023-04-01 22:38:55,0%,0%,0%,2.80%,3.30%,4.00%,9.60%
2023-04-01 22:39:00,0%,0%,0%,2.80%,3.30%,4.00%,9.60%
2023-04-01 22:39:05,0%,0%,0%,2.00%,2.70%,2.00%,6.70%
2023-04-01 22:39:10,0%,0%,0%,2.00%,2.70%,2.00%,6.70%
2023-04-01 22:39:15,0%,0%,0%,0.900%,0.800%,0.800%,8.10%
2023-04-01 22:39:20,0%,0%,0%,0.900%,0.800%,0.800%,8.10%
2023-04-01 22:39:25,0%,0%,0%,2.40%,2.60%,4.00%,8.10%
2023-04-01 22:39:30,0%,0%,0%,2.40%,2.60%,4.00%,8.10%
2023-04-01 22:39:35,0%,0%,0%,5.50%,6.00%,5.80%,8.50%
2023-04-01 22:39:40,0%,0%,0%,5.50%,6.00%,5.80%,8.50%
2023-04-01 22:39:45,0%,0%,0%,5.60%,5.80%,5.30%,11.3%
2023-04-01 22:39:50,0%,0%,0%,5.60%,5.80%,5.30%,11.3%
2023-04-01 22:39:55,0%,0%,0%,1.20%,1.20%,1.10%,6.20%
2023-04-01 22:40:00,0%,0%,0%,1.20%,1.20%,1.10%,6.20%
2023-04-01 22:40:05,0%,0%,0%,4.30%,6.40%,3.80%,9.60%
2023-04-01 22:40:10,0%,0%,0%,4.30%,6.40%,3.80%,9.60%
2023-04-01 22:40:15,0%,0%,0%,4.40%,4.80%,4.10%,6.90%
2023-04-01 22:40:20,0%,0%,0%,4.40%,4.80%,4.10%,6.90%
2023-04-01 22:40:25,0%,0%,0%,3.60%,3.00%,3.70%,7.90%
2023-04-01 22:40:30,0%,0%,0%,3.60%,3.00%,3.70%,7.90%
2023-04-01 22:40:35,0%,0%,0%,2.40%,2.10%,3.60%,10.1%
2023-04-01 22:40:40,0%,0%,0%,2.40%,2.10%,3.60%,10.1%
2023-04-01 22:40:45,0%,0%,0%,2.40%,1.80%,5%,21.5%
2023-04-01 22:40:50,0%,0%,0%,2.40%,1.80%,5%,21.5%
2023-04-01 22:40:55,0%,0%,0%,2.20%,2.20%,2.60%,8.80%
2023-04-01 22:41:00,0%,0%,0%,2.20%,2.20%,2.60%,8.80%
2023-04-01 22:41:05,0.1000%,0%,0%,3.10%,4.20%,3.00%,11.1%
2023-04-01 22:41:10,0.1000%,0%,0%,3.10%,4.20%,3.00%,11.1%
2023-04-01 22:41:15,0%,0%,0%,3.70%,4.90%,4.00%,6.80%
2023-04-01 22:41:20,0%,0%,0%,3.70%,4.90%,4.00%,6.80%
2023-04-01 22:41:25,0%,0%,0%,4.70%,4.50%,5.80%,10.9%
2023-04-01 22:41:30,0%,0%,0%,4.70%,4.50%,5.80%,10.9%
2023-04-01 22:41:35,0%,0%,0%,1.90%,2.40%,2.20%,8.30%
2023-04-01 22:41:40,0%,0%,0%,1.90%,2.40%,2.20%,8.30%
2023-04-01 22:41:45,0%,0%,0%,2.40%,2.90%,2.30%,7.00%
2023-04-01 22:41:50,0%,0%,0%,2.40%,2.90%,2.30%,7.00%
2023-04-01 22:41:55,0%,0%,0%,5.10%,3.40%,5.90%,9.40%
2023-04-01 22:42:00,0%,0%,0%,5.10%,3.40%,5.90%,9.40%
2023-04-01 22:42:05,0%,0%,0%,1.40%,1.30%,1.30%,3.10%
2023-04-01 22:42:10,0%,0%,0%,1.40%,1.30%,1.30%,3.10%
2023-04-01 22:42:15,0%,0%,0%,0.900%,0.500%,1.000%,2.50%
2023-04-01 22:42:20,0%,0%,0%,0.900%,0.500%,1.000%,2.50%
2023-04-01 22:42:25,0%,0%,0%,0.600%,0.200%,0.600%,3.70%
2023-04-01 22:42:30,0%,0%,0%,0.600%,0.200%,0.600%,3.70%
2023-04-01 22:42:35,0%,0%,0%,0.900%,1.20%,1.000%,5%
2023-04-01 22:42:40,0%,0%,0%,0.900%,1.20%,1.000%,5%
2023-04-01 22:42:45,0%,0%,0%,1.60%,1.60%,1.10%,3.70%
2023-04-01 22:42:50,0%,0%,0%,1.60%,1.60%,1.10%,3.70%
2023-04-01 22:42:55,0%,0%,0%,1.40%,2.20%,2.30%,2.10%
2023-04-01 22:43:00,0%,0%,0%,1.40%,2.20%,2.30%,2.10%
2023-04-01 22:43:05,0%,0%,0%,0.300%,0.600%,0.500%,2.20%
2023-04-01 22:43:10,0%,0%,0%,0.300%,0.600%,0.500%,2.20%
2023-04-01 22:43:15,0%,0%,0%,0.700%,0.400%,0.300%,3.00%
2023-04-01 22:43:20,0%,0%,0%,0.700%,0.400%,0.300%,3.00%
2023-04-01 22:43:25,0%,0%,0%,2.40%,4.10%,2.20%,3.80%
2023-04-01 22:43:30,0%,0%,0%,2.40%,4.10%,2.20%,3.80%
2023-04-01 22:43:35,0%,0%,0%,1.50%,2.40%,1.90%,2.20%
2023-04-01 22:43:40,0%,0%,0%,1.50%,2.40%,1.90%,2.20%
2023-04-01 22:43:45,0%,0%,0%,0.300%,0.200%,0.300%,1.80%
2023-04-01 22:43:50,0%,0%,0%,0.300%,0.200%,0.300%,1.80%
2023-04-01 22:43:55,0%,0%,0%,0%,0.1000%,0.1000%,0.100%
2023-04-01 22:44:00,0%,0%,0%,0%,0.1000%,0.1000%,0.100%
2023-04-01 22:44:05,0%,0%,0%,1.20%,1.60%,2.00%,3.20%
2023-04-01 22:44:10,0%,0%,0%,1.20%,1.60%,2.00%,3.20%
2023-04-01 22:44:15,0%,0%,0%,0.200%,0.500%,0.600%,2.60%
2023-04-01 22:44:20,0%,0%,0%,0.200%,0.500%,0.600%,2.60%
2023-04-01 22:44:25,0%,0%,0%,2.00%,2.40%,3.00%,4.10%
2023-04-01 22:44:30,0%,0%,0%,2.00%,2.40%,3.00%,4.10%
2023-04-01 22:44:35,0%,0%,0%,0.200%,0.300%,0.300%,3.40%
2023-04-01 22:44:40,0%,0%,0%,0.200%,0.300%,0.300%,3.40%
2023-04-01 22:44:45,0%,0%,0%,2.30%,2.10%,2.40%,4.50%
2023-04-01 22:44:50,0%,0%,0%,2.30%,2.10%,2.40%,4.50%
2023-04-01 22:44:55,0%,0%,0%,0.800%,1.40%,0.800%,2.40%
2023-04-01 22:45:00,0%,0%,0%,0.800%,1.40%,0.800%,2.40%
2023-04-01 22:45:05,0%,0%,0%,1.10%,2.40%,1.10%,3.80%
2023-04-01 22:45:10,0%,0%,0%,1.10%,2.40%,1.10%,3.80%
2023-04-01 22:45:15,0%,0%,0%,0.800%,1.20%,1.40%,1.40%
2023-04-01 22:45:20,0%,0%,0%,0.800%,1.20%,1.40%,1.40%
2023-04-01 22:45:25,0%,0%,0%,1.40%,1.30%,2.10%,3.10%
2023-04-01 22:45:30,0%,0%,0%,1.40%,1.30%,2.10%,3.10%
2023-04-01 22:45:35,0%,0%,0%,0.200%,0.1000%,0.200%,1.60%
2023-04-01 22:45:40,0%,0%,0%,0.200%,0.1000%,0.200%,1.60%
2023-04-01 22:45:45,0%,0%,0%,0.1000%,0.300%,0.200%,1.50%
2023-04-01 22:45:50,0%,0%,0%,0.1000%,0.300%,0.200%,1.50%
2023-04-01 22:45:55,0%,0%,0%,0.900%,1.10%,1.10%,2.40%
2023-04-01 22:46:00,0%,0%,0%,0.900%,1.10%,1.10%,2.40%
2023-04-01 22:46:05,0%,0%,0%,0.200%,0.300%,0.300%,2.80%
2023-04-01 22:46:10,0%,0%,0%,0.200%,0.300%,0.300%,2.80%
2023-04-01 22:46:15,0%,0%,0%,0.600%,1.000%,0.900%,1.20%
2023-04-01 22:46:20,0%,0%,0%,0.600%,1.000%,0.900%,1.20%
2023-04-01 22:46:25,0%,0%,0%,0.300%,0.300%,0.500%,2.70%
2023-04-01 22:46:30,0%,0%,0%,0.300%,0.300%,0.500%,2.70%
2023-04-01 22:46:35,0%,0%,0%,1.000%,1.10%,0.800%,1.20%
2023-04-01 22:46:40,0%,0%,0%,1.000%,1.10%,0.800%,1.20%
2023-04-01 22:46:45,0%,0%,0%,0.800%,1.40%,0.800%,1.20%
2023-04-01 22:46:50,0%,0%,0%,0.800%,1.40%,0.800%,1.20%
2023-04-01 22:46:55,0%,0%,0%,1.000%,1.20%,1.80%,1.60%
2023-04-01 22:47:00,0%,0%,0%,1.000%,1.20%,1.80%,1.60%
2023-04-01 22:47:05,0%,0%,0%,1.10%,1.60%,1.40%,3.00%
2023-04-01 22:47:10,0%,0%,0%,1.10%,1.60%,1.40%,3.00%
2023-04-01 22:47:15,0%,0%,0%,0.600%,1.00%,0.700%,0.900%
2023-04-01 22:47:20,0%,0%,0%,0.600%,1.00%,0.700%,0.900%
2023-04-01 22:47:25,0%,0%,0%,1.80%,2.70%,1.90%,3.20%
2023-04-01 22:47:30,0%,0%,0%,1.80%,2.70%,1.90%,3.20%
2023-04-01 22:47:35,0%,0%,0%,0.500%,0.500%,0.1000%,0.800%
2023-04-01 22:47:40,0%,0%,0%,0.500%,0.500%,0.1000%,0.800%
2023-04-01 22:47:45,0%,0%,0%,0.300%,0.100%,0.100%,2.90%
2023-04-01 22:47:50,0%,0%,0%,0.300%,0.100%,0.100%,2.90%
2023-04-01 22:47:55,0%,0%,0%,0.500%,0.600%,0.800%,0.900%
2023-04-01 22:48:00,0%,0%,0%,0.500%,0.600%,0.800%,0.900%
2023-04-01 22:48:05,0%,0%,0%,0.700%,0.900%,0.900%,1.20%
2023-04-01 22:48:10,0%,0%,0%,0.700%,0.900%,0.900%,1.20%
2023-04-01 22:48:15,0%,0%,0%,1.60%,1.50%,1.50%,3.10%
2023-04-01 22:48:20,0%,0%,0%,1.60%,1.50%,1.50%,3.10%
2023-04-01 22:48:25,0%,0%,0%,0.600%,0.600%,0.800%,7.60%
2023-04-01 22:48:30,0%,0%,0%,0.600%,0.600%,0.800%,7.60%
2023-04-01 22:48:35,0%,0%,0%,2.30%,1.90%,3.60%,5.10%
2023-04-01 22:48:40,0%,0%,0%,2.30%,1.90%,3.60%,5.10%
2023-04-01 22:48:45,0%,0%,0%,1.90%,1.40%,1.50%,7.40%
2023-04-01 22:48:50,0%,0%,0%,1.90%,1.40%,1.50%,7.40%
2023-04-01 22:48:55,0%,0%,0%,1.90%,2.00%,1.90%,5.20%
2023-04-01 22:49:00,0%,0%,0%,1.90%,2.00%,1.90%,5.20%
2023-04-01 22:49:05,0%,0%,0%,3.70%,6.50%,3.40%,7.80%
2023-04-01 22:49:10,0%,0%,0%,3.70%,6.50%,3.40%,7.80%
2023-04-01 22:49:15,0%,0%,0%,0.500%,0.700%,1.20%,10.7%
2023-04-01 22:49:20,0%,0%,0%,0.500%,0.700%,1.20%,10.7%
2023-04-01 22:49:25,0%,0%,0%,2.60%,2.30%,3.20%,6.10%
2023-04-01 22:49:30,0%,0%,0%,2.60%,2.30%,3.20%,6.10%
2023-04-01 22:49:35,0%,0%,0%,2.80%,2.50%,2.40%,8.30%
2023-04-01 22:49:40,0%,0%,0%,2.80%,2.50%,2.40%,8.30%
2023-04-01 22:49:45,0%,0%,0%,0.500%,0.300%,0.900%,6.90%
2023-04-01 22:49:50,0%,0%,0%,0.500%,0.300%,0.900%,6.90%
2023-04-01 22:49:55,0%,0%,0%,1.40%,1.60%,1.80%,8.70%
2023-04-01 22:50:00,0%,0%,0%,1.40%,1.60%,1.80%,8.70%
2023-04-01 22:50:05,0%,0%,0%,0.600%,0.900%,0.800%,5.10%
2023-04-01 22:50:10,0%,0%,0%,0.600%,0.900%,0.800%,5.10%
2023-04-01 22:50:15,0%,0%,0%,2.70%,2.60%,2.40%,6.10%
2023-04-01 22:50:20,0%,0%,0%,2.70%,2.60%,2.40%,6.10%
2023-04-01 22:50:25,0%,0%,0%,3.40%,4.60%,3.20%,5.10%
2023-04-01 22:50:30,0%,0%,0%,3.40%,4.60%,3.20%,5.10%
2023-04-01 22:50:35,0%,0%,0%,2.70%,2.90%,3.20%,5.40%
2023-04-01 22:50:40,0%,0%,0%,2.70%,2.90%,3.20%,5.40%
2023-04-01 22:50:45,0%,0%,0%,3.40%,2.90%,3.30%,7.40%
2023-04-01 22:50:50,0%,0%,0%,3.40%,2.90%,3.30%,7.40%
2023-04-01 22:50:55,0%,0%,0%,1.40%,1.90%,1.60%,9.30%
2023-04-01 22:51:00,0%,0%,0%,1.40%,1.90%,1.60%,9.30%
2023-04-01 22:51:05,0%,0%,0%,1.70%,2.90%,1.50%,7.10%
2023-04-01 22:51:10,0%,0%,0%,1.70%,2.90%,1.50%,7.10%
2023-04-01 22:51:15,0%,0%,0%,1.40%,1.80%,1.20%,6.40%
2023-04-01 22:51:20,0%,0%,0%,1.40%,1.80%,1.20%,6.40%
2023-04-01 22:51:25,0%,0%,0%,3.10%,4.50%,3.10%,9.00%
2023-04-01 22:51:30,0%,0%,0%,3.10%,4.50%,3.10%,9.00%
2023-04-01 22:51:35,0%,0%,0%,1.90%,3.10%,2.10%,4.90%
2023-04-01 22:51:40,0%,0%,0%,1.90%,3.10%,2.10%,4.90%
2023-04-01 22:51:45,0%,0%,0%,2.10%,3.00%,2.10%,5.20%
2023-04-01 22:51:50,0%,0%,0%,2.10%,3.00%,2.10%,5.20%
2023-04-01 22:51:55,0%,0%,0%,2.10%,3.10%,2.50%,5.70%
2023-04-01 22:52:00,0%,0%,0%,2.10%,3.10%,2.50%,5.70%
2023-04-01 22:52:05,0%,0%,0%,3.00%,5.10%,2.50%,6.80%
2023-04-01 22:52:10,0%,0%,0%,3.00%,5.10%,2.50%,6.80%
2023-04-01 22:52:15,0%,0%,0%,1.60%,3.50%,2.20%,8.40%
2023-04-01 22:52:20,0%,0%,0%,1.60%,3.50%,2.20%,8.40%
2023-04-01 22:52:25,0%,0%,0%,6.80%,6.50%,4.80%,16.9%
2023-04-01 22:52:30,0%,0%,0%,6.80%,6.50%,4.80%,16.9%
2023-04-01 22:52:35,0%,0%,0%,5%,4.30%,5.40%,15.5%
2023-04-01 22:52:40,0%,0%,0%,5%,4.30%,5.40%,15.5%
2023-04-01 22:52:45,0%,0%,0%,6.80%,4.70%,6.40%,16.6%
2023-04-01 22:52:50,0%,0%,0%,6.80%,4.70%,6.40%,16.6%
2023-04-01 22:52:55,0%,0%,0%,5%,5.20%,5.10%,16.1%
2023-04-01 22:53:00,0%,0%,0%,5%,5.20%,5.10%,16.1%
2023-04-01 22:53:05,0%,0%,0%,7.30%,8.10%,6.70%,21.6%
2023-04-01 22:53:10,0%,0%,0%,7.30%,8.10%,6.70%,21.6%
2023-04-01 22:53:15,0%,0%,0%,6.60%,5.90%,7.00%,17.8%
2023-04-01 22:53:20,0%,0%,0%,6.60%,5.90%,7.00%,17.8%
2023-04-01 22:53:25,0%,0%,0%,5.50%,6.50%,5.70%,18.3%
2023-04-01 22:53:30,0%,0%,0%,5.50%,6.50%,5.70%,18.3%
2023-04-01 22:53:35,0%,0%,0%,4.30%,5.70%,4.30%,14.0%
2023-04-01 22:53:40,0%,0%,0%,4.30%,5.70%,4.30%,14.0%
2023-04-01 22:53:45,0%,0%,0%,6.80%,6.60%,7.30%,14.3%
2023-04-01 22:53:50,0%,0%,0%,6.80%,6.60%,7.30%,14.3%
2023-04-01 22:53:55,0%,0%,0%,4.30%,2.80%,4.30%,14.2%
2023-04-01 22:54:00,0%,0%,0%,4.30%,2.80%,4.30%,14.2%
2023-04-01 22:54:05,0%,0%,0%,5.20%,5.40%,5.70%,15.9%
2023-04-01 22:54:10,0%,0%,0%,5.20%,5.40%,5.70%,15.9%
2023-04-01 22:54:15,0%,0%,0%,6.90%,3.80%,7.20%,18.8%
2023-04-01 22:54:20,0%,0%,0%,6.90%,3.80%,7.20%,18.8%
2023-04-01 22:54:25,0%,0%,0%,2.70%,2.00%,2.00%,16.7%
2023-04-01 22:54:30,0%,0%,0%,2.70%,2.00%,2.00%,16.7%
2023-04-01 22:54:35,0%,0%,0%,3.30%,3.40%,4.30%,13.4%
2023-04-01 22:54:40,0%,0%,0%,3.30%,3.40%,4.30%,13.4%
2023-04-01 22:54:45,0%,0%,0%,6.40%,6.00%,5.70%,21.5%
2023-04-01 22:54:50,0%,0%,0%,6.40%,6.00%,5.70%,21.5%
2023-04-01 22:54:55,0%,0%,0%,6.10%,5.80%,5.60%,14.4%
2023-04-01 22:55:00,0%,0%,0%,6.10%,5.80%,5.60%,14.4%
2023-04-01 22:55:05,0%,0%,0%,5.20%,6.80%,5.10%,13.3%
2023-04-01 22:55:10,0%,0%,0%,5.20%,6.80%,5.10%,13.3%
2023-04-01 22:55:15,0%,0%,0%,5.70%,5.40%,6.90%,12.6%
2023-04-01 22:55:20,0%,0%,0%,5.70%,5.40%,6.90%,12.6%
2023-04-01 22:55:25,0%,0%,0%,5.30%,4.10%,6.20%,10.7%
2023-04-01 22:55:30,0%,0%,0%,5.30%,4.10%,6.20%,10.7%
2023-04-01 22:55:35,0%,0%,0%,4.40%,3.70%,3.30%,9.80%
2023-04-01 22:55:40,0%,0%,0%,4.40%,3.70%,3.30%,9.80%
2023-04-01 22:55:45,0%,0%,0%,3.90%,3.80%,4.60%,13.3%
2023-04-01 22:55:50,0%,0%,0%,3.90%,3.80%,4.60%,13.3%
2023-04-01 22:55:55,0%,0%,0%,2.60%,2.30%,2.70%,10.3%
2023-04-01 22:56:00,0%,0%,0%,2.60%,2.30%,2.70%,10.3%
2023-04-01 22:56:05,0%,0%,0%,5.90%,8.00%,6.40%,10.6%
2023-04-01 22:56:10,0%,0%,0%,5.90%,8.00%,6.40%,10.6%
2023-04-01 22:56:15,0%,0%,0%,5.70%,6.30%,4.90%,13.0%
2023-04-01 22:56:20,0%,0%,0%,5.70%,6.30%,4.90%,13.0%
2023-04-01 22:56:25,0%,0%,0%,2.60%,3.40%,2.30%,7.00%
2023-04-01 22:56:30,0%,0%,0%,2.60%,3.40%,2.30%,7.00%
2023-04-01 22:56:35,0%,0%,0%,4.30%,4.40%,4.50%,12.5%
2023-04-01 22:56:40,0%,0%,0%,4.30%,4.40%,4.50%,12.5%
2023-04-01 22:56:45,0%,0%,0%,3.10%,2.80%,3.00%,14.9%
2023-04-01 22:56:50,0%,0%,0%,3.10%,2.80%,3.00%,14.9%
2023-04-01 22:56:55,0%,0%,0%,3.30%,2.30%,2.40%,9.30%
2023-04-01 22:57:00,0%,0%,0%,3.30%,2.30%,2.40%,9.30%
2023-04-01 22:57:05,0%,0%,0%,4.80%,6.40%,5.50%,8.70%
2023-04-01 22:57:10,0%,0%,0%,4.80%,6.40%,5.50%,8.70%
2023-04-01 22:57:15,0%,0%,0%,5.10%,4.00%,5%,16.6%
2023-04-01 22:57:20,0%,0%,0%,5.10%,4.00%,5%,16.6%
2023-04-01 22:57:25,0%,0%,0%,4.80%,4.90%,3.60%,14.0%
2023-04-01 22:57:30,0%,0%,0%,4.80%,4.90%,3.60%,14.0%
2023-04-01 22:57:35,0%,0%,0%,2.80%,2.60%,3.20%,9.30%
2023-04-01 22:57:40,0%,0%,0%,2.80%,2.60%,3.20%,9.30%
2023-04-01 22:57:45,0%,0%,0%,2.10%,2.60%,2.50%,13.7%
2023-04-01 22:57:50,0%,0%,0%,2.10%,2.60%,2.50%,13.7%
2023-04-01 22:57:55,0%,0%,0%,4.30%,5.50%,3.90%,10.7%
2023-04-01 22:58:00,0%,0%,0%,4.30%,5.50%,3.90%,10.7%
2023-04-01 22:58:05,0%,0%,0%,3.50%,4.10%,3.70%,13.1%
2023-04-01 22:58:10,0%,0%,0%,3.50%,4.10%,3.70%,13.1%
2023-04-01 22:58:15,0%,0%,0%,7.80%,5.90%,5.50%,13.1%
2023-04-01 22:58:20,0%,0%,0%,7.80%,5.90%,5.50%,13.1%
2023-04-01 22:58:25,0%,0%,0%,4.20%,2.80%,5%,13.8%
2023-04-01 22:58:30,0%,0%,0%,4.20%,2.80%,5%,13.8%
2023-04-01 22:58:35,0%,0%,0%,6.70%,4.30%,5.80%,16.0%
2023-04-01 22:58:40,0%,0%,0%,6.70%,4.30%,5.80%,16.0%
2023-04-01 22:58:45,0%,0%,0%,5.60%,3.70%,4.90%,12.5%
2023-04-01 22:58:50,0%,0%,0%,5.60%,3.70%,4.90%,12.5%
2023-04-01 22:58:55,0%,0%,0%,4.60%,4.20%,4.90%,14.7%
2023-04-01 22:59:00,0%,0%,0%,4.60%,4.20%,4.90%,14.7%
2023-04-01 22:59:05,0%,0%,0%,5.40%,6.80%,6.40%,19.3%
2023-04-01 22:59:10,0%,0%,0%,5.40%,6.80%,6.40%,19.3%
2023-04-01 22:59:15,0%,0%,0%,4.70%,4.20%,5%,11.9%
2023-04-01 22:59:20,0%,0%,0%,4.70%,4.20%,5%,11.9%
2023-04-01 22:59:25,0%,0%,0%,7.30%,6.80%,6.70%,22.9%
2023-04-01 22:59:30,0%,0%,0%,7.30%,6.80%,6.70%,22.9%
2023-04-01 22:59:35,0%,0%,0%,6.10%,5.10%,6.20%,14.1%
2023-04-01 22:59:40,0%,0%,0%,6.10%,5.10%,6.20%,14.1%
2023-04-01 22:59:45,0%,0%,0%,3.30%,3.30%,4.30%,14.4%
2023-04-01 22:59:50,0%,0%,0%,3.30%,3.30%,4.30%,14.4%
2023-04-01 22:59:55,0%,0%,0%,5.40%,4.20%,5.80%,11.7%
2023-04-01 23:00:00,0%,0%,0%,5.40%,4.20%,5.80%,11.7%
2023-04-01 23:00:05,0%,0%,0%,6.90%,9.10%,6.20%,17.8%
2023-04-01 23:00:10,0%,0%,0%,6.90%,9.10%,6.20%,17.8%
2023-04-01 23:00:15,0%,0%,0%,6.40%,9.20%,5.40%,9.90%
2023-04-01 23:00:20,0%,0%,0%,6.40%,9.20%,5.40%,9.90%
2023-04-01 23:00:25,0%,0%,0%,5.80%,6.10%,4.50%,16.9%
2023-04-01 23:00:30,0%,0%,0%,5.80%,6.10%,4.50%,16.9%
2023-04-01 23:00:35,0%,0%,0%,5.40%,5.60%,5.40%,12.9%
2023-04-01 23:00:40,0%,0%,0%,5.40%,5.60%,5.40%,12.9%
2023-04-01 23:00:45,0%,0%,0%,4.10%,4.70%,4.00%,14.8%
2023-04-01 23:00:50,0%,0%,0%,4.10%,4.70%,4.00%,14.8%
2023-04-01 23:00:55,0%,0%,0%,9.60%,10.2%,7.30%,20.9%
2023-04-01 23:01:00,0%,0%,0%,9.60%,10.2%,7.30%,20.9%
2023-04-01 23:01:05,0%,0%,0%,10.5%,13.9%,6.90%,20.1%
2023-04-01 23:01:10,0%,0%,0%,10.5%,13.9%,6.90%,20.1%
2023-04-01 23:01:15,0%,0%,0%,8.90%,9.80%,6.60%,21.6%
2023-04-01 23:01:20,0%,0%,0%,8.90%,9.80%,6.60%,21.6%
2023-04-01 23:01:25,0%,0%,0%,8.40%,8.60%,8.00%,24.1%
2023-04-01 23:01:30,0%,0%,0%,8.40%,8.60%,8.00%,24.1%
2023-04-01 23:01:35,0%,0%,0%,8.00%,6.90%,8.50%,17.1%
