"Time","iowait","irq","nice","softirq","steal","system","user"
2023-04-02 11:35:50,0%,0%,0%,2.30%,3.80%,2.50%,6.70%
2023-04-02 11:36:00,0%,0%,0%,4.30%,5.60%,4.50%,11.4%
2023-04-02 11:36:10,0%,0%,0%,7.00%,11.3%,5.70%,11.8%
2023-04-02 11:36:20,0.100%,0%,0%,4.40%,6.50%,4.80%,15%
2023-04-02 11:36:30,0%,0%,0%,6.90%,8.40%,6.60%,18.6%
2023-04-02 11:36:40,0%,0%,0%,9.60%,8.60%,6.60%,22.9%
2023-04-02 11:36:50,0%,0%,0%,8.20%,11.2%,7.10%,21.1%
2023-04-02 11:37:00,0%,0%,0%,5.10%,5.30%,5.80%,23.4%
2023-04-02 11:37:10,0%,0%,0%,9.90%,10.4%,6.70%,17.6%
2023-04-02 11:37:20,0%,0%,0%,8.80%,7.20%,7.70%,21.0%
2023-04-02 11:37:30,0%,0%,0%,6.90%,6.70%,6.00%,19.1%
2023-04-02 11:37:40,0%,0%,0%,8.40%,8.90%,6.10%,20.8%
2023-04-02 11:37:50,0%,0%,0%,8.80%,8.60%,8.30%,21.1%
2023-04-02 11:38:00,0%,0%,0%,9.70%,11.1%,7.50%,16.9%
2023-04-02 11:38:10,0%,0%,0%,5.30%,9.20%,5.70%,17.7%
2023-04-02 11:38:20,0%,0%,0%,6.40%,7.80%,6.70%,17.5%
2023-04-02 11:38:30,0%,0%,0%,8.40%,8.90%,8.60%,16.4%
2023-04-02 11:38:40,0%,0%,0%,8.30%,8.80%,7.00%,17.7%
2023-04-02 11:38:50,0%,0%,0%,9.30%,7.40%,8.30%,20.9%
2023-04-02 11:39:00,0%,0%,0%,4.20%,3.70%,4.70%,11.4%
2023-04-02 11:39:10,0%,0%,0%,3.70%,6.80%,3.60%,11.1%
2023-04-02 11:39:20,0%,0%,0%,6.60%,6.20%,7.00%,12.2%
2023-04-02 11:39:30,0%,0%,0%,6.30%,5.50%,4.80%,17.1%
2023-04-02 11:39:40,0%,0%,0%,4.10%,3.50%,3.40%,13.7%
2023-04-02 11:39:50,0%,0%,0%,3.30%,3.80%,3.10%,15.5%
2023-04-02 11:40:00,0%,0%,0%,6.30%,8.80%,5.90%,14.2%
2023-04-02 11:40:10,0%,0%,0%,4.00%,8.60%,3.90%,16.5%
2023-04-02 11:40:20,0%,0%,0%,5.90%,8.80%,4.60%,15.7%
2023-04-02 11:40:30,0%,0%,0%,5.80%,7.50%,5.10%,12.8%
2023-04-02 11:40:40,0%,0%,0%,4.30%,6.40%,5.60%,12.4%
2023-04-02 11:40:50,0%,0%,0%,2.00%,2.40%,2.20%,6.70%
2023-04-02 11:41:00,0%,0%,0%,2.60%,4.00%,3.40%,8.70%
2023-04-02 11:41:10,0%,0%,0%,3.10%,4.40%,4.00%,12.3%
2023-04-02 11:41:20,0%,0%,0%,3.90%,6.10%,3.80%,17.0%
2023-04-02 11:41:30,0%,0%,0%,5.50%,8.60%,5%,15.5%
2023-04-02 11:41:40,0%,0%,0%,5.40%,7.00%,5%,14.6%
2023-04-02 11:41:50,0%,0%,0%,5.10%,7.40%,3.50%,10.3%
2023-04-02 11:42:00,0%,0%,0%,6.00%,8.40%,5.70%,8.70%
2023-04-02 11:42:10,0%,0%,0%,3.90%,5.60%,3.50%,12.3%
2023-04-02 11:42:20,0%,0%,0%,5%,5.70%,4.80%,13.2%
2023-04-02 11:42:30,0%,0%,0%,5.50%,6.70%,6.00%,18.6%
2023-04-02 11:42:40,0%,0%,0%,7.60%,8.40%,6.80%,18.3%
2023-04-02 11:42:50,0%,0%,0%,3.90%,4.60%,4.60%,18.6%
2023-04-02 11:43:00,0%,0%,0%,8.10%,8.40%,8.30%,16.3%
2023-04-02 11:43:10,0%,0%,0%,10.3%,11.1%,8.00%,17.6%
2023-04-02 11:43:20,0%,0%,0%,6.50%,7.70%,5.90%,14.6%
2023-04-02 11:43:30,0%,0%,0%,2.50%,2.80%,2.40%,17.0%
2023-04-02 11:43:40,0%,0%,0%,3.90%,5%,4.00%,12.4%
2023-04-02 11:43:50,0%,0%,0%,6.50%,6.30%,4.90%,13.5%
2023-04-02 11:44:00,0%,0%,0%,5.50%,5.80%,5.90%,17.5%
2023-04-02 11:44:10,0%,0%,0%,6.30%,6.50%,6.00%,16.3%
2023-04-02 11:44:20,0%,0%,0%,5.50%,5.60%,5.50%,16.1%
2023-04-02 11:44:30,0%,0%,0%,3.60%,4.10%,2.80%,7.30%
2023-04-02 11:44:40,0%,0%,0%,3.20%,3.60%,3.40%,13.7%
2023-04-02 11:44:50,0%,0%,0%,6.50%,6.40%,4.90%,18.0%
2023-04-02 11:45:00,0%,0%,0%,6.10%,5.90%,4.70%,21.4%
2023-04-02 11:45:10,0%,0%,0%,7.40%,8.10%,6.70%,26.6%
2023-04-02 11:45:20,0%,0%,0%,5.90%,7.50%,5.30%,15.9%
2023-04-02 11:45:30,0%,0%,0%,6.60%,5.60%,4.60%,12.3%
2023-04-02 11:45:40,0%,0%,0%,8.10%,4.90%,5.20%,9.00%
2023-04-02 11:45:50,0%,0%,0%,8.20%,7.20%,7.00%,16.7%
2023-04-02 11:46:00,0%,0%,0%,9.40%,9.00%,10.1%,12.6%
2023-04-02 11:46:10,0%,0%,0%,11.2%,9.70%,8.10%,22.0%
2023-04-02 11:46:20,0%,0%,0%,10.2%,6.90%,9.40%,21.7%
2023-04-02 11:46:30,0%,0%,0%,9.90%,4.80%,7.00%,17.0%
2023-04-02 11:46:40,0%,0%,0%,1.80%,2.80%,2.50%,4.70%
2023-04-02 11:46:50,0%,0%,0%,0.900%,1.00%,1.00%,5.10%
2023-04-02 11:47:00,0%,0%,0%,0.600%,0.600%,0.700%,0.700%
2023-04-02 11:47:10,0%,0%,0%,0.900%,1.50%,0.900%,3.70%
2023-04-02 11:47:20,0%,0%,0%,1.20%,1.80%,1.000%,3.10%
2023-04-02 11:47:30,0%,0%,0%,1.90%,3.20%,1.60%,4.50%
2023-04-02 11:47:40,0%,0%,0%,3.10%,3.90%,2.90%,3.30%
2023-04-02 11:47:50,0%,0%,0%,2.10%,2.80%,2.50%,4.30%
2023-04-02 11:48:00,0%,0%,0%,0.400%,0.400%,0%,1.70%
2023-04-02 11:48:10,0%,0%,0%,1.30%,2.30%,1.40%,1.90%
2023-04-02 11:48:20,0%,0%,0%,0.800%,0.800%,1.20%,1.10%
2023-04-02 11:48:30,0%,0%,0%,0.200%,0.200%,0.200%,1.60%
2023-04-02 11:48:40,0%,0%,0%,0.600%,0.900%,0.700%,2.40%
2023-04-02 11:48:50,0%,0%,0%,0.900%,1.10%,1.10%,3.00%
2023-04-02 11:49:00,0%,0%,0%,2.10%,3.20%,1.60%,3.20%
2023-04-02 11:49:10,0%,0%,0%,2.70%,4.30%,3.10%,3.40%
2023-04-02 11:49:20,0%,0%,0%,0.500%,0.500%,0.300%,4.90%
2023-04-02 11:49:30,0%,0%,0%,2.00%,2.80%,1.90%,3.50%
2023-04-02 11:49:40,0%,0%,0%,3.60%,4.50%,3.90%,4.00%
2023-04-02 11:49:50,0%,0%,0%,1.50%,2.40%,1.90%,2.90%
2023-04-02 11:50:00,0%,0%,0%,2.20%,2.60%,1.70%,5.50%
2023-04-02 11:50:10,0%,0%,0%,6.40%,10%,4.10%,5.90%
2023-04-02 11:50:20,0%,0%,0%,6.50%,10%,5.70%,18.8%
2023-04-02 11:50:30,0%,0%,0%,10%,11.9%,6.30%,25.6%
2023-04-02 11:50:40,0%,0%,0%,7.30%,7.30%,6.40%,17.4%
2023-04-02 11:50:50,0%,0%,0%,6.10%,10.2%,3.50%,11.3%
2023-04-02 11:51:00,0%,0%,0%,8.00%,8.90%,5.70%,19.8%
2023-04-02 11:51:10,0%,0%,0%,6.80%,10.7%,5.80%,11.5%
2023-04-02 11:51:20,0%,0%,0%,7.20%,5.80%,4.90%,15.6%
2023-04-02 11:51:30,0%,0%,0%,8.40%,5.80%,5.30%,8.30%
2023-04-02 11:51:40,0%,0%,0%,8.00%,7.30%,7.20%,10%
2023-04-02 11:51:50,0%,0%,0%,8.40%,5.90%,9.30%,14.2%
2023-04-02 11:52:00,0%,0%,0%,9.60%,10.1%,7.90%,32.9%
2023-04-02 11:52:10,0%,0%,0%,8.30%,6.40%,7.90%,14.3%
2023-04-02 11:52:20,0%,0%,0%,9.40%,6.70%,8.50%,19.1%
2023-04-02 11:52:30,0%,0%,0%,10.2%,5.90%,7.50%,29.9%
2023-04-02 11:52:40,0%,0%,0%,11.7%,7.90%,8.40%,23.0%
2023-04-02 11:52:50,0%,0%,0%,4.70%,3.40%,3.90%,12.0%
2023-04-02 11:53:00,0%,0%,0%,3.40%,2.70%,3.00%,16.4%
2023-04-02 11:53:10,0%,0%,0%,4.90%,5.20%,3.90%,14.6%
2023-04-02 11:53:20,0%,0%,0%,2.70%,3.90%,2.80%,13.3%
2023-04-02 11:53:30,0%,0%,0%,7.10%,8.90%,5.80%,14.4%
2023-04-02 11:53:40,0%,0%,0%,11.2%,10.5%,9.10%,17.7%
2023-04-02 11:53:50,0%,0%,0%,6.00%,4.90%,6.00%,13.4%
2023-04-02 11:54:00,0%,0%,0%,7.80%,6.90%,6.10%,14.2%
2023-04-02 11:54:10,0%,0%,0%,5.60%,5.30%,5.20%,12.4%
2023-04-02 11:54:20,0%,0%,0%,8.10%,6.90%,7.00%,17.3%
2023-04-02 11:54:30,0%,0%,0%,4.40%,4.10%,5.10%,10.6%
2023-04-02 11:54:40,0%,0%,0%,2.20%,1.60%,2.40%,4.10%
2023-04-02 11:54:50,0%,0%,0%,0.100%,0.300%,0.1000%,1.90%
2023-04-02 11:55:00,0%,0%,0%,0.900%,0.800%,0.700%,1.00%
2023-04-02 11:55:10,0%,0%,0%,0.100%,0.600%,0.500%,2.00%
2023-04-02 11:55:20,0%,0%,0%,0.600%,0.600%,0.600%,2.40%
2023-04-02 11:55:30,0%,0%,0%,0.500%,0.500%,0.400%,2.00%
2023-04-02 11:55:40,0%,0%,0%,1.80%,2.40%,2.00%,2.50%
2023-04-02 11:55:50,0%,0%,0%,1.000%,0.900%,1.000%,4.00%
2023-04-02 11:56:00,0%,0%,0%,0.400%,0.400%,0.500%,1.50%
2023-04-02 11:56:10,0%,0%,0%,2.40%,3.70%,2.50%,5.60%
2023-04-02 11:56:20,0%,0%,0%,1.70%,1.90%,1.40%,3.40%
2023-04-02 11:56:30,0%,0%,0%,0.400%,0.600%,0.200%,1.70%
2023-04-02 11:56:40,0%,0%,0%,1.90%,2.60%,2.10%,6.40%
2023-04-02 11:56:50,0%,0%,0%,3.10%,4.00%,4.10%,4.50%
2023-04-02 11:57:00,0%,0%,0%,2.10%,1.90%,1.90%,6.80%
2023-04-02 11:57:10,0%,0%,0%,2.00%,2.90%,2.70%,2.60%
2023-04-02 11:57:20,0%,0%,0%,1.10%,1.20%,1.00%,3.80%
2023-04-02 11:57:30,0%,0%,0%,0.600%,0.300%,0.700%,1.70%
2023-04-02 11:57:40,0%,0%,0%,0.700%,0.800%,1.000%,2.50%
2023-04-02 11:57:50,0%,0%,0%,1.40%,2.10%,1.10%,3.50%
2023-04-02 11:58:00,0%,0%,0%,3.00%,4.40%,2.70%,4.30%
2023-04-02 11:58:10,0%,0%,0%,0.400%,0.900%,0.900%,6.40%
2023-04-02 11:58:20,0%,0%,0%,0.800%,0.800%,1.000%,2.70%
2023-04-02 11:58:30,0%,0%,0%,1.30%,1.30%,1.000%,3.60%
2023-04-02 11:58:40,0%,0%,0%,0.600%,0.800%,0.600%,3.10%
2023-04-02 11:58:50,0%,0%,0%,1.20%,1.20%,1.20%,4.10%
2023-04-02 11:59:00,0%,0%,0%,3.20%,3.70%,3.10%,3.60%
2023-04-02 11:59:10,0%,0%,0%,2.10%,2.90%,2.30%,4.30%
2023-04-02 11:59:20,0%,0%,0%,2.70%,3.50%,2.80%,7.30%
2023-04-02 11:59:30,0%,0%,0%,3.80%,2.80%,3.50%,8.60%
2023-04-02 11:59:40,0%,0%,0%,1.90%,2.50%,3.00%,4.10%
2023-04-02 11:59:50,0%,0%,0%,3.20%,3.10%,2.40%,5.60%
2023-04-02 12:00:00,0%,0%,0%,3.80%,3.50%,3.80%,7.10%
2023-04-02 12:00:10,0%,0%,0%,4.70%,6.90%,3.10%,8.20%
2023-04-02 12:00:20,0%,0%,0%,1.60%,3.60%,1.90%,3.50%
2023-04-02 12:00:30,0%,0%,0%,2.30%,4.00%,2.70%,7.80%
2023-04-02 12:00:40,0%,0%,0%,2.50%,3.40%,2.60%,8.60%
2023-04-02 12:00:50,0%,0%,0%,3.00%,4.50%,3.60%,7.30%
2023-04-02 12:01:00,0.1000%,0%,0%,5.50%,7.70%,5.30%,10.9%
2023-04-02 12:01:10,0%,0%,0%,8.60%,14.2%,5.90%,8.50%
2023-04-02 12:01:20,0%,0%,0%,4.60%,7.30%,5.30%,7.60%
2023-04-02 12:01:30,0%,0%,0%,4.40%,4.10%,6.50%,9.50%
2023-04-02 12:01:40,0%,0%,0%,3.70%,3.80%,3.20%,6.90%
2023-04-02 12:01:50,0%,0%,0%,3.10%,3.80%,3.40%,6.50%
2023-04-02 12:02:00,0%,0%,0%,3.90%,3.80%,3.30%,6.80%
2023-04-02 12:02:10,0%,0%,0%,4.10%,5.10%,3.50%,6.30%
2023-04-02 12:02:20,0%,0%,0%,2.30%,3.60%,2.10%,3.60%
2023-04-02 12:02:30,0%,0%,0%,3.80%,4.60%,2.60%,6.10%
2023-04-02 12:02:40,0%,0%,0%,1.10%,1.30%,1.30%,4.20%
2023-04-02 12:02:50,0%,0%,0%,6.90%,6.80%,6.50%,11.6%
2023-04-02 12:03:00,0%,0%,0%,2.30%,2.80%,2.70%,6.30%
2023-04-02 12:03:10,0%,0%,0%,3.50%,4.20%,2.90%,9.60%
2023-04-02 12:03:20,0%,0%,0%,2.30%,2.90%,2.90%,7.20%
2023-04-02 12:03:30,0%,0%,0%,3.00%,3.40%,3.30%,11.1%
2023-04-02 12:03:40,0%,0%,0%,4.10%,3.20%,3.70%,8.20%
2023-04-02 12:03:50,0%,0%,0%,4.50%,3.90%,4.90%,9.10%
2023-04-02 12:04:00,0%,0%,0%,9.70%,7.80%,8.30%,24.6%
2023-04-02 12:04:10,0%,0%,0%,10.2%,9.10%,8.70%,21.8%
2023-04-02 12:04:20,0%,0%,0%,9.20%,5.80%,8.50%,18.6%
2023-04-02 12:04:30,0%,0%,0%,9.30%,5.60%,9.10%,27.1%
2023-04-02 12:04:40,0%,0%,0%,8.00%,5.80%,5.80%,20.3%
2023-04-02 12:04:50,0%,0%,0%,9.80%,7.60%,6.90%,20%
2023-04-02 12:05:00,0%,0%,0%,9.00%,6.30%,8.00%,27.4%
2023-04-02 12:05:10,0%,0%,0%,9.80%,10.2%,6.80%,23.2%
2023-04-02 12:05:20,0%,0%,0%,8.90%,9.90%,7.30%,24.4%
2023-04-02 12:05:30,0.1000%,0%,0%,3.20%,3.60%,2.50%,4.10%
2023-04-02 12:05:40,0%,0%,0%,1.90%,2.30%,1.80%,3.70%
2023-04-02 12:05:50,0%,0%,0%,2.70%,3.30%,2.60%,3.90%
2023-04-02 12:06:00,0%,0%,0%,0.300%,0.600%,0.600%,3.10%
2023-04-02 12:06:10,0%,0%,0%,2.60%,3.20%,1.90%,3.40%
2023-04-02 12:06:20,0%,0%,0%,1.00%,1.30%,1.20%,3.70%
2023-04-02 12:06:30,0%,0%,0%,0.200%,0.100%,0.1000%,1.40%
2023-04-02 12:06:40,0%,0%,0%,1.50%,1.70%,1.30%,3.10%
2023-04-02 12:06:50,0%,0%,0%,1.000%,1.20%,0.800%,3.20%
2023-04-02 12:07:00,0%,0%,0%,0.300%,0.500%,0.400%,2.10%
2023-04-02 12:07:10,0%,0%,0%,0.100%,0.600%,0.300%,1.90%
2023-04-02 12:07:20,0%,0%,0%,2.00%,3.20%,2.50%,3.10%
2023-04-02 12:07:30,0%,0%,0%,0%,0.100%,0.100%,0.400%
2023-04-02 12:07:40,0%,0%,0%,1.20%,1.30%,0.900%,1.90%
2023-04-02 12:07:50,0%,0%,0%,1.00%,1.70%,0.800%,2.40%
2023-04-02 12:08:00,0%,0%,0%,1.40%,1.80%,1.10%,1.50%
2023-04-02 12:08:10,0%,0%,0%,0.400%,0.300%,0.100%,3.20%
2023-04-02 12:08:20,0%,0%,0%,2.00%,3.30%,2.50%,4.10%
2023-04-02 12:08:30,0%,0%,0%,0.500%,0.800%,0.300%,4.40%
2023-04-02 12:08:40,0%,0%,0%,0.500%,0.300%,0.100%,1.60%
2023-04-02 12:08:50,0%,0%,0%,0.200%,0.700%,0.500%,2.90%
2023-04-02 12:09:00,0%,0%,0%,1.50%,2.70%,1.40%,3.40%
2023-04-02 12:09:10,0%,0%,0%,2.10%,3.50%,1.60%,3.20%
2023-04-02 12:09:20,0%,0%,0%,3.30%,4.30%,3.20%,11.6%
2023-04-02 12:09:30,0%,0%,0%,6.40%,5.20%,5.90%,22.1%
2023-04-02 12:09:40,0%,0%,0%,8.90%,9.10%,8.20%,14.4%
2023-04-02 12:09:50,0%,0%,0%,7.10%,7.50%,4.80%,24.4%
2023-04-02 12:10:00,0%,0%,0%,8.50%,8.60%,6.10%,17.4%
2023-04-02 12:10:10,0%,0%,0%,11.3%,12.4%,7.30%,15.3%
2023-04-02 12:10:20,0%,0%,0%,8.90%,11.3%,6.60%,23.0%
2023-04-02 12:10:30,0%,0%,0%,6.20%,8.30%,5.60%,15.6%
2023-04-02 12:10:40,0%,0%,0%,8.10%,7.90%,7.30%,21.8%
2023-04-02 12:10:50,0%,0%,0%,5.20%,6.20%,4.60%,18.6%
2023-04-02 12:11:00,0%,0%,0%,8.90%,9.40%,6.80%,18.9%
2023-04-02 12:11:10,0%,0%,0%,11.3%,16.6%,8.10%,18.7%
2023-04-02 12:11:20,0%,0%,0%,7.90%,10.4%,7.00%,19.2%
2023-04-02 12:11:30,0%,0%,0%,8.90%,11.0%,6.80%,21.5%
2023-04-02 12:11:40,0%,0%,0%,8.50%,8.30%,6.60%,11.8%
2023-04-02 12:11:50,0%,0%,0%,5.30%,6.50%,4.30%,15.7%
2023-04-02 12:12:00,0%,0%,0%,5.70%,5.70%,5.70%,11.6%
2023-04-02 12:12:10,0%,0%,0%,5.40%,6.00%,6.20%,15.3%
2023-04-02 12:12:20,0%,0%,0%,5.40%,6.60%,4.30%,15.9%
2023-04-02 12:12:30,0%,0%,0%,5.90%,7.10%,6.00%,13.7%
2023-04-02 12:12:40,0%,0%,0%,5.50%,5.50%,5%,18.2%
2023-04-02 12:12:50,0%,0%,0%,4.80%,7.90%,3.50%,10.3%
2023-04-02 12:13:00,0%,0%,0%,7.70%,10.9%,7.90%,11.5%
2023-04-02 12:13:10,0%,0%,0%,8.90%,13.2%,5.10%,12.5%
2023-04-02 12:13:20,0%,0%,0%,6.80%,7.40%,6.30%,14.4%
