"Time","iowait","irq","nice","softirq","steal","system","user","Used","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","timeStamp","timeToFail"
"2023-04-02 12:19:30","0%","0%","0%","2.40%","3.60%","3.10%","8.20%","358 MiB","2.18 GB/s","0 kB/s","0 kB/s","1.36 GB/s","0 kB/s","2.19 GB/s","1680412770000","3615941"
"2023-04-02 12:19:35","0%","0%","0%","2.90%","3.10%","2.90%","10.9%","358 MiB","3.16 GB/s","0 kB/s","5.60 kB/s","1.97 GB/s","0 kB/s","3.17 GB/s","1680412775000","3610941"
"2023-04-02 12:19:40","0%","0%","0%","2.90%","3.10%","2.90%","10.9%","358 MiB","3.16 GB/s","0 kB/s","5.60 kB/s","1.97 GB/s","0 kB/s","3.17 GB/s","1680412780000","3605941"
"2023-04-02 12:19:45","0%","0%","0%","1.30%","2.00%","1.000%","6.50%","352 MiB","1.88 GB/s","0 kB/s","22.6 kB/s","1.16 GB/s","0 kB/s","1.88 GB/s","1680412785000","3600941"
"2023-04-02 12:19:50","0%","0%","0%","1.30%","2.00%","1.000%","6.50%","352 MiB","1.88 GB/s","0 kB/s","22.6 kB/s","1.16 GB/s","0 kB/s","1.88 GB/s","1680412790000","3595941"
"2023-04-02 12:19:55","0%","0%","0%","2.70%","2.30%","2.10%","7.40%","352 MiB","2.01 GB/s","0 kB/s","0 kB/s","1.26 GB/s","0 kB/s","2.01 GB/s","1680412795000","3590941"
"2023-04-02 12:20:00","0%","0%","0%","2.70%","2.30%","2.10%","7.40%","352 MiB","2.01 GB/s","0 kB/s","0 kB/s","1.26 GB/s","0 kB/s","2.01 GB/s","1680412800000","3585941"
"2023-04-02 12:20:05","0%","0%","0%","2.20%","3.00%","1.90%","8.50%","352 MiB","2.48 GB/s","0 kB/s","28.4 kB/s","1.54 GB/s","0 kB/s","2.48 GB/s","1680412805000","3580941"
"2023-04-02 12:20:10","0%","0%","0%","2.20%","3.00%","1.90%","8.50%","352 MiB","2.48 GB/s","0 kB/s","28.4 kB/s","1.54 GB/s","0 kB/s","2.48 GB/s","1680412810000","3575941"
"2023-04-02 12:20:15","0%","0%","0%","2.70%","4.40%","2.30%","8.50%","356 MiB","2.17 GB/s","0 kB/s","36.4 kB/s","1.37 GB/s","0 kB/s","2.18 GB/s","1680412815000","3570941"
"2023-04-02 12:20:20","0%","0%","0%","2.70%","4.40%","2.30%","8.50%","356 MiB","2.17 GB/s","0 kB/s","36.4 kB/s","1.37 GB/s","0 kB/s","2.18 GB/s","1680412820000","3565941"
"2023-04-02 12:20:25","0%","0%","0%","2.70%","3.70%","2.80%","5.80%","356 MiB","1.22 GB/s","0 kB/s","23.5 kB/s","771 MB/s","0 kB/s","1.23 GB/s","1680412825000","3560941"
"2023-04-02 12:20:30","0%","0%","0%","2.70%","3.70%","2.80%","5.80%","356 MiB","1.22 GB/s","0 kB/s","23.5 kB/s","771 MB/s","0 kB/s","1.23 GB/s","1680412830000","3555941"
"2023-04-02 12:20:35","0.1000%","0%","0%","2.50%","3.50%","1.80%","6.30%","356 MiB","1.55 GB/s","0 kB/s","5.80 kB/s","992 MB/s","0 kB/s","1.56 GB/s","1680412835000","3550941"
"2023-04-02 12:20:40","0.1000%","0%","0%","2.50%","3.50%","1.80%","6.30%","356 MiB","1.55 GB/s","0 kB/s","5.80 kB/s","992 MB/s","0 kB/s","1.56 GB/s","1680412840000","3545941"
"2023-04-02 12:20:45","0%","0%","0%","2.90%","4.10%","3.70%","8.50%","354 MiB","1.75 GB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","1.76 GB/s","1680412845000","3540941"
"2023-04-02 12:20:50","0%","0%","0%","2.90%","4.10%","3.70%","8.50%","354 MiB","1.75 GB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","1.76 GB/s","1680412850000","3535941"
"2023-04-02 12:20:55","0%","0%","0%","0.800%","0.600%","0.900%","8.60%","354 MiB","2.90 GB/s","0 kB/s","15.4 kB/s","1.78 GB/s","0 kB/s","2.90 GB/s","1680412855000","3530941"
"2023-04-02 12:21:00","0%","0%","0%","0.800%","0.600%","0.900%","8.60%","354 MiB","2.90 GB/s","0 kB/s","15.4 kB/s","1.78 GB/s","0 kB/s","2.90 GB/s","1680412860000","3525941"
"2023-04-02 12:21:05","0.100%","0%","0%","2.60%","2.90%","2.70%","9.70%","354 MiB","2.63 GB/s","0 kB/s","11.2 kB/s","1.64 GB/s","0 kB/s","2.63 GB/s","1680412865000","3520941"
"2023-04-02 12:21:10","0.100%","0%","0%","2.60%","2.90%","2.70%","9.70%","354 MiB","2.63 GB/s","0 kB/s","11.2 kB/s","1.64 GB/s","0 kB/s","2.63 GB/s","1680412870000","3515941"
"2023-04-02 12:21:15","0%","0%","0%","1.50%","1.60%","1.90%","6.90%","354 MiB","1.95 GB/s","0 kB/s","0 kB/s","1.21 GB/s","0 kB/s","1.96 GB/s","1680412875000","3510941"
"2023-04-02 12:21:20","0%","0%","0%","1.50%","1.60%","1.90%","6.90%","354 MiB","1.95 GB/s","0 kB/s","0 kB/s","1.21 GB/s","0 kB/s","1.96 GB/s","1680412880000","3505941"
"2023-04-02 12:21:25","0%","0%","0%","3.00%","3.80%","3.80%","10.6%","356 MiB","2.57 GB/s","0 kB/s","28.4 kB/s","1.62 GB/s","0 kB/s","2.58 GB/s","1680412885000","3500941"
"2023-04-02 12:21:30","0%","0%","0%","3.00%","3.80%","3.80%","10.6%","356 MiB","2.57 GB/s","0 kB/s","28.4 kB/s","1.62 GB/s","0 kB/s","2.58 GB/s","1680412890000","3495941"
"2023-04-02 12:21:35","0%","0%","0%","1.80%","1.50%","2.60%","3.90%","356 MiB","593 MB/s","0 kB/s","0 kB/s","420 MB/s","0 kB/s","599 MB/s","1680412895000","3490941"
"2023-04-02 12:21:40","0%","0%","0%","1.80%","1.50%","2.60%","3.90%","356 MiB","593 MB/s","0 kB/s","0 kB/s","420 MB/s","0 kB/s","599 MB/s","1680412900000","3485941"
"2023-04-02 12:21:45","0%","0%","0%","1.10%","2.00%","1.70%","4.70%","349 MiB","1.11 GB/s","0 kB/s","5.60 kB/s","700 MB/s","0 kB/s","1.11 GB/s","1680412905000","3480941"
"2023-04-02 12:21:50","0%","0%","0%","1.10%","2.00%","1.70%","4.70%","349 MiB","1.11 GB/s","0 kB/s","5.60 kB/s","700 MB/s","0 kB/s","1.11 GB/s","1680412910000","3475941"
"2023-04-02 12:21:55","0%","0%","0%","3.70%","4.60%","3.40%","8.90%","349 MiB","2.08 GB/s","0 kB/s","11.2 kB/s","1.34 GB/s","0 kB/s","2.09 GB/s","1680412915000","3470941"
"2023-04-02 12:22:00","0%","0%","0%","3.70%","4.60%","3.40%","8.90%","349 MiB","2.08 GB/s","0 kB/s","11.2 kB/s","1.34 GB/s","0 kB/s","2.09 GB/s","1680412920000","3465941"
"2023-04-02 12:22:05","0%","0%","0%","2.30%","2.10%","2.20%","9.80%","349 MiB","2.58 GB/s","0 kB/s","5.60 kB/s","1.57 GB/s","0 kB/s","2.58 GB/s","1680412925000","3460941"
"2023-04-02 12:22:10","0%","0%","0%","2.30%","2.10%","2.20%","9.80%","349 MiB","2.58 GB/s","0 kB/s","5.60 kB/s","1.57 GB/s","0 kB/s","2.58 GB/s","1680412930000","3455941"
"2023-04-02 12:22:15","0%","0%","0%","3.00%","2.80%","1.90%","8.00%","349 MiB","2.13 GB/s","0 kB/s","56.5 kB/s","1.34 GB/s","0 kB/s","2.13 GB/s","1680412935000","3450941"
"2023-04-02 12:22:20","0%","0%","0%","3.00%","2.80%","1.90%","8.00%","349 MiB","2.13 GB/s","0 kB/s","56.5 kB/s","1.34 GB/s","0 kB/s","2.13 GB/s","1680412940000","3445941"
"2023-04-02 12:22:25","0%","0%","0%","2.80%","3.40%","3.70%","7.00%","353 MiB","1.48 GB/s","0 kB/s","12.9 MB/s","961 MB/s","43.6 kB/s","1.48 GB/s","1680412945000","3440941"
"2023-04-02 12:22:30","0%","0%","0%","2.80%","3.40%","3.70%","7.00%","353 MiB","1.48 GB/s","0 kB/s","12.9 MB/s","961 MB/s","43.6 kB/s","1.48 GB/s","1680412950000","3435941"
"2023-04-02 12:22:35","0.1000%","0%","0%","2.10%","2.80%","2.00%","10.8%","353 MiB","3.06 GB/s","0 kB/s","0 kB/s","1.88 GB/s","20.8 kB/s","3.06 GB/s","1680412955000","3430941"
"2023-04-02 12:22:40","0.1000%","0%","0%","2.10%","2.80%","2.00%","10.8%","353 MiB","3.06 GB/s","0 kB/s","0 kB/s","1.88 GB/s","20.8 kB/s","3.06 GB/s","1680412960000","3425941"
"2023-04-02 12:22:45","0%","0%","0%","1.00%","1.000%","1.60%","5.30%","353 MiB","1.57 GB/s","0 kB/s","0 kB/s","983 MB/s","0 kB/s","1.57 GB/s","1680412965000","3420941"
"2023-04-02 12:22:50","0%","0%","0%","1.00%","1.000%","1.60%","5.30%","353 MiB","1.57 GB/s","0 kB/s","0 kB/s","983 MB/s","0 kB/s","1.57 GB/s","1680412970000","3415941"
"2023-04-02 12:22:55","0%","0%","0%","1.000%","0.800%","0.900%","6.90%","353 MiB","2.37 GB/s","0 kB/s","11.4 kB/s","1.44 GB/s","0 kB/s","2.37 GB/s","1680412975000","3410941"
"2023-04-02 12:23:00","0%","0%","0%","1.000%","0.800%","0.900%","6.90%","353 MiB","2.37 GB/s","0 kB/s","11.4 kB/s","1.44 GB/s","0 kB/s","2.37 GB/s","1680412980000","3405941"
"2023-04-02 12:23:05","0%","0%","0%","2.30%","2.90%","2.00%","6.70%","353 MiB","1.97 GB/s","0 kB/s","17.2 kB/s","1.24 GB/s","0 kB/s","1.97 GB/s","1680412985000","3400941"
"2023-04-02 12:23:10","0%","0%","0%","2.30%","2.90%","2.00%","6.70%","353 MiB","1.97 GB/s","0 kB/s","17.2 kB/s","1.24 GB/s","0 kB/s","1.97 GB/s","1680412990000","3395941"
"2023-04-02 12:23:15","0%","0%","0%","2.90%","3.80%","2.90%","8.40%","353 MiB","2.09 GB/s","0 kB/s","22.8 kB/s","1.32 GB/s","0 kB/s","2.10 GB/s","1680412995000","3390941"
"2023-04-02 12:23:20","0%","0%","0%","2.90%","3.80%","2.90%","8.40%","353 MiB","2.09 GB/s","0 kB/s","22.8 kB/s","1.32 GB/s","0 kB/s","2.10 GB/s","1680413000000","3385941"
"2023-04-02 12:23:25","0%","0%","0%","1.30%","2.70%","2.30%","7.30%","353 MiB","1.93 GB/s","0 kB/s","0 kB/s","1.20 GB/s","0 kB/s","1.93 GB/s","1680413005000","3380941"
"2023-04-02 12:23:30","0%","0%","0%","1.30%","2.70%","2.30%","7.30%","353 MiB","1.93 GB/s","0 kB/s","0 kB/s","1.20 GB/s","0 kB/s","1.93 GB/s","1680413010000","3375941"
"2023-04-02 12:23:35","0%","0%","0%","1.40%","2.60%","1.60%","1.90%","353 MiB","85.3 MB/s","0 kB/s","11.2 kB/s","82.3 MB/s","0 kB/s","88.0 MB/s","1680413015000","3370941"
"2023-04-02 12:23:40","0%","0%","0%","1.40%","2.60%","1.60%","1.90%","353 MiB","85.3 MB/s","0 kB/s","11.2 kB/s","82.3 MB/s","0 kB/s","88.0 MB/s","1680413020000","3365941"
"2023-04-02 12:23:45","0%","0%","0%","2.10%","2.90%","2.40%","2.50%","353 MiB","144 MB/s","0 kB/s","0 kB/s","118 MB/s","0 kB/s","149 MB/s","1680413025000","3360941"
"2023-04-02 12:23:50","0%","0%","0%","2.10%","2.90%","2.40%","2.50%","353 MiB","144 MB/s","0 kB/s","0 kB/s","118 MB/s","0 kB/s","149 MB/s","1680413030000","3355941"
"2023-04-02 12:23:55","0%","0%","0%","0.700%","0.900%","1.10%","3.70%","353 MiB","1.03 GB/s","0 kB/s","0 kB/s","643 MB/s","0 kB/s","1.03 GB/s","1680413035000","3350941"
"2023-04-02 12:24:00","0%","0%","0%","0.700%","0.900%","1.10%","3.70%","353 MiB","1.03 GB/s","0 kB/s","0 kB/s","643 MB/s","0 kB/s","1.03 GB/s","1680413040000","3345941"
"2023-04-02 12:24:05","0%","0%","0%","2.50%","3.50%","2.60%","5.20%","353 MiB","1.14 GB/s","0 kB/s","17.2 kB/s","729 MB/s","0 kB/s","1.14 GB/s","1680413045000","3340941"
"2023-04-02 12:24:10","0%","0%","0%","2.50%","3.50%","2.60%","5.20%","353 MiB","1.14 GB/s","0 kB/s","17.2 kB/s","729 MB/s","0 kB/s","1.14 GB/s","1680413050000","3335941"
"2023-04-02 12:24:15","0%","0%","0%","0.300%","0.300%","0.600%","4.90%","346 MiB","1.46 GB/s","0 kB/s","62.3 kB/s","888 MB/s","0 kB/s","1.46 GB/s","1680413055000","3330941"
"2023-04-02 12:24:20","0%","0%","0%","0.300%","0.300%","0.600%","4.90%","346 MiB","1.46 GB/s","0 kB/s","62.3 kB/s","888 MB/s","0 kB/s","1.46 GB/s","1680413060000","3325941"
"2023-04-02 12:24:25","0%","0%","0%","0.400%","0.600%","0.600%","5.70%","346 MiB","1.99 GB/s","0 kB/s","5.60 kB/s","1.22 GB/s","0 kB/s","1.99 GB/s","1680413065000","3320941"
"2023-04-02 12:24:30","0%","0%","0%","0.400%","0.600%","0.600%","5.70%","346 MiB","1.99 GB/s","0 kB/s","5.60 kB/s","1.22 GB/s","0 kB/s","1.99 GB/s","1680413070000","3315941"
"2023-04-02 12:24:35","0%","0%","0%","1.40%","2.40%","1.50%","4.80%","346 MiB","1.14 GB/s","0 kB/s","0 kB/s","722 MB/s","0 kB/s","1.15 GB/s","1680413075000","3310941"
"2023-04-02 12:24:40","0%","0%","0%","1.40%","2.40%","1.50%","4.80%","346 MiB","1.14 GB/s","0 kB/s","0 kB/s","722 MB/s","0 kB/s","1.15 GB/s","1680413080000","3305941"
"2023-04-02 12:24:45","0%","0%","0%","1.80%","2.80%","1.60%","2.60%","352 MiB","612 MB/s","0 kB/s","0 kB/s","415 MB/s","0 kB/s","615 MB/s","1680413085000","3300941"
"2023-04-02 12:24:50","0%","0%","0%","1.80%","2.80%","1.60%","2.60%","352 MiB","612 MB/s","0 kB/s","0 kB/s","415 MB/s","0 kB/s","615 MB/s","1680413090000","3295941"
"2023-04-02 12:24:55","0%","0%","0%","3.20%","6.00%","3.60%","3.60%","352 MiB","193 MB/s","0 kB/s","0 kB/s","199 MB/s","0 kB/s","200 MB/s","1680413095000","3290941"
"2023-04-02 12:25:00","0%","0%","0%","3.20%","6.00%","3.60%","3.60%","352 MiB","193 MB/s","0 kB/s","0 kB/s","199 MB/s","0 kB/s","200 MB/s","1680413100000","3285941"
"2023-04-02 12:25:05","0%","0%","0%","2.00%","2.70%","1.20%","6.00%","364 MiB","1.60 GB/s","0 kB/s","17.2 kB/s","982 MB/s","0 kB/s","1.61 GB/s","1680413105000","3280941"
"2023-04-02 12:25:10","0%","0%","0%","2.00%","2.70%","1.20%","6.00%","364 MiB","1.60 GB/s","0 kB/s","17.2 kB/s","982 MB/s","0 kB/s","1.61 GB/s","1680413110000","3275941"
"2023-04-02 12:25:15","0%","0%","0%","1.60%","1.80%","1.30%","5.20%","355 MiB","1.66 GB/s","0 kB/s","5.60 kB/s","1.02 GB/s","0 kB/s","1.66 GB/s","1680413115000","3270941"
"2023-04-02 12:25:20","0%","0%","0%","1.60%","1.80%","1.30%","5.20%","355 MiB","1.66 GB/s","0 kB/s","5.60 kB/s","1.02 GB/s","0 kB/s","1.66 GB/s","1680413120000","3265941"
"2023-04-02 12:25:25","0%","0%","0%","1.50%","2.10%","1.70%","3.30%","355 MiB","554 MB/s","0 kB/s","11.2 kB/s","371 MB/s","0 kB/s","558 MB/s","1680413125000","3260941"
"2023-04-02 12:25:30","0%","0%","0%","1.50%","2.10%","1.70%","3.30%","355 MiB","554 MB/s","0 kB/s","11.2 kB/s","371 MB/s","0 kB/s","558 MB/s","1680413130000","3255941"
"2023-04-02 12:25:35","0%","0%","0%","1.30%","2.10%","1.80%","3.60%","359 MiB","599 MB/s","0 kB/s","17 kB/s","391 MB/s","0 kB/s","602 MB/s","1680413135000","3250941"
"2023-04-02 12:25:40","0%","0%","0%","1.30%","2.10%","1.80%","3.60%","359 MiB","599 MB/s","0 kB/s","17 kB/s","391 MB/s","0 kB/s","602 MB/s","1680413140000","3245941"
"2023-04-02 12:25:45","0%","0%","0%","1.20%","1.60%","1.70%","3.20%","357 MiB","589 MB/s","0 kB/s","0 kB/s","400 MB/s","0 kB/s","592 MB/s","1680413145000","3240941"
"2023-04-02 12:25:50","0%","0%","0%","1.20%","1.60%","1.70%","3.20%","357 MiB","589 MB/s","0 kB/s","0 kB/s","400 MB/s","0 kB/s","592 MB/s","1680413150000","3235941"
"2023-04-02 12:25:55","0%","0%","0%","1.50%","1.70%","1.50%","3.20%","355 MiB","658 MB/s","0 kB/s","5.80 kB/s","414 MB/s","0 kB/s","661 MB/s","1680413155000","3230941"
"2023-04-02 12:26:00","0%","0%","0%","1.50%","1.70%","1.50%","3.20%","355 MiB","658 MB/s","0 kB/s","5.80 kB/s","414 MB/s","0 kB/s","661 MB/s","1680413160000","3225941"
"2023-04-02 12:26:05","0%","0%","0%","3.20%","5.50%","3.10%","4.60%","355 MiB","607 MB/s","0 kB/s","34 kB/s","416 MB/s","0 kB/s","613 MB/s","1680413165000","3220941"
"2023-04-02 12:26:10","0%","0%","0%","3.20%","5.50%","3.10%","4.60%","355 MiB","607 MB/s","0 kB/s","34 kB/s","416 MB/s","0 kB/s","613 MB/s","1680413170000","3215941"
"2023-04-02 12:26:15","0%","0%","0%","3.40%","3.00%","2.10%","5.40%","355 MiB","662 MB/s","0 kB/s","79.1 kB/s","487 MB/s","0 kB/s","667 MB/s","1680413175000","3210941"
"2023-04-02 12:26:20","0%","0%","0%","3.40%","3.00%","2.10%","5.40%","355 MiB","662 MB/s","0 kB/s","79.1 kB/s","487 MB/s","0 kB/s","667 MB/s","1680413180000","3205941"
"2023-04-02 12:26:25","0%","0%","0%","6.40%","9.90%","6.60%","16.7%","367 MiB","3.92 GB/s","0 kB/s","0 kB/s","2.69 GB/s","0 kB/s","3.94 GB/s","1680413185000","3200941"
"2023-04-02 12:26:30","0%","0%","0%","6.40%","9.90%","6.60%","16.7%","367 MiB","3.92 GB/s","0 kB/s","0 kB/s","2.69 GB/s","0 kB/s","3.94 GB/s","1680413190000","3195941"
"2023-04-02 12:26:35","0%","0%","0%","5.90%","7.90%","6.10%","15.6%","358 MiB","4.10 GB/s","0 kB/s","29.2 kB/s","2.38 GB/s","0 kB/s","4.12 GB/s","1680413195000","3190941"
"2023-04-02 12:26:40","0%","0%","0%","5.90%","7.90%","6.10%","15.6%","358 MiB","4.10 GB/s","0 kB/s","29.2 kB/s","2.38 GB/s","0 kB/s","4.12 GB/s","1680413200000","3185941"
"2023-04-02 12:26:45","0%","0%","0%","6.80%","7.30%","6.50%","21.5%","360 MiB","5.40 GB/s","0 kB/s","89.8 kB/s","3.69 GB/s","0 kB/s","5.42 GB/s","1680413205000","3180941"
"2023-04-02 12:26:50","0%","0%","0%","6.80%","7.30%","6.50%","21.5%","360 MiB","5.40 GB/s","0 kB/s","89.8 kB/s","3.69 GB/s","0 kB/s","5.42 GB/s","1680413210000","3175941"
"2023-04-02 12:26:55","0%","0%","0%","4.90%","4.40%","5.20%","16.5%","364 MiB","4.86 GB/s","0 kB/s","55 kB/s","2.80 GB/s","0 kB/s","4.87 GB/s","1680413215000","3170941"
"2023-04-02 12:27:00","0%","0%","0%","4.90%","4.40%","5.20%","16.5%","364 MiB","4.86 GB/s","0 kB/s","55 kB/s","2.80 GB/s","0 kB/s","4.87 GB/s","1680413220000","3165941"
"2023-04-02 12:27:05","0%","0%","0%","6.50%","11.1%","5.10%","14.1%","355 MiB","2.86 GB/s","0 kB/s","11.2 kB/s","2.09 GB/s","0 kB/s","2.87 GB/s","1680413225000","3160941"
"2023-04-02 12:27:10","0%","0%","0%","6.50%","11.1%","5.10%","14.1%","355 MiB","2.86 GB/s","0 kB/s","11.2 kB/s","2.09 GB/s","0 kB/s","2.87 GB/s","1680413230000","3155941"
"2023-04-02 12:27:15","0%","0%","0%","6.60%","6.60%","5.90%","17.5%","363 MiB","4.73 GB/s","0 kB/s","5.60 kB/s","3.00 GB/s","0 kB/s","4.74 GB/s","1680413235000","3150941"
"2023-04-02 12:27:20","0%","0%","0%","6.60%","6.60%","5.90%","17.5%","363 MiB","4.73 GB/s","0 kB/s","5.60 kB/s","3.00 GB/s","0 kB/s","4.74 GB/s","1680413240000","3145941"
"2023-04-02 12:27:25","0%","0%","0%","7.60%","8.10%","5.40%","14.1%","360 MiB","3.29 GB/s","0 kB/s","5.80 kB/s","1.94 GB/s","0 kB/s","3.31 GB/s","1680413245000","3140941"
"2023-04-02 12:27:30","0%","0%","0%","7.60%","8.10%","5.40%","14.1%","360 MiB","3.29 GB/s","0 kB/s","5.80 kB/s","1.94 GB/s","0 kB/s","3.31 GB/s","1680413250000","3135941"
"2023-04-02 12:27:35","0%","0%","0%","9.30%","7.50%","7.50%","19.6%","357 MiB","4.73 GB/s","0 kB/s","22.4 kB/s","3.17 GB/s","0 kB/s","4.75 GB/s","1680413255000","3130941"
"2023-04-02 12:27:40","0%","0%","0%","9.30%","7.50%","7.50%","19.6%","357 MiB","4.73 GB/s","0 kB/s","22.4 kB/s","3.17 GB/s","0 kB/s","4.75 GB/s","1680413260000","3125941"
"2023-04-02 12:27:45","0%","0%","0%","5.10%","4.80%","5.50%","16.5%","357 MiB","4.34 GB/s","0 kB/s","28.6 kB/s","2.77 GB/s","0 kB/s","4.35 GB/s","1680413265000","3120941"
"2023-04-02 12:27:50","0%","0%","0%","5.10%","4.80%","5.50%","16.5%","357 MiB","4.34 GB/s","0 kB/s","28.6 kB/s","2.77 GB/s","0 kB/s","4.35 GB/s","1680413270000","3115941"
"2023-04-02 12:27:55","0%","0%","0%","7.80%","8.30%","7.50%","14.3%","354 MiB","2.92 GB/s","0 kB/s","5.80 kB/s","2.01 GB/s","0 kB/s","2.94 GB/s","1680413275000","3110941"
"2023-04-02 12:28:00","0%","0%","0%","7.80%","8.30%","7.50%","14.3%","354 MiB","2.92 GB/s","0 kB/s","5.80 kB/s","2.01 GB/s","0 kB/s","2.94 GB/s","1680413280000","3105941"
"2023-04-02 12:28:05","0%","0%","0%","4.80%","6.10%","4.60%","18.5%","358 MiB","5.17 GB/s","0 kB/s","7.40 kB/s","3.09 GB/s","0 kB/s","5.18 GB/s","1680413285000","3100941"
"2023-04-02 12:28:10","0%","0%","0%","4.80%","6.10%","4.60%","18.5%","358 MiB","5.17 GB/s","0 kB/s","7.40 kB/s","3.09 GB/s","0 kB/s","5.18 GB/s","1680413290000","3095941"
"2023-04-02 12:28:15","0%","0%","0%","5.30%","6.00%","4.40%","16.3%","351 MiB","4.49 GB/s","0 kB/s","56.5 kB/s","2.69 GB/s","0 kB/s","4.50 GB/s","1680413295000","3090941"
"2023-04-02 12:28:20","0%","0%","0%","5.30%","6.00%","4.40%","16.3%","351 MiB","4.49 GB/s","0 kB/s","56.5 kB/s","2.69 GB/s","0 kB/s","4.50 GB/s","1680413300000","3085941"
"2023-04-02 12:28:25","0%","0%","0%","5.70%","5.70%","6.30%","12.6%","351 MiB","2.84 GB/s","0 kB/s","7.40 kB/s","1.88 GB/s","0 kB/s","2.85 GB/s","1680413305000","3080941"
"2023-04-02 12:28:30","0%","0%","0%","5.70%","5.70%","6.30%","12.6%","351 MiB","2.84 GB/s","0 kB/s","7.40 kB/s","1.88 GB/s","0 kB/s","2.85 GB/s","1680413310000","3075941"
"2023-04-02 12:28:35","0%","0%","0%","9.30%","11.8%","7.00%","9.70%","353 MiB","1.07 GB/s","0 kB/s","5.60 kB/s","853 MB/s","0 kB/s","1.09 GB/s","1680413315000","3070941"
"2023-04-02 12:28:40","0%","0%","0%","9.30%","11.8%","7.00%","9.70%","353 MiB","1.07 GB/s","0 kB/s","5.60 kB/s","853 MB/s","0 kB/s","1.09 GB/s","1680413320000","3065941"
"2023-04-02 12:28:45","0%","0%","0%","8.60%","7.60%","6.90%","16.4%","353 MiB","3.46 GB/s","0 kB/s","0 kB/s","2.35 GB/s","0 kB/s","3.48 GB/s","1680413325000","3060941"
"2023-04-02 12:28:50","0%","0%","0%","8.60%","7.60%","6.90%","16.4%","353 MiB","3.46 GB/s","0 kB/s","0 kB/s","2.35 GB/s","0 kB/s","3.48 GB/s","1680413330000","3055941"
"2023-04-02 12:28:55","0%","0%","0%","3.00%","2.80%","3.60%","12.0%","355 MiB","3.48 GB/s","0 kB/s","39.6 kB/s","2.07 GB/s","0 kB/s","3.48 GB/s","1680413335000","3050941"
"2023-04-02 12:29:00","0%","0%","0%","3.00%","2.80%","3.60%","12.0%","355 MiB","3.48 GB/s","0 kB/s","39.6 kB/s","2.07 GB/s","0 kB/s","3.48 GB/s","1680413340000","3045941"
"2023-04-02 12:29:05","0%","0%","0%","2.00%","4.30%","2.60%","2.80%","353 MiB","109 MB/s","0 kB/s","6.60 kB/s","100 MB/s","0 kB/s","112 MB/s","1680413345000","3040941"
"2023-04-02 12:29:10","0%","0%","0%","2.00%","4.30%","2.60%","2.80%","353 MiB","109 MB/s","0 kB/s","6.60 kB/s","100 MB/s","0 kB/s","112 MB/s","1680413350000","3035941"
"2023-04-02 12:29:15","0%","0%","0%","1.10%","1.70%","0.800%","1.20%","353 MiB","60.0 MB/s","0 kB/s","0 kB/s","53.5 MB/s","0 kB/s","61.9 MB/s","1680413355000","3030941"
"2023-04-02 12:29:20","0%","0%","0%","1.10%","1.70%","0.800%","1.20%","353 MiB","60.0 MB/s","0 kB/s","0 kB/s","53.5 MB/s","0 kB/s","61.9 MB/s","1680413360000","3025941"
"2023-04-02 12:29:25","0%","0%","0%","0.300%","0.700%","0.400%","1.60%","353 MiB","438 MB/s","0 kB/s","0 kB/s","271 MB/s","0 kB/s","439 MB/s","1680413365000","3020941"
"2023-04-02 12:29:30","0%","0%","0%","0.300%","0.700%","0.400%","1.60%","353 MiB","438 MB/s","0 kB/s","0 kB/s","271 MB/s","0 kB/s","439 MB/s","1680413370000","3015941"
"2023-04-02 12:29:35","0%","0%","0%","1.90%","2.90%","2.20%","3.70%","353 MiB","592 MB/s","0 kB/s","5.60 kB/s","406 MB/s","0 kB/s","597 MB/s","1680413375000","3010941"
"2023-04-02 12:29:40","0%","0%","0%","1.90%","2.90%","2.20%","3.70%","353 MiB","592 MB/s","0 kB/s","5.60 kB/s","406 MB/s","0 kB/s","597 MB/s","1680413380000","3005941"
"2023-04-02 12:29:45","0%","0%","0%","0.700%","0.700%","0.600%","1.90%","353 MiB","510 MB/s","0 kB/s","6 kB/s","321 MB/s","0 kB/s","511 MB/s","1680413385000","3000941"
"2023-04-02 12:29:50","0%","0%","0%","0.700%","0.700%","0.600%","1.90%","353 MiB","510 MB/s","0 kB/s","6 kB/s","321 MB/s","0 kB/s","511 MB/s","1680413390000","2995941"
"2023-04-02 12:29:55","0%","0%","0%","1.40%","2.40%","2.10%","3.50%","351 MiB","541 MB/s","0 kB/s","11.2 kB/s","656 MB/s","0 kB/s","544 MB/s","1680413395000","2990941"
"2023-04-02 12:30:00","0%","0%","0%","1.40%","2.40%","2.10%","3.50%","351 MiB","541 MB/s","0 kB/s","11.2 kB/s","656 MB/s","0 kB/s","544 MB/s","1680413400000","2985941"
"2023-04-02 12:30:05","0%","0%","0%","0.300%","0.800%","0.300%","4.40%","351 MiB","1.49 GB/s","0 kB/s","0 kB/s","621 MB/s","0 kB/s","1.49 GB/s","1680413405000","2980941"
"2023-04-02 12:30:10","0%","0%","0%","0.300%","0.800%","0.300%","4.40%","351 MiB","1.49 GB/s","0 kB/s","0 kB/s","621 MB/s","0 kB/s","1.49 GB/s","1680413410000","2975941"
