"Time","iowait","irq","nice","softirq","steal","system","user","Used","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","timestamp"
"2023-04-02 11:59:20","0%","0%","0%","2.70%","3.50%","2.80%","7.30%","357 MiB","1.45 GB/s","0 kB/s","0 kB/s","939 MB/s","0 kB/s","1.46 GB/s","1680411560000"
"2023-04-02 11:59:25","0%","0%","0%","3.80%","2.80%","3.50%","8.60%","353 MiB","1.66 GB/s","0 kB/s","11.8 kB/s","1.05 GB/s","0 kB/s","1.67 GB/s","1680411565000"
"2023-04-02 11:59:30","0%","0%","0%","3.80%","2.80%","3.50%","8.60%","353 MiB","1.66 GB/s","0 kB/s","11.8 kB/s","1.05 GB/s","0 kB/s","1.67 GB/s","1680411570000"
"2023-04-02 11:59:35","0%","0%","0%","1.90%","2.50%","3.00%","4.10%","353 MiB","573 MB/s","0 kB/s","0 kB/s","392 MB/s","0 kB/s","578 MB/s","1680411575000"
"2023-04-02 11:59:40","0%","0%","0%","1.90%","2.50%","3.00%","4.10%","353 MiB","573 MB/s","0 kB/s","0 kB/s","392 MB/s","0 kB/s","578 MB/s","1680411580000"
"2023-04-02 11:59:45","0%","0%","0%","3.20%","3.10%","2.40%","5.60%","353 MiB","1.16 GB/s","0 kB/s","5.60 kB/s","996 MB/s","0 kB/s","1.17 GB/s","1680411585000"
"2023-04-02 11:59:50","0%","0%","0%","3.20%","3.10%","2.40%","5.60%","353 MiB","1.16 GB/s","0 kB/s","5.60 kB/s","996 MB/s","0 kB/s","1.17 GB/s","1680411590000"
"2023-04-02 11:59:55","0%","0%","0%","3.80%","3.50%","3.80%","7.10%","353 MiB","1.69 GB/s","0 kB/s","0 kB/s","830 MB/s","0 kB/s","1.69 GB/s","1680411595000"
"2023-04-02 12:00:00","0%","0%","0%","3.80%","3.50%","3.80%","7.10%","353 MiB","1.69 GB/s","0 kB/s","0 kB/s","830 MB/s","0 kB/s","1.69 GB/s","1680411600000"
"2023-04-02 12:00:05","0%","0%","0%","4.70%","6.90%","3.10%","8.20%","353 MiB","1.54 GB/s","0 kB/s","11.2 kB/s","995 MB/s","0 kB/s","1.54 GB/s","1680411605000"
"2023-04-02 12:00:10","0%","0%","0%","4.70%","6.90%","3.10%","8.20%","353 MiB","1.54 GB/s","0 kB/s","11.2 kB/s","995 MB/s","0 kB/s","1.54 GB/s","1680411610000"
"2023-04-02 12:00:15","0%","0%","0%","1.60%","3.60%","1.90%","3.50%","357 MiB","560 MB/s","0 kB/s","42.6 kB/s","349 MB/s","0 kB/s","562 MB/s","1680411615000"
"2023-04-02 12:00:20","0%","0%","0%","1.60%","3.60%","1.90%","3.50%","357 MiB","560 MB/s","0 kB/s","42.6 kB/s","349 MB/s","0 kB/s","562 MB/s","1680411620000"
"2023-04-02 12:00:25","0%","0%","0%","2.30%","4.00%","2.70%","7.80%","355 MiB","2.06 GB/s","0 kB/s","34.7 kB/s","1.28 GB/s","0 kB/s","2.07 GB/s","1680411625000"
"2023-04-02 12:00:30","0%","0%","0%","2.30%","4.00%","2.70%","7.80%","355 MiB","2.06 GB/s","0 kB/s","34.7 kB/s","1.28 GB/s","0 kB/s","2.07 GB/s","1680411630000"
"2023-04-02 12:00:35","0%","0%","0%","2.50%","3.40%","2.60%","8.60%","355 MiB","2.01 GB/s","0 kB/s","0 kB/s","1.26 GB/s","0 kB/s","2.01 GB/s","1680411635000"
"2023-04-02 12:00:40","0%","0%","0%","2.50%","3.40%","2.60%","8.60%","355 MiB","2.01 GB/s","0 kB/s","0 kB/s","1.26 GB/s","0 kB/s","2.01 GB/s","1680411640000"
"2023-04-02 12:00:45","0%","0%","0%","3.00%","4.50%","3.60%","7.30%","355 MiB","1.12 GB/s","0 kB/s","16.8 kB/s","722 MB/s","0 kB/s","1.12 GB/s","1680411645000"
"2023-04-02 12:00:50","0%","0%","0%","3.00%","4.50%","3.60%","7.30%","355 MiB","1.12 GB/s","0 kB/s","16.8 kB/s","722 MB/s","0 kB/s","1.12 GB/s","1680411650000"
"2023-04-02 12:00:55","0.1000%","0%","0%","5.50%","7.70%","5.30%","10.9%","355 MiB","2.11 GB/s","0 kB/s","5.60 kB/s","1.36 GB/s","0 kB/s","2.11 GB/s","1680411655000"
"2023-04-02 12:01:00","0.1000%","0%","0%","5.50%","7.70%","5.30%","10.9%","355 MiB","2.11 GB/s","0 kB/s","5.60 kB/s","1.36 GB/s","0 kB/s","2.11 GB/s","1680411660000"
"2023-04-02 12:01:05","0%","0%","0%","8.60%","14.2%","5.90%","8.50%","355 MiB","299 MB/s","0 kB/s","0 kB/s","300 MB/s","0 kB/s","310 MB/s","1680411665000"
"2023-04-02 12:01:10","0%","0%","0%","8.60%","14.2%","5.90%","8.50%","355 MiB","299 MB/s","0 kB/s","0 kB/s","300 MB/s","0 kB/s","310 MB/s","1680411670000"
"2023-04-02 12:01:15","0%","0%","0%","4.60%","7.30%","5.30%","7.60%","354 MiB","1.09 GB/s","0 kB/s","11.6 kB/s","701 MB/s","0 kB/s","1.10 GB/s","1680411675000"
"2023-04-02 12:01:20","0%","0%","0%","4.60%","7.30%","5.30%","7.60%","354 MiB","1.09 GB/s","0 kB/s","11.6 kB/s","701 MB/s","0 kB/s","1.10 GB/s","1680411680000"
"2023-04-02 12:01:25","0%","0%","0%","4.40%","4.10%","6.50%","9.50%","356 MiB","1.59 GB/s","0 kB/s","0 kB/s","1.05 GB/s","0 kB/s","1.60 GB/s","1680411685000"
"2023-04-02 12:01:30","0%","0%","0%","4.40%","4.10%","6.50%","9.50%","356 MiB","1.59 GB/s","0 kB/s","0 kB/s","1.05 GB/s","0 kB/s","1.60 GB/s","1680411690000"
"2023-04-02 12:01:35","0%","0%","0%","3.70%","3.80%","3.20%","6.90%","356 MiB","1.19 GB/s","0 kB/s","5.60 kB/s","761 MB/s","0 kB/s","1.20 GB/s","1680411695000"
"2023-04-02 12:01:40","0%","0%","0%","3.70%","3.80%","3.20%","6.90%","356 MiB","1.19 GB/s","0 kB/s","5.60 kB/s","761 MB/s","0 kB/s","1.20 GB/s","1680411700000"
"2023-04-02 12:01:45","0%","0%","0%","3.10%","3.80%","3.40%","6.50%","357 MiB","1.10 GB/s","0 kB/s","0 kB/s","707 MB/s","0 kB/s","1.10 GB/s","1680411705000"
"2023-04-02 12:01:50","0%","0%","0%","3.10%","3.80%","3.40%","6.50%","357 MiB","1.10 GB/s","0 kB/s","0 kB/s","707 MB/s","0 kB/s","1.10 GB/s","1680411710000"
"2023-04-02 12:01:55","0%","0%","0%","3.90%","3.80%","3.30%","6.80%","357 MiB","1.55 GB/s","0 kB/s","0 kB/s","987 MB/s","0 kB/s","1.55 GB/s","1680411715000"
"2023-04-02 12:02:00","0%","0%","0%","3.90%","3.80%","3.30%","6.80%","357 MiB","1.55 GB/s","0 kB/s","0 kB/s","987 MB/s","0 kB/s","1.55 GB/s","1680411720000"
"2023-04-02 12:02:05","0%","0%","0%","4.10%","5.10%","3.50%","6.30%","357 MiB","1.08 GB/s","0 kB/s","17.2 kB/s","706 MB/s","0 kB/s","1.09 GB/s","1680411725000"
"2023-04-02 12:02:10","0%","0%","0%","4.10%","5.10%","3.50%","6.30%","357 MiB","1.08 GB/s","0 kB/s","17.2 kB/s","706 MB/s","0 kB/s","1.09 GB/s","1680411730000"
"2023-04-02 12:02:15","0%","0%","0%","2.30%","3.60%","2.10%","3.60%","357 MiB","520 MB/s","0 kB/s","106 kB/s","342 MB/s","0 kB/s","522 MB/s","1680411735000"
"2023-04-02 12:02:20","0%","0%","0%","2.30%","3.60%","2.10%","3.60%","357 MiB","520 MB/s","0 kB/s","106 kB/s","342 MB/s","0 kB/s","522 MB/s","1680411740000"
"2023-04-02 12:02:25","0%","0%","0%","3.80%","4.60%","2.60%","6.10%","357 MiB","1.08 GB/s","0 kB/s","0 kB/s","687 MB/s","0 kB/s","1.08 GB/s","1680411745000"
"2023-04-02 12:02:30","0%","0%","0%","3.80%","4.60%","2.60%","6.10%","357 MiB","1.08 GB/s","0 kB/s","0 kB/s","687 MB/s","0 kB/s","1.08 GB/s","1680411750000"
"2023-04-02 12:02:35","0%","0%","0%","1.10%","1.30%","1.30%","4.20%","351 MiB","1.06 GB/s","0 kB/s","11.2 kB/s","677 MB/s","0 kB/s","1.07 GB/s","1680411755000"
"2023-04-02 12:02:40","0%","0%","0%","1.10%","1.30%","1.30%","4.20%","351 MiB","1.06 GB/s","0 kB/s","11.2 kB/s","677 MB/s","0 kB/s","1.07 GB/s","1680411760000"
"2023-04-02 12:02:45","0%","0%","0%","6.90%","6.80%","6.50%","11.6%","351 MiB","1.74 GB/s","0 kB/s","11.2 kB/s","1.13 GB/s","0 kB/s","1.75 GB/s","1680411765000"
"2023-04-02 12:02:50","0%","0%","0%","6.90%","6.80%","6.50%","11.6%","351 MiB","1.74 GB/s","0 kB/s","11.2 kB/s","1.13 GB/s","0 kB/s","1.75 GB/s","1680411770000"
"2023-04-02 12:02:55","0%","0%","0%","2.30%","2.80%","2.70%","6.30%","351 MiB","1.18 GB/s","0 kB/s","6 kB/s","758 MB/s","0 kB/s","1.19 GB/s","1680411775000"
"2023-04-02 12:03:00","0%","0%","0%","2.30%","2.80%","2.70%","6.30%","351 MiB","1.18 GB/s","0 kB/s","6 kB/s","758 MB/s","0 kB/s","1.19 GB/s","1680411780000"
"2023-04-02 12:03:05","0%","0%","0%","3.50%","4.20%","2.90%","9.60%","363 MiB","1.99 GB/s","0 kB/s","11.2 kB/s","1.27 GB/s","0 kB/s","2.00 GB/s","1680411785000"
"2023-04-02 12:03:10","0%","0%","0%","3.50%","4.20%","2.90%","9.60%","363 MiB","1.99 GB/s","0 kB/s","11.2 kB/s","1.27 GB/s","0 kB/s","2.00 GB/s","1680411790000"
"2023-04-02 12:03:15","0%","0%","0%","2.30%","2.90%","2.90%","7.20%","359 MiB","1.63 GB/s","0 kB/s","17.9 kB/s","1.02 GB/s","0 kB/s","1.64 GB/s","1680411795000"
"2023-04-02 12:03:20","0%","0%","0%","2.30%","2.90%","2.90%","7.20%","359 MiB","1.63 GB/s","0 kB/s","17.9 kB/s","1.02 GB/s","0 kB/s","1.64 GB/s","1680411800000"
"2023-04-02 12:03:25","0%","0%","0%","3.00%","3.40%","3.30%","11.1%","355 MiB","2.53 GB/s","0 kB/s","0 kB/s","1.92 GB/s","0 kB/s","2.53 GB/s","1680411805000"
"2023-04-02 12:03:30","0%","0%","0%","3.00%","3.40%","3.30%","11.1%","355 MiB","2.53 GB/s","0 kB/s","0 kB/s","1.92 GB/s","0 kB/s","2.53 GB/s","1680411810000"
"2023-04-02 12:03:35","0%","0%","0%","4.10%","3.20%","3.70%","8.20%","355 MiB","1.66 GB/s","0 kB/s","104 kB/s","717 MB/s","0 kB/s","1.67 GB/s","1680411815000"
"2023-04-02 12:03:40","0%","0%","0%","4.10%","3.20%","3.70%","8.20%","355 MiB","1.66 GB/s","0 kB/s","104 kB/s","717 MB/s","0 kB/s","1.67 GB/s","1680411820000"
"2023-04-02 12:03:45","0%","0%","0%","4.50%","3.90%","4.90%","9.10%","353 MiB","1.64 GB/s","0 kB/s","16.8 kB/s","1.09 GB/s","0 kB/s","1.65 GB/s","1680411825000"
"2023-04-02 12:03:50","0%","0%","0%","4.50%","3.90%","4.90%","9.10%","353 MiB","1.64 GB/s","0 kB/s","16.8 kB/s","1.09 GB/s","0 kB/s","1.65 GB/s","1680411830000"
"2023-04-02 12:03:55","0%","0%","0%","9.70%","7.80%","8.30%","24.6%","362 MiB","5.82 GB/s","0 kB/s","14.6 kB/s","3.68 GB/s","0 kB/s","5.84 GB/s","1680411835000"
"2023-04-02 12:04:00","0%","0%","0%","9.70%","7.80%","8.30%","24.6%","362 MiB","5.82 GB/s","0 kB/s","14.6 kB/s","3.68 GB/s","0 kB/s","5.84 GB/s","1680411840000"
"2023-04-02 12:04:05","0%","0%","0%","10.2%","9.10%","8.70%","21.8%","360 MiB","4.64 GB/s","0 kB/s","11.8 kB/s","2.98 GB/s","0 kB/s","4.65 GB/s","1680411845000"
"2023-04-02 12:04:10","0%","0%","0%","10.2%","9.10%","8.70%","21.8%","360 MiB","4.64 GB/s","0 kB/s","11.8 kB/s","2.98 GB/s","0 kB/s","4.65 GB/s","1680411850000"
"2023-04-02 12:04:15","0%","0%","0%","9.20%","5.80%","8.50%","18.6%","348 MiB","1.80 GB/s","0 kB/s","56.5 kB/s","3.24 GB/s","0 kB/s","1.82 GB/s","1680411855000"
"2023-04-02 12:04:20","0%","0%","0%","9.20%","5.80%","8.50%","18.6%","348 MiB","1.80 GB/s","0 kB/s","56.5 kB/s","3.24 GB/s","0 kB/s","1.82 GB/s","1680411860000"
"2023-04-02 12:04:25","0%","0%","0%","9.30%","5.60%","9.10%","27.1%","374 MiB","6.78 GB/s","0 kB/s","7.40 kB/s","4.01 GB/s","0 kB/s","6.80 GB/s","1680411865000"
"2023-04-02 12:04:30","0%","0%","0%","9.30%","5.60%","9.10%","27.1%","374 MiB","6.78 GB/s","0 kB/s","7.40 kB/s","4.01 GB/s","0 kB/s","6.80 GB/s","1680411870000"
"2023-04-02 12:04:35","0%","0%","0%","8.00%","5.80%","5.80%","20.3%","374 MiB","4.83 GB/s","0 kB/s","0 kB/s","3.25 GB/s","0 kB/s","4.85 GB/s","1680411875000"
"2023-04-02 12:04:40","0%","0%","0%","8.00%","5.80%","5.80%","20.3%","374 MiB","4.83 GB/s","0 kB/s","0 kB/s","3.25 GB/s","0 kB/s","4.85 GB/s","1680411880000"
"2023-04-02 12:04:45","0%","0%","0%","9.80%","7.60%","6.90%","20%","354 MiB","3.96 GB/s","0 kB/s","17 kB/s","2.41 GB/s","0 kB/s","3.98 GB/s","1680411885000"
"2023-04-02 12:04:50","0%","0%","0%","9.80%","7.60%","6.90%","20%","354 MiB","3.96 GB/s","0 kB/s","17 kB/s","2.41 GB/s","0 kB/s","3.98 GB/s","1680411890000"
"2023-04-02 12:04:55","0%","0%","0%","9.00%","6.30%","8.00%","27.4%","370 MiB","6.39 GB/s","0 kB/s","6 kB/s","4.37 GB/s","0 kB/s","6.41 GB/s","1680411895000"
"2023-04-02 12:05:00","0%","0%","0%","9.00%","6.30%","8.00%","27.4%","370 MiB","6.39 GB/s","0 kB/s","6 kB/s","4.37 GB/s","0 kB/s","6.41 GB/s","1680411900000"
"2023-04-02 12:05:05","0%","0%","0%","9.80%","10.2%","6.80%","23.2%","354 MiB","3.84 GB/s","0 kB/s","8.20 kB/s","4.14 GB/s","0 kB/s","3.86 GB/s","1680411905000"
"2023-04-02 12:05:10","0%","0%","0%","9.80%","10.2%","6.80%","23.2%","354 MiB","3.84 GB/s","0 kB/s","8.20 kB/s","4.14 GB/s","0 kB/s","3.86 GB/s","1680411910000"
"2023-04-02 12:05:15","0%","0%","0%","8.90%","9.90%","7.30%","24.4%","359 MiB","5.88 GB/s","0 kB/s","5.80 kB/s","3.72 GB/s","0 kB/s","5.90 GB/s","1680411915000"
"2023-04-02 12:05:20","0%","0%","0%","8.90%","9.90%","7.30%","24.4%","359 MiB","5.88 GB/s","0 kB/s","5.80 kB/s","3.72 GB/s","0 kB/s","5.90 GB/s","1680411920000"
"2023-04-02 12:05:25","0.1000%","0%","0%","3.20%","3.60%","2.50%","4.10%","359 MiB","235 MB/s","0 kB/s","0 kB/s","123 MB/s","0 kB/s","240 MB/s","1680411925000"
"2023-04-02 12:05:30","0.1000%","0%","0%","3.20%","3.60%","2.50%","4.10%","359 MiB","235 MB/s","0 kB/s","0 kB/s","123 MB/s","0 kB/s","240 MB/s","1680411930000"
"2023-04-02 12:05:35","0%","0%","0%","1.90%","2.30%","1.80%","3.70%","359 MiB","595 MB/s","0 kB/s","49 kB/s","384 MB/s","0 kB/s","598 MB/s","1680411935000"
"2023-04-02 12:05:40","0%","0%","0%","1.90%","2.30%","1.80%","3.70%","359 MiB","595 MB/s","0 kB/s","49 kB/s","384 MB/s","0 kB/s","598 MB/s","1680411940000"
"2023-04-02 12:05:45","0%","0%","0%","2.70%","3.30%","2.60%","3.90%","352 MiB","560 MB/s","0 kB/s","88.6 kB/s","367 MB/s","0 kB/s","563 MB/s","1680411945000"
"2023-04-02 12:05:50","0%","0%","0%","2.70%","3.30%","2.60%","3.90%","352 MiB","560 MB/s","0 kB/s","88.6 kB/s","367 MB/s","0 kB/s","563 MB/s","1680411950000"
"2023-04-02 12:05:55","0%","0%","0%","0.300%","0.600%","0.600%","3.10%","352 MiB","1.04 GB/s","0 kB/s","5.80 kB/s","639 MB/s","0 kB/s","1.04 GB/s","1680411955000"
"2023-04-02 12:06:00","0%","0%","0%","0.300%","0.600%","0.600%","3.10%","352 MiB","1.04 GB/s","0 kB/s","5.80 kB/s","639 MB/s","0 kB/s","1.04 GB/s","1680411960000"
"2023-04-02 12:06:05","0%","0%","0%","2.60%","3.20%","1.90%","3.40%","352 MiB","521 MB/s","0 kB/s","11.2 kB/s","341 MB/s","0 kB/s","524 MB/s","1680411965000"
"2023-04-02 12:06:10","0%","0%","0%","2.60%","3.20%","1.90%","3.40%","352 MiB","521 MB/s","0 kB/s","11.2 kB/s","341 MB/s","0 kB/s","524 MB/s","1680411970000"
"2023-04-02 12:06:15","0%","0%","0%","1.00%","1.30%","1.20%","3.70%","352 MiB","960 MB/s","0 kB/s","67.7 kB/s","604 MB/s","0 kB/s","962 MB/s","1680411975000"
"2023-04-02 12:06:20","0%","0%","0%","1.00%","1.30%","1.20%","3.70%","352 MiB","960 MB/s","0 kB/s","67.7 kB/s","604 MB/s","0 kB/s","962 MB/s","1680411980000"
"2023-04-02 12:06:25","0%","0%","0%","0.200%","0.100%","0.1000%","1.40%","352 MiB","439 MB/s","0 kB/s","11.2 kB/s","269 MB/s","0 kB/s","439 MB/s","1680411985000"
"2023-04-02 12:06:30","0%","0%","0%","0.200%","0.100%","0.1000%","1.40%","352 MiB","439 MB/s","0 kB/s","11.2 kB/s","269 MB/s","0 kB/s","439 MB/s","1680411990000"
"2023-04-02 12:06:35","0%","0%","0%","1.50%","1.70%","1.30%","3.10%","352 MiB","526 MB/s","0 kB/s","0 kB/s","343 MB/s","0 kB/s","528 MB/s","1680411995000"
"2023-04-02 12:06:40","0%","0%","0%","1.50%","1.70%","1.30%","3.10%","352 MiB","526 MB/s","0 kB/s","0 kB/s","343 MB/s","0 kB/s","528 MB/s","1680412000000"
"2023-04-02 12:06:45","0%","0%","0%","1.000%","1.20%","0.800%","3.20%","352 MiB","554 MB/s","0 kB/s","11.2 kB/s","359 MB/s","0 kB/s","556 MB/s","1680412005000"
"2023-04-02 12:06:50","0%","0%","0%","1.000%","1.20%","0.800%","3.20%","352 MiB","554 MB/s","0 kB/s","11.2 kB/s","359 MB/s","0 kB/s","556 MB/s","1680412010000"
"2023-04-02 12:06:55","0%","0%","0%","0.300%","0.500%","0.400%","2.10%","352 MiB","573 MB/s","0 kB/s","11.6 kB/s","351 MB/s","0 kB/s","574 MB/s","1680412015000"
"2023-04-02 12:07:00","0%","0%","0%","0.300%","0.500%","0.400%","2.10%","352 MiB","573 MB/s","0 kB/s","11.6 kB/s","351 MB/s","0 kB/s","574 MB/s","1680412020000"
"2023-04-02 12:07:05","0%","0%","0%","0.100%","0.600%","0.300%","1.90%","350 MiB","501 MB/s","0 kB/s","0 kB/s","307 MB/s","0 kB/s","501 MB/s","1680412025000"
"2023-04-02 12:07:10","0%","0%","0%","0.100%","0.600%","0.300%","1.90%","350 MiB","501 MB/s","0 kB/s","0 kB/s","307 MB/s","0 kB/s","501 MB/s","1680412030000"
"2023-04-02 12:07:15","0%","0%","0%","2.00%","3.20%","2.50%","3.10%","354 MiB","135 MB/s","0 kB/s","11.2 kB/s","124 MB/s","0 kB/s","140 MB/s","1680412035000"
"2023-04-02 12:07:20","0%","0%","0%","2.00%","3.20%","2.50%","3.10%","354 MiB","135 MB/s","0 kB/s","11.2 kB/s","124 MB/s","0 kB/s","140 MB/s","1680412040000"
"2023-04-02 12:07:25","0%","0%","0%","0%","0.100%","0.100%","0.400%","354 MiB","2.14 MB/s","0 kB/s","0 kB/s","1.63 MB/s","0 kB/s","2.18 MB/s","1680412045000"
"2023-04-02 12:07:30","0%","0%","0%","0%","0.100%","0.100%","0.400%","354 MiB","2.14 MB/s","0 kB/s","0 kB/s","1.63 MB/s","0 kB/s","2.18 MB/s","1680412050000"
"2023-04-02 12:07:35","0%","0%","0%","1.20%","1.30%","0.900%","1.90%","352 MiB","60.3 MB/s","0 kB/s","0 kB/s","54.1 MB/s","0 kB/s","62.2 MB/s","1680412055000"
"2023-04-02 12:07:40","0%","0%","0%","1.20%","1.30%","0.900%","1.90%","352 MiB","60.3 MB/s","0 kB/s","0 kB/s","54.1 MB/s","0 kB/s","62.2 MB/s","1680412060000"
"2023-04-02 12:07:45","0%","0%","0%","1.00%","1.70%","0.800%","2.40%","352 MiB","596 MB/s","0 kB/s","0 kB/s","378 MB/s","0 kB/s","598 MB/s","1680412065000"
"2023-04-02 12:07:50","0%","0%","0%","1.00%","1.70%","0.800%","2.40%","352 MiB","596 MB/s","0 kB/s","0 kB/s","378 MB/s","0 kB/s","598 MB/s","1680412070000"
"2023-04-02 12:07:55","0%","0%","0%","1.40%","1.80%","1.10%","1.50%","352 MiB","58.6 MB/s","0 kB/s","0 kB/s","52.6 MB/s","0 kB/s","60.5 MB/s","1680412075000"
"2023-04-02 12:08:00","0%","0%","0%","1.40%","1.80%","1.10%","1.50%","352 MiB","58.6 MB/s","0 kB/s","0 kB/s","52.6 MB/s","0 kB/s","60.5 MB/s","1680412080000"
"2023-04-02 12:08:05","0%","0%","0%","0.400%","0.300%","0.100%","3.20%","352 MiB","1.02 GB/s","0 kB/s","22.8 kB/s","623 MB/s","0 kB/s","1.02 GB/s","1680412085000"
"2023-04-02 12:08:10","0%","0%","0%","0.400%","0.300%","0.100%","3.20%","352 MiB","1.02 GB/s","0 kB/s","22.8 kB/s","623 MB/s","0 kB/s","1.02 GB/s","1680412090000"
"2023-04-02 12:08:15","0%","0%","0%","2.00%","3.30%","2.50%","4.10%","352 MiB","628 MB/s","0 kB/s","56.5 kB/s","414 MB/s","0 kB/s","631 MB/s","1680412095000"
"2023-04-02 12:08:20","0%","0%","0%","2.00%","3.30%","2.50%","4.10%","352 MiB","628 MB/s","0 kB/s","56.5 kB/s","414 MB/s","0 kB/s","631 MB/s","1680412100000"
"2023-04-02 12:08:25","0%","0%","0%","0.500%","0.800%","0.300%","4.40%","352 MiB","1.47 GB/s","0 kB/s","0 kB/s","899 MB/s","0 kB/s","1.47 GB/s","1680412105000"
"2023-04-02 12:08:30","0%","0%","0%","0.500%","0.800%","0.300%","4.40%","352 MiB","1.47 GB/s","0 kB/s","0 kB/s","899 MB/s","0 kB/s","1.47 GB/s","1680412110000"
"2023-04-02 12:08:35","0%","0%","0%","0.500%","0.300%","0.100%","1.60%","352 MiB","502 MB/s","0 kB/s","5.60 kB/s","307 MB/s","0 kB/s","502 MB/s","1680412115000"
"2023-04-02 12:08:40","0%","0%","0%","0.500%","0.300%","0.100%","1.60%","352 MiB","502 MB/s","0 kB/s","5.60 kB/s","307 MB/s","0 kB/s","502 MB/s","1680412120000"
"2023-04-02 12:08:45","0%","0%","0%","0.200%","0.700%","0.500%","2.90%","352 MiB","990 MB/s","0 kB/s","5.60 kB/s","607 MB/s","0 kB/s","990 MB/s","1680412125000"
"2023-04-02 12:08:50","0%","0%","0%","0.200%","0.700%","0.500%","2.90%","352 MiB","990 MB/s","0 kB/s","5.60 kB/s","607 MB/s","0 kB/s","990 MB/s","1680412130000"
"2023-04-02 12:08:55","0%","0%","0%","1.50%","2.70%","1.40%","3.40%","352 MiB","582 MB/s","0 kB/s","5.60 kB/s","381 MB/s","0 kB/s","585 MB/s","1680412135000"
"2023-04-02 12:09:00","0%","0%","0%","1.50%","2.70%","1.40%","3.40%","352 MiB","582 MB/s","0 kB/s","5.60 kB/s","381 MB/s","0 kB/s","585 MB/s","1680412140000"
"2023-04-02 12:09:05","0%","0%","0%","2.10%","3.50%","1.60%","3.20%","352 MiB","567 MB/s","0 kB/s","22.8 kB/s","372 MB/s","0 kB/s","570 MB/s","1680412145000"
"2023-04-02 12:09:10","0%","0%","0%","2.10%","3.50%","1.60%","3.20%","352 MiB","567 MB/s","0 kB/s","22.8 kB/s","372 MB/s","0 kB/s","570 MB/s","1680412150000"
"2023-04-02 12:09:15","0%","0%","0%","3.30%","4.30%","3.20%","11.6%","355 MiB","3.07 GB/s","0 kB/s","5.60 kB/s","2.24 GB/s","0 kB/s","3.08 GB/s","1680412155000"
"2023-04-02 12:09:20","0%","0%","0%","3.30%","4.30%","3.20%","11.6%","355 MiB","3.07 GB/s","0 kB/s","5.60 kB/s","2.24 GB/s","0 kB/s","3.08 GB/s","1680412160000"
"2023-04-02 12:09:25","0%","0%","0%","6.40%","5.20%","5.90%","22.1%","354 MiB","6.28 GB/s","0 kB/s","11.2 kB/s","3.64 GB/s","0 kB/s","6.30 GB/s","1680412165000"
"2023-04-02 12:09:30","0%","0%","0%","6.40%","5.20%","5.90%","22.1%","354 MiB","6.28 GB/s","0 kB/s","11.2 kB/s","3.64 GB/s","0 kB/s","6.30 GB/s","1680412170000"
"2023-04-02 12:09:35","0%","0%","0%","8.90%","9.10%","8.20%","14.4%","353 MiB","2.46 GB/s","0 kB/s","11.2 kB/s","1.67 GB/s","0 kB/s","2.48 GB/s","1680412175000"
"2023-04-02 12:09:40","0%","0%","0%","8.90%","9.10%","8.20%","14.4%","353 MiB","2.46 GB/s","0 kB/s","11.2 kB/s","1.67 GB/s","0 kB/s","2.48 GB/s","1680412180000"
"2023-04-02 12:09:45","0%","0%","0%","7.10%","7.50%","4.80%","24.4%","351 MiB","6.56 GB/s","0 kB/s","0 kB/s","4.40 GB/s","0 kB/s","6.58 GB/s","1680412185000"
"2023-04-02 12:09:50","0%","0%","0%","7.10%","7.50%","4.80%","24.4%","351 MiB","6.56 GB/s","0 kB/s","0 kB/s","4.40 GB/s","0 kB/s","6.58 GB/s","1680412190000"
"2023-04-02 12:09:55","0%","0%","0%","8.50%","8.60%","6.10%","17.4%","352 MiB","3.72 GB/s","0 kB/s","0 kB/s","2.49 GB/s","0 kB/s","3.73 GB/s","1680412195000"
"2023-04-02 12:10:00","0%","0%","0%","8.50%","8.60%","6.10%","17.4%","352 MiB","3.72 GB/s","0 kB/s","0 kB/s","2.49 GB/s","0 kB/s","3.73 GB/s","1680412200000"
"2023-04-02 12:10:05","0%","0%","0%","11.3%","12.4%","7.30%","15.3%","352 MiB","2.96 GB/s","0 kB/s","19.8 kB/s","1.60 GB/s","0 kB/s","2.98 GB/s","1680412205000"
"2023-04-02 12:10:10","0%","0%","0%","11.3%","12.4%","7.30%","15.3%","352 MiB","2.96 GB/s","0 kB/s","19.8 kB/s","1.60 GB/s","0 kB/s","2.98 GB/s","1680412210000"
"2023-04-02 12:10:15","0%","0%","0%","8.90%","11.3%","6.60%","23.0%","353 MiB","5.91 GB/s","0 kB/s","62.5 kB/s","3.68 GB/s","0 kB/s","5.92 GB/s","1680412215000"
"2023-04-02 12:10:20","0%","0%","0%","8.90%","11.3%","6.60%","23.0%","353 MiB","5.91 GB/s","0 kB/s","62.5 kB/s","3.68 GB/s","0 kB/s","5.92 GB/s","1680412220000"
"2023-04-02 12:10:25","0%","0%","0%","6.20%","8.30%","5.60%","15.6%","349 MiB","3.78 GB/s","0 kB/s","16.8 kB/s","2.43 GB/s","0 kB/s","3.80 GB/s","1680412225000"
"2023-04-02 12:10:30","0%","0%","0%","6.20%","8.30%","5.60%","15.6%","349 MiB","3.78 GB/s","0 kB/s","16.8 kB/s","2.43 GB/s","0 kB/s","3.80 GB/s","1680412230000"
