"Time","iowait","irq","nice","softirq","steal","system","user"
2023-04-16 01:36:10,0%,0%,0%,4.00%,1.70%,4.90%,14.8%
2023-04-16 01:36:20,0%,0%,0%,4.20%,1.00%,5.70%,11.9%
2023-04-16 01:36:30,0%,0%,0%,3.20%,1.30%,4.10%,12.0%
2023-04-16 01:36:40,0%,0%,0%,5%,1.50%,6.40%,13.7%
2023-04-16 01:36:50,0%,0%,0%,3.60%,1.00%,4.10%,11.4%
2023-04-16 01:37:00,0%,0%,0%,3.70%,0.900%,4.30%,8.00%
2023-04-16 01:37:10,0%,0%,0%,3.00%,2.30%,5.20%,8.80%
2023-04-16 01:37:20,0%,0%,0%,3.90%,1.80%,4.80%,12.7%
2023-04-16 01:37:30,0%,0%,0%,3.30%,1.60%,4.60%,15.8%
2023-04-16 01:37:40,0%,0%,0%,1.60%,0.500%,2.70%,8.10%
2023-04-16 01:37:50,0%,0%,0%,2.80%,1.40%,4.00%,11.0%
2023-04-16 01:38:00,0%,0%,0%,2.50%,1.50%,4.30%,11.6%
2023-04-16 01:38:10,0%,0%,0%,3.90%,2.40%,5.80%,13.5%
2023-04-16 01:38:20,0%,0%,0%,3.80%,1.10%,6.40%,14.3%
2023-04-16 01:38:30,0%,0%,0%,3.50%,1.40%,4.50%,12.3%
2023-04-16 01:38:40,0%,0%,0%,4.80%,1.70%,6.00%,14.2%
2023-04-16 01:38:50,0%,0%,0%,5%,1.40%,6.40%,19.2%
2023-04-16 01:39:00,0%,0%,0%,6.00%,1.90%,7.50%,14.1%
2023-04-16 01:39:10,0%,0%,0%,5.10%,1.60%,5.30%,15.7%
2023-04-16 01:39:20,0%,0%,0%,6.40%,1.50%,6.50%,21.9%
2023-04-16 01:39:30,0%,0%,0%,4.10%,1.60%,5.60%,17.4%
2023-04-16 01:39:40,0%,0%,0%,7.30%,1.80%,8.40%,18.2%
2023-04-16 01:39:50,0%,0%,0%,5.60%,1.30%,7.10%,18.6%
2023-04-16 01:40:00,0%,0%,0%,5.80%,1.80%,7.60%,17.6%
2023-04-16 01:40:10,0%,0%,0%,7.80%,3.70%,9.20%,18.5%
2023-04-16 01:40:20,0%,0%,0%,6.80%,2.10%,8.80%,15.4%
2023-04-16 01:40:30,0%,0%,0%,6.70%,1.40%,7.10%,25.1%
2023-04-16 01:40:40,0%,0%,0%,5.20%,1.10%,5.40%,16.3%
2023-04-16 01:40:50,0%,0%,0%,4.20%,1.30%,6.60%,12.8%
2023-04-16 01:41:00,0%,0%,0%,4.60%,1.40%,5.10%,18.5%
2023-04-16 01:41:10,0%,0%,0%,4.90%,1.70%,6.40%,18.7%
2023-04-16 01:41:20,0%,0%,0%,4.80%,1.70%,5.60%,14.1%
2023-04-16 01:41:30,0%,0%,0%,3.20%,1.000%,4.80%,20.6%
2023-04-16 01:41:40,0%,0%,0%,7.10%,2.70%,6.60%,15.8%
2023-04-16 01:41:50,0%,0%,0%,4.50%,0.800%,4.70%,21.5%
2023-04-16 01:42:00,0%,0%,0%,2.20%,1.10%,2.80%,10.4%
2023-04-16 01:42:10,0%,0%,0%,1.10%,0.400%,1.30%,7.40%
2023-04-16 01:42:20,0%,0%,0%,0.900%,0.200%,1.50%,8.60%
2023-04-16 01:42:30,0%,0%,0%,2.10%,0.900%,2.50%,6.30%
2023-04-16 01:42:40,0%,0%,0%,1.10%,0.600%,1.60%,3.60%
2023-04-16 01:42:50,0%,0%,0%,2.80%,0.700%,4.20%,5.80%
2023-04-16 01:43:00,0%,0%,0%,1.70%,0.800%,2.70%,5.30%
2023-04-16 01:43:10,0%,0%,0%,1.40%,0.700%,2.40%,9.10%
2023-04-16 01:43:20,0%,0%,0%,1.90%,0.800%,2.90%,7.00%
2023-04-16 01:43:30,0%,0%,0%,1.80%,0.900%,2.50%,4.70%
2023-04-16 01:43:40,0%,0%,0%,1.20%,0.600%,1.70%,7.90%
2023-04-16 01:43:50,0%,0%,0%,2.00%,0.800%,2.70%,5.20%
2023-04-16 01:44:00,0%,0%,0%,0.100%,0.100%,0.300%,4.00%
2023-04-16 01:44:10,0%,0%,0%,1.30%,0.500%,1.80%,5.90%
2023-04-16 01:44:20,0%,0%,0%,0.700%,0.500%,1.70%,8.40%
2023-04-16 01:44:30,0%,0%,0%,1.20%,0.500%,1.80%,6.10%
2023-04-16 01:44:40,0%,0%,0%,1.10%,0.300%,1.30%,5.30%
2023-04-16 01:44:50,0%,0%,0%,0.600%,0.100%,0.800%,5.20%
2023-04-16 01:45:00,0%,0%,0%,0.600%,0.300%,1.00%,4.40%
2023-04-16 01:45:10,0%,0%,0%,1.40%,0.900%,2.80%,6.40%
2023-04-16 01:45:20,0%,0%,0%,1.60%,0.500%,3.00%,6.30%
2023-04-16 01:45:30,0%,0%,0%,0.400%,0.100%,0.200%,6.00%
2023-04-16 01:45:40,0%,0%,0%,1.000%,0.300%,1.40%,3.10%
2023-04-16 01:45:50,0%,0%,0%,3.60%,1.20%,5.20%,4.90%
2023-04-16 01:46:00,0%,0%,0%,0.900%,0.600%,1.40%,8.10%
2023-04-16 01:46:10,0%,0%,0%,0.300%,0.1000%,0.200%,1.40%
2023-04-16 01:46:20,0%,0%,0%,1.90%,0.800%,2.30%,7.40%
2023-04-16 01:46:30,0%,0%,0%,1.60%,0.700%,2.60%,5.60%
2023-04-16 01:46:40,0%,0%,0%,0.800%,1.10%,1.70%,2.60%
2023-04-16 01:46:50,0%,0%,0%,0.700%,0.500%,1.70%,2.90%
2023-04-16 01:47:00,0%,0%,0%,2.90%,1.10%,5.60%,5.30%
2023-04-16 01:47:10,0%,0%,0%,1.60%,0.500%,2.50%,4.80%
2023-04-16 01:47:20,0%,0%,0%,1.30%,0.500%,2.40%,4.60%
2023-04-16 01:47:30,0%,0%,0%,1.80%,1.30%,2.70%,3.90%
2023-04-16 01:47:40,0%,0%,0%,1.60%,0.700%,2.20%,5%
2023-04-16 01:47:50,0%,0%,0%,1.10%,0.400%,2.10%,4.60%
2023-04-16 01:48:00,0%,0%,0%,0.800%,0.300%,1.20%,2.40%
2023-04-16 01:48:10,0%,0%,0%,0.400%,0.100%,0.600%,5.40%
2023-04-16 01:48:20,0%,0%,0%,1.30%,0.300%,1.90%,3.50%
2023-04-16 01:48:30,0%,0%,0%,0.300%,0.200%,0.800%,3.80%
2023-04-16 01:48:40,0%,0%,0%,0.700%,0.200%,0.800%,3.40%
2023-04-16 01:48:50,0%,0%,0%,0.300%,0.100%,0.900%,3.10%
2023-04-16 01:49:00,0%,0%,0%,0.700%,0.600%,1.30%,5%
2023-04-16 01:49:10,0%,0%,0%,4.50%,3.00%,5.80%,15.3%
2023-04-16 01:49:20,0%,0%,0%,5.50%,1.50%,6.50%,16.1%
2023-04-16 01:49:30,0%,0%,0%,3.90%,1.60%,5.30%,16.3%
2023-04-16 01:49:40,0%,0%,0%,3.30%,2.10%,4.20%,6.50%
2023-04-16 01:49:50,0%,0%,0%,3.30%,1.50%,5%,11.8%
2023-04-16 01:50:00,0%,0%,0%,3.60%,0.900%,4.50%,15.7%
2023-04-16 01:50:10,0%,0%,0%,3.00%,2.70%,5.20%,12.8%
2023-04-16 01:50:20,0%,0%,0%,5.90%,1.30%,7.80%,15.2%
2023-04-16 01:50:30,0%,0%,0%,5.80%,2.10%,7.40%,13.3%
2023-04-16 01:50:40,0%,0%,0%,6.50%,2.30%,7.40%,20.8%
2023-04-16 01:50:50,0%,0%,0%,3.60%,1.60%,4.50%,12.1%
2023-04-16 01:51:00,0%,0%,0%,6.40%,2.70%,8.00%,18.1%
2023-04-16 01:51:10,0%,0%,0%,4.30%,2.00%,5.70%,14.1%
2023-04-16 01:51:20,0%,0%,0%,4.90%,1.50%,6.00%,14.9%
2023-04-16 01:51:30,0%,0%,0%,4.50%,1.50%,5.90%,14.8%
2023-04-16 01:51:40,0%,0%,0%,3.60%,1.50%,4.30%,11.8%
2023-04-16 01:51:50,0%,0%,0%,1.70%,0.800%,2.00%,2.50%
2023-04-16 01:52:00,0%,0%,0%,0.1000%,0%,0.300%,0.100%
2023-04-16 01:52:10,0%,0%,0%,0.600%,0.500%,1.20%,2.50%
2023-04-16 01:52:20,0%,0%,0%,0.700%,0.400%,0.700%,2.60%
2023-04-16 01:52:30,0%,0%,0%,0.400%,0.200%,0.700%,1.60%
2023-04-16 01:52:40,0%,0%,0%,0.500%,0.400%,1.60%,1.50%
2023-04-16 01:52:50,0%,0%,0%,2.10%,1.10%,2.80%,3.50%
2023-04-16 01:53:00,0%,0%,0%,1.50%,0.800%,1.20%,1.50%
2023-04-16 01:53:10,0%,0%,0%,0.500%,0.200%,0.600%,1.90%
2023-04-16 01:53:20,0%,0%,0%,0.700%,0.100%,0.900%,2.00%
2023-04-16 01:53:30,0%,0%,0%,0.600%,0.300%,1.50%,3.40%
2023-04-16 01:53:40,0%,0%,0%,0.200%,0.100%,0.200%,1.20%
2023-04-16 01:53:50,0%,0%,0%,0.400%,0.100%,0.600%,1.90%
2023-04-16 01:54:00,0%,0%,0%,1.70%,1.10%,3.10%,2.30%
2023-04-16 01:54:10,0%,0%,0%,0.400%,0.500%,0.900%,2.50%
2023-04-16 01:54:20,0%,0%,0%,0%,0%,0.100%,0.100%
2023-04-16 01:54:30,0%,0%,0%,0.600%,0.200%,1.00%,1.10%
2023-04-16 01:54:40,0%,0%,0%,0.900%,0.300%,0.800%,3.20%
2023-04-16 01:54:50,0%,0%,0%,0.200%,0.200%,0.100%,3.90%
2023-04-16 01:55:00,0%,0%,0%,0.400%,0.300%,0.900%,4.20%
2023-04-16 01:55:10,0%,0%,0%,1.10%,1.40%,1.40%,1.80%
2023-04-16 01:55:20,0%,0%,0%,0.700%,0.200%,0.900%,2.70%
2023-04-16 01:55:30,0%,0%,0%,0.400%,0.600%,1.20%,1.00%
2023-04-16 01:55:40,0%,0%,0%,0.100%,0.100%,0.200%,1.60%
2023-04-16 01:55:50,0%,0%,0%,0.800%,0.300%,1.10%,1.20%
2023-04-16 01:56:00,0%,0%,0%,0.900%,0.600%,1.60%,1.70%
2023-04-16 01:56:10,0%,0%,0%,0.100%,0%,0.200%,2.10%
2023-04-16 01:56:20,0%,0%,0%,0.1000%,0.100%,0.300%,1.80%
2023-04-16 01:56:30,0%,0%,0%,0.1000%,0%,0.1000%,1.80%
2023-04-16 01:56:40,0%,0%,0%,0.700%,1.20%,1.30%,2.50%
2023-04-16 01:56:50,0%,0%,0%,0.600%,0.100%,0.300%,0.500%
2023-04-16 01:57:00,0%,0%,0%,0%,0%,0.100%,0.100%
2023-04-16 01:57:10,0%,0%,0%,0.300%,0.1000%,0.400%,1.80%
2023-04-16 01:57:20,0%,0%,0%,0.200%,0.100%,0.300%,0.300%
2023-04-16 01:57:30,0%,0%,0%,1.40%,0.800%,2.20%,2.40%
2023-04-16 01:57:40,0%,0%,0%,0.600%,0.200%,1.000%,1.30%
2023-04-16 01:57:50,0%,0%,0%,0.1000%,0%,0.300%,1.30%
2023-04-16 01:58:00,0%,0%,0%,1.20%,1.20%,1.90%,2.90%
2023-04-16 01:58:10,0%,0%,0%,0.900%,0.600%,1.70%,3.90%
2023-04-16 01:58:20,0%,0%,0%,0.500%,0.400%,1.000%,0.700%
2023-04-16 01:58:30,0%,0%,0%,0.1000%,0%,0.100%,1.20%
2023-04-16 01:58:40,0%,0%,0%,0.200%,0%,0.300%,2.40%
2023-04-16 01:58:50,0%,0%,0%,0.500%,0.300%,0.900%,1.80%
2023-04-16 01:59:00,0%,0%,0%,0.200%,0.1000%,0.300%,0.400%
2023-04-16 01:59:10,0%,0%,0%,1.30%,0.300%,1.80%,2.90%
2023-04-16 01:59:20,0%,0%,0%,0.200%,0.100%,0.400%,1.10%
2023-04-16 01:59:30,0%,0%,0%,0.500%,0.300%,1.30%,1.10%
2023-04-16 01:59:40,0%,0%,0%,0.700%,0.400%,0.900%,1.50%
2023-04-16 01:59:50,0%,0%,0%,0.400%,0.200%,0.700%,2.20%
2023-04-16 02:00:00,0%,0%,0%,0.100%,0%,0.300%,1.40%
2023-04-16 02:00:10,0%,0%,0%,0%,0.100%,0%,0.400%
2023-04-16 02:00:20,0%,0%,0%,0%,0%,0%,1.50%
2023-04-16 02:00:30,0%,0%,0%,0.400%,0.200%,0.500%,2.10%
2023-04-16 02:00:40,0%,0%,0%,0.500%,0.300%,1.10%,1.20%
2023-04-16 02:00:50,0%,0%,0%,0.300%,0.300%,0.600%,0.500%
2023-04-16 02:01:00,0%,0%,0%,0.300%,0.300%,0.400%,0.600%
2023-04-16 02:01:10,0%,0%,0%,0.100%,0%,0.300%,1.30%
2023-04-16 02:01:20,0%,0%,0%,0.1000%,0.100%,0.200%,2.80%
2023-04-16 02:01:30,0%,0%,0%,0.100%,0.100%,0.300%,0.500%
2023-04-16 02:01:40,0%,0%,0%,1.30%,0.700%,1.70%,5.80%
2023-04-16 02:01:50,0%,0%,0%,1.10%,0.400%,1.70%,5.30%
2023-04-16 02:02:00,0%,0%,0%,3.20%,1.10%,4.10%,7.80%
2023-04-16 02:02:10,0%,0%,0%,0.900%,0.300%,1.30%,2.60%
2023-04-16 02:02:20,0%,0%,0%,2.10%,0.700%,2.10%,9.10%
2023-04-16 02:02:30,0%,0%,0%,2.20%,0.700%,3.40%,6.30%
2023-04-16 02:02:40,0%,0%,0%,1.50%,1.000%,2.60%,4.90%
2023-04-16 02:02:50,0%,0%,0%,1.40%,0.900%,2.50%,6.10%
2023-04-16 02:03:00,0%,0%,0%,1.20%,0.400%,1.70%,7.90%
2023-04-16 02:03:10,0%,0%,0%,1.70%,0.600%,2.40%,7.00%
2023-04-16 02:03:20,0%,0%,0%,0.600%,0.300%,1.50%,5.10%
2023-04-16 02:03:30,0%,0%,0%,1.80%,0.700%,2.00%,7.80%
2023-04-16 02:03:40,0%,0%,0%,1.30%,0.300%,1.70%,4.50%
2023-04-16 02:03:50,0%,0%,0%,0.700%,0.1000%,1.20%,6.70%
2023-04-16 02:04:00,0%,0%,0%,2.40%,1.60%,4.00%,6.50%
2023-04-16 02:04:10,0%,0%,0%,1.20%,0.800%,1.10%,7.70%
2023-04-16 02:04:20,0%,0%,0%,0.900%,0.800%,1.50%,2.80%
2023-04-16 02:04:30,0%,0%,0%,1.60%,0.600%,2.10%,5.50%
2023-04-16 02:04:40,0%,0%,0%,1.70%,0.700%,2.50%,5.50%
2023-04-16 02:04:50,0%,0%,0%,1.90%,0.800%,2.40%,4.80%
2023-04-16 02:05:00,0%,0%,0%,1.80%,0.700%,2.50%,5.80%
2023-04-16 02:05:10,0%,0%,0%,1.000%,0.900%,1.40%,5%
2023-04-16 02:05:20,0%,0%,0%,2.50%,0.900%,3.50%,6.20%
2023-04-16 02:05:30,0%,0%,0%,0.500%,0.400%,0.700%,3.40%
2023-04-16 02:05:40,0%,0%,0%,3.20%,1.000%,5.60%,8.90%
2023-04-16 02:05:50,0%,0%,0%,1.50%,0.600%,2.20%,6.40%
2023-04-16 02:06:00,0%,0%,0%,3.60%,1.20%,3.40%,8.70%
2023-04-16 02:06:10,0%,0%,0%,1.10%,0.300%,1.80%,6.80%
2023-04-16 02:06:20,0%,0%,0%,2.10%,0.600%,2.40%,8.10%
2023-04-16 02:06:30,0%,0%,0%,2.70%,1.10%,3.40%,5.10%
2023-04-16 02:06:40,0%,0%,0%,1.70%,0.800%,2.10%,8.40%
2023-04-16 02:06:50,0%,0%,0%,2.50%,0.900%,4.10%,9.10%
2023-04-16 02:07:00,0%,0%,0%,3.50%,2.70%,4.50%,5.70%
2023-04-16 02:07:10,0%,0%,0%,3.00%,1.90%,3.80%,8.30%
2023-04-16 02:07:20,0%,0%,0%,2.20%,0.900%,2.50%,10.3%
2023-04-16 02:07:30,0%,0%,0%,1.40%,0.800%,2.60%,9.10%
2023-04-16 02:07:40,0%,0%,0%,1.40%,0.500%,2.00%,7.20%
2023-04-16 02:07:50,0%,0%,0%,2.00%,1.000%,3.60%,9.90%
2023-04-16 02:08:00,0%,0%,0%,2.00%,1.10%,3.50%,6.80%
2023-04-16 02:08:10,0%,0%,0%,1.000%,0.500%,1.50%,6.40%
2023-04-16 02:08:20,0%,0%,0%,2.60%,0.600%,3.00%,9.80%
2023-04-16 02:08:30,0%,0%,0%,1.40%,0.600%,2.80%,11.2%
2023-04-16 02:08:40,0%,0%,0%,1.30%,0.400%,1.70%,6.50%
2023-04-16 02:08:50,0%,0%,0%,1.20%,0.500%,1.80%,4.60%
2023-04-16 02:09:00,0%,0%,0%,2.00%,0.800%,3.40%,9.20%
2023-04-16 02:09:10,0%,0%,0%,2.10%,1.000%,4.10%,10.5%
2023-04-16 02:09:20,0%,0%,0%,3.60%,1.70%,4.40%,10.5%
2023-04-16 02:09:30,0%,0%,0%,5%,2.00%,6.70%,14.9%
2023-04-16 02:09:40,0%,0%,0%,5%,2.20%,6.90%,13.4%
2023-04-16 02:09:50,0%,0%,0%,4.20%,1.00%,5.60%,12.0%
2023-04-16 02:10:00,0%,0%,0%,4.50%,2.00%,5.30%,15.4%
2023-04-16 02:10:10,0%,0%,0%,5%,2.90%,4.60%,17.1%
2023-04-16 02:10:20,0%,0%,0%,4.50%,1.60%,5.70%,17.1%
2023-04-16 02:10:30,0%,0%,0%,6.30%,2.90%,6.40%,16.1%
2023-04-16 02:10:40,0%,0%,0%,4.60%,1.60%,6.30%,14.9%
2023-04-16 02:10:50,0%,0%,0%,5.60%,1.70%,6.70%,16.4%
2023-04-16 02:11:00,0%,0%,0%,5.30%,1.50%,5.60%,21.0%
2023-04-16 02:11:10,0%,0%,0%,2.50%,1.40%,3.60%,11.2%
2023-04-16 02:11:20,0%,0%,0%,5.40%,1.40%,7.20%,13.1%
2023-04-16 02:11:30,0%,0%,0%,4.90%,2.20%,6.90%,11.1%
2023-04-16 02:11:40,0%,0%,0%,7.20%,2.40%,7.20%,22.3%
2023-04-16 02:11:50,0%,0%,0%,5.60%,1.30%,6.70%,17.5%
2023-04-16 02:12:00,0%,0%,0%,5.30%,1.70%,6.60%,17.5%
2023-04-16 02:12:10,0%,0%,0%,5.40%,1.60%,6.10%,19.0%
2023-04-16 02:12:20,0%,0%,0%,5%,1.50%,5.60%,17.8%
2023-04-16 02:12:30,0%,0%,0%,5%,1.30%,5.20%,16.8%
2023-04-16 02:12:40,0%,0%,0%,5.60%,2.20%,5.80%,16.1%
2023-04-16 02:12:50,0%,0%,0%,6.20%,1.60%,6.50%,21.6%
2023-04-16 02:13:00,0%,0%,0%,4.80%,2.70%,7.50%,21.3%
2023-04-16 02:13:10,0%,0%,0%,5.90%,3.10%,6.90%,17.4%
2023-04-16 02:13:20,0%,0%,0%,5.70%,1.10%,5.00%,24.6%
2023-04-16 02:13:30,0%,0%,0%,5.60%,3.00%,6.70%,22.1%
2023-04-16 02:13:40,0%,0%,0%,6.20%,1.70%,6.60%,20.3%
2023-04-16 02:13:50,0%,0%,0%,5%,1.20%,6.00%,17.4%
2023-04-16 02:14:00,0%,0%,0%,4.70%,1.20%,6.70%,18.3%
2023-04-16 02:14:10,0%,0%,0%,5.90%,1.60%,5.90%,21.8%
2023-04-16 02:14:20,0%,0%,0%,4.80%,1.00%,4.80%,14.1%
2023-04-16 02:14:30,0%,0%,0%,4.50%,1.10%,6.40%,21.7%
2023-04-16 02:14:40,0%,0%,0%,3.70%,1.70%,6.00%,19.5%
2023-04-16 02:14:50,0%,0%,0%,0.300%,0.100%,0.200%,3.90%
2023-04-16 02:15:00,0%,0%,0%,0.900%,0.200%,1.50%,3.40%
2023-04-16 02:15:10,0%,0%,0%,0.700%,0.500%,0.900%,2.20%
2023-04-16 02:15:20,0%,0%,0%,0%,0.100%,0.200%,1.10%
2023-04-16 02:15:30,0%,0%,0%,0.600%,0.100%,1.000%,1.000%
2023-04-16 02:15:40,0%,0%,0%,1.000%,0.400%,1.50%,2.10%
2023-04-16 02:15:50,0%,0%,0%,0.700%,0.600%,1.30%,1.60%
2023-04-16 02:16:00,0%,0%,0%,0.400%,0.200%,0.700%,2.90%
2023-04-16 02:16:10,0%,0%,0%,0.700%,0.500%,1.00%,2.40%
2023-04-16 02:16:20,0%,0%,0%,0.600%,0.600%,1.80%,3.40%
2023-04-16 02:16:30,0%,0%,0%,0.400%,0.400%,1.30%,3.80%
2023-04-16 02:16:40,0%,0%,0%,0.300%,0.400%,0.400%,2.80%
2023-04-16 02:16:50,0%,0%,0%,0.200%,0.200%,0.500%,2.00%
2023-04-16 02:17:00,0%,0%,0%,0.1000%,0.100%,0.400%,2.90%
2023-04-16 02:17:10,0%,0%,0%,0.300%,0.200%,0.600%,2.30%
2023-04-16 02:17:20,0%,0%,0%,0.200%,0.100%,0.500%,3.60%
2023-04-16 02:17:30,0%,0%,0%,0.100%,0%,0.100%,2.70%
2023-04-16 02:17:40,0.200%,0%,0%,1.000%,0.700%,1.20%,3.20%
2023-04-16 02:17:50,0%,0%,0%,0%,0.100%,0.200%,1.70%
2023-04-16 02:18:00,0%,0%,0%,0.1000%,0%,0.300%,4.10%
2023-04-16 02:18:10,0%,0%,0%,0.200%,0.100%,0.400%,3.90%
2023-04-16 02:18:20,0%,0%,0%,0.1000%,0%,0.1000%,0.300%
2023-04-16 02:18:30,0%,0%,0%,0.900%,0.800%,2.00%,1.90%
2023-04-16 02:18:40,0%,0%,0%,3.10%,0.600%,3.40%,9.50%
2023-04-16 02:18:50,0%,0%,0%,5.10%,0.800%,5.50%,8.90%
2023-04-16 02:19:00,0%,0%,0%,3.80%,1.20%,3.60%,6.30%
2023-04-16 02:19:10,0%,0%,0%,5.10%,1.70%,4.40%,10.6%
2023-04-16 02:19:20,0%,0%,0%,5.50%,1.30%,4.80%,7.70%
2023-04-16 02:19:30,0%,0%,0%,6.00%,1.20%,4.70%,7.20%
2023-04-16 02:19:40,0%,0%,0%,4.00%,0.900%,3.60%,13.4%
2023-04-16 02:19:50,0%,0%,0%,5.30%,0.800%,4.50%,19.8%
2023-04-16 02:20:00,0%,0%,0%,5.10%,1.30%,4.30%,6.60%
2023-04-16 02:20:10,0%,0%,0%,4.60%,2.10%,4.40%,10.8%
2023-04-16 02:20:20,0%,0%,0%,2.50%,1.00%,4.60%,11.5%
2023-04-16 02:20:30,0%,0%,0%,4.30%,2.00%,5.30%,11.7%
2023-04-16 02:20:40,0%,0%,0%,2.40%,1.60%,2.90%,5.70%
2023-04-16 02:20:50,0%,0%,0%,4.70%,3.20%,6.30%,16.1%
2023-04-16 02:21:00,0%,0%,0%,2.00%,0.600%,3.00%,8.60%
2023-04-16 02:21:10,0%,0%,0%,4.90%,2.40%,6.10%,12.1%
2023-04-16 02:21:20,0%,0%,0%,2.30%,0.700%,4.10%,12.0%
2023-04-16 02:21:30,0%,0%,0%,2.60%,1.30%,4.20%,8.70%
2023-04-16 02:21:40,0%,0%,0%,3.00%,1.40%,4.80%,8.90%
2023-04-16 02:21:50,0%,0%,0%,4.60%,1.70%,6.30%,12.0%
2023-04-16 02:22:00,0%,0%,0%,3.90%,1.30%,4.10%,11.9%
2023-04-16 02:22:10,0.100%,0%,0%,3.30%,2.00%,4.60%,9.70%
2023-04-16 02:22:20,0%,0%,0%,4.20%,2.30%,4.20%,13.6%
2023-04-16 02:22:30,0%,0%,0%,3.30%,1.10%,4.30%,13.3%
2023-04-16 02:22:40,0%,0%,0%,0.900%,0.500%,1.30%,1.80%
2023-04-16 02:22:50,0%,0%,0%,0.900%,0.500%,1.30%,2.90%
2023-04-16 02:23:00,0%,0%,0%,0.800%,0.500%,1.80%,3.60%
2023-04-16 02:23:10,0%,0%,0%,0.200%,0%,0.300%,2.50%
2023-04-16 02:23:20,0%,0%,0%,1.40%,0.600%,2.60%,3.50%
2023-04-16 02:23:30,0%,0%,0%,2.10%,0.800%,2.10%,3.70%
2023-04-16 02:23:40,0%,0%,0%,2.10%,0.800%,3.10%,5.50%
2023-04-16 02:23:50,0%,0%,0%,0.300%,0.300%,0.600%,3.30%
2023-04-16 02:24:00,0%,0%,0%,0%,0%,0%,0.100%
2023-04-16 02:24:10,0%,0%,0%,0.200%,0.1000%,0.100%,1.60%
2023-04-16 02:24:20,0%,0%,0%,0.200%,0.100%,0.100%,2.40%
2023-04-16 02:24:30,0%,0%,0%,0%,0%,0.200%,1.50%
2023-04-16 02:24:40,0%,0%,0%,0.200%,0.100%,0.300%,2.70%
2023-04-16 02:24:50,0%,0%,0%,0.200%,0.100%,0.200%,0.500%
2023-04-16 02:25:00,0%,0%,0%,1.000%,0.600%,1.20%,1.60%
2023-04-16 02:25:10,0%,0%,0%,0%,0.100%,0.100%,0.200%
2023-04-16 02:25:20,0%,0%,0%,0%,0.100%,0.800%,0.600%
2023-04-16 02:25:30,0%,0%,0%,0.800%,0.400%,1.30%,1.30%
2023-04-16 02:25:40,0%,0%,0%,0.100%,0%,0.100%,1.50%
2023-04-16 02:25:50,0%,0%,0%,0.1000%,0.1000%,0.100%,1.70%
2023-04-16 02:26:00,0%,0%,0%,1.00%,0.600%,1.50%,1.60%
2023-04-16 02:26:10,0%,0%,0%,0.300%,0.400%,1.20%,1.10%
2023-04-16 02:26:20,0%,0%,0%,0%,0%,0.100%,1.30%
2023-04-16 02:26:30,0%,0%,0%,0.100%,0.100%,0.100%,0.100%
2023-04-16 02:26:40,0%,0%,0%,0.300%,0.200%,0.400%,0.600%
2023-04-16 02:26:50,0%,0%,0%,0.400%,0.300%,0.900%,2.50%
2023-04-16 02:27:00,0%,0%,0%,1.20%,0.500%,1.50%,5.20%
2023-04-16 02:27:10,0%,0%,0%,1.60%,1.10%,2.30%,8.20%
2023-04-16 02:27:20,0%,0%,0%,0.900%,0.300%,1.50%,3.70%
2023-04-16 02:27:30,0%,0%,0%,1.70%,0.600%,2.40%,7.00%
2023-04-16 02:27:40,0%,0%,0%,1.60%,0.600%,1.70%,4.70%
2023-04-16 02:27:50,0%,0%,0%,1.60%,0.500%,2.10%,3.20%
2023-04-16 02:28:00,0%,0%,0%,0.700%,0.300%,0.800%,6.50%
2023-04-16 02:28:10,0%,0%,0%,0.400%,0.300%,1.00%,4.20%
2023-04-16 02:28:20,0%,0%,0%,2.20%,1.30%,3.40%,4.20%
2023-04-16 02:28:30,0%,0%,0%,0.300%,0.100%,0.200%,4.50%
2023-04-16 02:28:40,0%,0%,0%,0.800%,0.200%,1.20%,4.40%
2023-04-16 02:28:50,0%,0%,0%,2.40%,0.600%,2.90%,8.80%
2023-04-16 02:29:00,0%,0%,0%,1.10%,0.300%,2.10%,5.40%
2023-04-16 02:29:10,0%,0%,0%,2.40%,1.10%,2.80%,5.40%
2023-04-16 02:29:20,0%,0%,0%,1.30%,0.500%,2.20%,6.80%
2023-04-16 02:29:30,0%,0%,0%,2.00%,1.10%,2.90%,6.90%
2023-04-16 02:29:40,0%,0%,0%,1.60%,0.600%,2.40%,7.60%
2023-04-16 02:29:50,0%,0%,0%,3.30%,1.000%,3.80%,6.70%
2023-04-16 02:30:00,0%,0%,0%,2.60%,0.900%,3.10%,5.40%
2023-04-16 02:30:10,0%,0%,0%,1.50%,1.80%,2.80%,8.50%
2023-04-16 02:30:20,0.1000%,0%,0%,3.40%,1.50%,4.00%,11.0%
2023-04-16 02:30:30,0%,0%,0%,0.600%,0.300%,1.20%,8.40%
2023-04-16 02:30:40,0%,0%,0%,1.10%,0.700%,2.20%,7.00%
2023-04-16 02:30:50,0%,0%,0%,3.80%,0.900%,4.20%,9.20%
2023-04-16 02:31:00,0%,0%,0%,3.40%,2.30%,4.00%,11.2%
2023-04-16 02:31:10,0%,0%,0%,3.50%,2.40%,5.10%,8.70%
2023-04-16 02:31:20,0%,0%,0%,2.90%,1.30%,3.30%,6.00%
2023-04-16 02:31:30,0%,0%,0%,1.60%,1.20%,2.60%,6.90%
2023-04-16 02:31:40,0%,0%,0%,2.00%,1.10%,3.20%,9.10%
