"Time","Timestamp","iowait [Ratios]","irq [Ratios]","nice [Ratios]","softirq [Ratios]","steal [Ratios]","system [Ratios]","user [Ratios]","Used [MiB]","Buffer [MiB]","Cached [MiB]","Free [MiB]","br-10cd1f6f3899 receive [MB/s]","docker0 receive [MB/s]","eth0 receive [MB/s]","eth1 receive [MB/s]","lo receive [MB/s]","veth6750e95 receive [MB/s]","br-10cd1f6f3899 transmit [MB/s]","docker0 transmit [MB/s]","eth0 transmit [MB/s]","eth1 transmit [MB/s]","lo transmit [MB/s]","veth6750e95 transmit [MB/s]","TimeToFail"
"2023-04-16 13:48:25","1681627705000","0","0","0","0","0","0.001","0.002","373","34","415","147","0.010400000000000001","0","0.0114","0.0747","0","0.0132","0.0198","0","0.0108","0.966","0","0.0198","1600422"
"2023-04-16 13:48:30","1681627710000","0","0","0","0","0.001","0","0.001","373","34","415","147","0.020800000000000003","0","0.016800000000000002","0.0945","0","0.0264","0.0396","0","0.0162","0.979","0","0.0396","1595422"
"2023-04-16 13:48:35","1681627715000","0","0","0","0","0.001","0","0.001","373","34","415","147","0.020800000000000003","0","0.016800000000000002","0.0945","0","0.0264","0.0396","0","0.0162","0.979","0","0.0396","1590422"
"2023-04-16 13:48:40","1681627720000","0","0","0","0","0","0","0.003","373","34","415","147","0.010400000000000001","0","0.0058","0.0681","0","0.0132","0.0132","0","0.0054","0.967","0","0.0132","1585422"
"2023-04-16 13:48:45","1681627725000","0","0","0","0","0","0","0.003","373","34","415","147","0.010400000000000001","0","0.0058","0.0681","0","0.0132","0.0132","0","0.0054","0.967","0","0.0132","1580422"
"2023-04-16 13:48:50","1681627730000","0","0","0","0.028999999999999998","0.006999999999999999","0.026000000000000002","0.114","399","34","415","121","3490","0","0","2200","0","3500","2200","0","0","3500","0","2200","1575422"
"2023-04-16 13:48:55","1681627735000","0","0","0","0.028999999999999998","0.006999999999999999","0.026000000000000002","0.114","399","34","415","121","3490","0","0","2200","0","3500","2200","0","0","3500","0","2200","1570422"
"2023-04-16 13:49:00","1681627740000","0","0","0","0.042","0.031","0.04","0.153","397","34","415","123","4670","0","0.0396","2930","0","4680","2930","0","0.020399999999999998","4680","0","2930","1565422"
"2023-04-16 13:49:05","1681627745000","0","0","0","0.042","0.031","0.04","0.153","397","34","415","123","4670","0","0.0396","2930","0","4680","2930","0","0.020399999999999998","4680","0","2930","1560422"
"2023-04-16 13:49:10","1681627750000","0","0","0","0.045","0.04","0.055999999999999994","0.109","379","34","415","141","2210","0","0.0074","1450","0","2230","1450","0","0.0054","2230","0","1450","1555422"
"2023-04-16 13:49:15","1681627755000","0","0","0","0.045","0.04","0.055999999999999994","0.109","379","34","415","141","2210","0","0.0074","1450","0","2230","1450","0","0.0054","2230","0","1450","1550422"
"2023-04-16 13:49:20","1681627760000","0","0","0","0.042","0.027000000000000003","0.046","0.08800000000000001","377","34","415","143","1860","0","0.016800000000000002","1220","0","1870","1220","0","0.015","1880","0","1220","1545422"
"2023-04-16 13:49:25","1681627765000","0","0","0","0.042","0.027000000000000003","0.046","0.08800000000000001","377","34","415","143","1860","0","0.016800000000000002","1220","0","1870","1220","0","0.015","1880","0","1220","1540422"
"2023-04-16 13:49:30","1681627770000","0","0","0","0.02","0.01","0.021","0.11","375","34","415","145","3710","0","0","2330","0","3720","2330","0","0","3720","0","2330","1535422"
"2023-04-16 13:49:35","1681627775000","0","0","0","0.02","0.01","0.021","0.11","375","34","415","145","3710","0","0","2330","0","3720","2330","0","0","3720","0","2330","1530422"
"2023-04-16 13:49:40","1681627780000","0","0","0","0.033","0.013999999999999999","0.043","0.126","370","34","415","149","2920","0","0","2170","0","2930","2170","0","0","2930","0","2170","1525422"
"2023-04-16 13:49:45","1681627785000","0","0","0","0.033","0.013999999999999999","0.043","0.126","370","34","415","149","2920","0","0","2170","0","2930","2170","0","0","2930","0","2170","1520422"
"2023-04-16 13:49:50","1681627790000","0","0","0","0.045","0.018000000000000002","0.054000000000000006","0.136","371","34","415","149","3700","0","0","2110","0","3720","2110","0","0","3720","0","2110","1515422"
"2023-04-16 13:49:55","1681627795000","0","0","0","0.045","0.018000000000000002","0.054000000000000006","0.136","371","34","415","149","3700","0","0","2110","0","3720","2110","0","0","3720","0","2110","1510422"
"2023-04-16 13:50:00","1681627800000","0","0","0","0.032","0.017","0.040999999999999995","0.09","371","34","415","149","2150","0","0.0747","1390","0","2160","1390","0","0.309","2160","0","1390","1505422"
"2023-04-16 13:50:05","1681627805000","0","0","0","0.032","0.017","0.040999999999999995","0.09","371","34","415","149","2150","0","0.0747","1390","0","2160","1390","0","0.309","2160","0","1390","1500422"
"2023-04-16 13:50:10","1681627810000","0","0","0","0.042","0.034","0.047","0.153","375","34","415","145","4110","0","0","2600","0","4120","2600","0","0","4120","0","2600","1495422"
"2023-04-16 13:50:15","1681627815000","0","0","0","0.042","0.034","0.047","0.153","375","34","415","145","4110","0","0","2600","0","4120","2600","0","0","4120","0","2600","1490422"
"2023-04-16 13:50:20","1681627820000","0","0","0","0.035","0.013999999999999999","0.061","0.129","385","34","415","135","3230","0","0.016800000000000002","2090","0","3250","2090","0","0.015","3250","0","2090","1485422"
"2023-04-16 13:50:25","1681627825000","0","0","0","0.035","0.013999999999999999","0.061","0.129","385","34","415","135","3230","0","0.016800000000000002","2090","0","3250","2090","0","0.015","3250","0","2090","1480422"
"2023-04-16 13:50:30","1681627830000","0","0","0","0.065","0.038","0.069","0.139","382","34","415","137","2860","0","0.0332","2190","0","2870","2190","0","0.0302","2880","0","2190","1475422"
"2023-04-16 13:50:35","1681627835000","0","0","0","0.065","0.038","0.069","0.139","382","34","415","137","2860","0","0.0332","2190","0","2870","2190","0","0.0302","2880","0","2190","1470422"
"2023-04-16 13:50:40","1681627840000","0","0","0","0.052000000000000005","0.022000000000000002","0.055999999999999994","0.129","381","34","415","139","3210","0","0.0588","1780","0","3220","1780","0","0.0588","3230","0","1780","1465422"
"2023-04-16 13:50:45","1681627845000","0","0","0","0.052000000000000005","0.022000000000000002","0.055999999999999994","0.129","381","34","415","139","3210","0","0.0588","1780","0","3220","1780","0","0.0588","3230","0","1780","1460422"
"2023-04-16 13:50:50","1681627850000","0","0","0","0.045","0.017","0.065","0.142","381","34","415","139","3710","0","0.019600000000000003","2340","0","3720","2340","0","0.019600000000000003","3720","0","2340","1455422"
"2023-04-16 13:50:55","1681627855000","0","0","0","0.045","0.017","0.065","0.142","381","34","415","139","3710","0","0.019600000000000003","2340","0","3720","2340","0","0.019600000000000003","3720","0","2340","1450422"
"2023-04-16 13:51:00","1681627860000","0","0","0","0.044000000000000004","0.022000000000000002","0.062","0.14","379","34","415","141","3680","0","0.078","2330","0","3700","2330","0","0.0738","3700","0","2330","1445422"
"2023-04-16 13:51:05","1681627865000","0","0","0","0.044000000000000004","0.022000000000000002","0.062","0.14","379","34","415","141","3680","0","0.078","2330","0","3700","2330","0","0.0738","3700","0","2330","1440422"
"2023-04-16 13:51:10","1681627870000","0","0","0","0.034","0.017","0.046","0.09699999999999999","379","34","415","141","2350","0","0.049","1530","0","2360","1530","0","0.049","2360","0","1530","1435422"
"2023-04-16 13:51:15","1681627875000","0","0","0","0.034","0.017","0.046","0.09699999999999999","379","34","415","141","2350","0","0.049","1530","0","2360","1530","0","0.049","2360","0","1530","1430422"
"2023-04-16 13:51:20","1681627880000","0","0","0","0.025","0.009000000000000001","0.027000000000000003","0.13","381","34","415","139","4070.0000000000005","0","0.039200000000000006","2550","0","4080","2550","0","0.0354","4080","0","2550","1425422"
"2023-04-16 13:51:25","1681627885000","0","0","0","0.025","0.009000000000000001","0.027000000000000003","0.13","381","34","415","139","4070.0000000000005","0","0.039200000000000006","2550","0","4080","2550","0","0.0354","4080","0","2550","1420422"
"2023-04-16 13:51:30","1681627890000","0","0","0","0.046","0.017","0.06","0.125","379","34","415","141","2920","0","0","2230","0","2940","2230","0","0","2940","0","2230","1415422"
"2023-04-16 13:51:35","1681627895000","0","0","0","0.046","0.017","0.06","0.125","379","34","415","141","2920","0","0","2230","0","2940","2230","0","0","2940","0","2230","1410422"
"2023-04-16 13:51:40","1681627900000","0","0","0","0.024","0.02","0.044000000000000004","0.09699999999999999","379","34","415","141","2300","0","0.024800000000000003","1170","0","2310","1170","0","0.020399999999999998","2310","0","1170","1405422"
"2023-04-16 13:51:45","1681627905000","0","0","0","0.024","0.02","0.044000000000000004","0.09699999999999999","379","34","415","141","2300","0","0.024800000000000003","1170","0","2310","1170","0","0.020399999999999998","2310","0","1170","1400422"
"2023-04-16 13:51:50","1681627910000","0","0","0","0.033","0.013000000000000001","0.039","0.10400000000000001","375","34","415","145","2300","0","0","1730","0","2310","1730","0","0","2310","0","1730","1395422"
"2023-04-16 13:51:55","1681627915000","0","0","0","0.033","0.013000000000000001","0.039","0.10400000000000001","375","34","415","145","2300","0","0","1730","0","2310","1730","0","0","2310","0","1730","1390422"
"2023-04-16 13:52:00","1681627920000","0","0","0","0.018000000000000002","0.016","0.032","0.121","373","34","415","147","4090","0","0.0733","2300","0","4090","2300","0","0.305","4100","0","2300","1385422"
"2023-04-16 13:52:05","1681627925000","0","0","0","0.018000000000000002","0.016","0.032","0.121","373","34","415","147","4090","0","0.0733","2300","0","4090","2300","0","0.305","4100","0","2300","1380422"
"2023-04-16 13:52:10","1681627930000","0","0","0","0.011000000000000001","0.015","0.018000000000000002","0.064","373","34","415","147","1990","0","0","1240","0","1990","1240","0","0","1990","0","1240","1375422"
"2023-04-16 13:52:15","1681627935000","0","0","0","0.011000000000000001","0.015","0.018000000000000002","0.064","373","34","415","147","1990","0","0","1240","0","1990","1240","0","0","1990","0","1240","1370422"
"2023-04-16 13:52:20","1681627940000","0","0","0","0.015","0.009000000000000001","0.027000000000000003","0.084","377","34","415","143","2490","0","0.039200000000000006","1580","0","2490","1580","0","0.0354","2490","0","1580","1365422"
"2023-04-16 13:52:25","1681627945000","0","0","0","0.015","0.009000000000000001","0.027000000000000003","0.084","377","34","415","143","2490","0","0.039200000000000006","1580","0","2490","1580","0","0.0354","2490","0","1580","1360422"
"2023-04-16 13:52:30","1681627950000","0","0","0.501","0.057","0.006","0.081","0.287","387","34.2","416","133","2290","0","0","1510","0","2300","1510","0","0","2300","0","1510","1355422"
"2023-04-16 13:52:35","1681627955000","0","0","0.501","0.057","0.006","0.081","0.287","387","34.2","416","133","2290","0","0","1510","0","2300","1510","0","0","2300","0","1510","1350422"
"2023-04-16 13:52:40","1681627960000","0.001","0","0","0.031","0.013999999999999999","0.035","0.11599999999999999","380","34.2","416","140","3750","0","0","2320","0","3760","2320","0","0","3760","0","2320","1345422"
"2023-04-16 13:52:45","1681627965000","0.001","0","0","0.031","0.013999999999999999","0.035","0.11599999999999999","380","34.2","416","140","3750","0","0","2320","0","3760","2320","0","0","3760","0","2320","1340422"
"2023-04-16 13:52:50","1681627970000","0","0","0","0.021","0.006999999999999999","0.015","0.079","387","34.2","416","133","2610","0","0.0396","1620","0","2620","1620","0","0.0258","2620","0","1620","1335422"
"2023-04-16 13:52:55","1681627975000","0","0","0","0.021","0.006999999999999999","0.015","0.079","387","34.2","416","133","2610","0","0.0396","1620","0","2620","1620","0","0.0258","2620","0","1620","1330422"
"2023-04-16 13:53:00","1681627980000","0","0","0","0.02","0.008","0.027000000000000003","0.07400000000000001","377","34.2","416","142","2000","0","0.006","1590","0","2009.9999999999998","1590","0","0.004200000000000001","2009.9999999999998","0","1590","1325422"
"2023-04-16 13:53:05","1681627985000","0","0","0","0.02","0.008","0.027000000000000003","0.07400000000000001","377","34.2","416","142","2000","0","0.006","1590","0","2009.9999999999998","1590","0","0.004200000000000001","2009.9999999999998","0","1590","1320422"
"2023-04-16 13:53:10","1681627990000","0","0","0","0.018000000000000002","0.013999999999999999","0.022000000000000002","0.06","378","34.2","416","141","1540","0","0","674","0","1540","674","0","0","1540","0","674","1315422"
"2023-04-16 13:53:15","1681627995000","0","0","0","0.018000000000000002","0.013999999999999999","0.022000000000000002","0.06","378","34.2","416","141","1540","0","0","674","0","1540","674","0","0","1540","0","674","1310422"
"2023-04-16 13:53:20","1681628000000","0","0","0","0.031","0.016","0.049","0.095","383","34.2","416","137","2240","0","0.0396","1450","0","2250","1450","0","0.0342","2250","0","1450","1305422"
"2023-04-16 13:53:25","1681628005000","0","0","0","0.031","0.016","0.049","0.095","383","34.2","416","137","2240","0","0.0396","1450","0","2250","1450","0","0.0342","2250","0","1450","1300422"
"2023-04-16 13:53:30","1681628010000","0","0","0","0.021","0.015","0.028999999999999998","0.061","383","34.2","416","137","1250","0","0.0058","833","0","1250","833","0","0.0054","1260","0","833","1295422"
"2023-04-16 13:53:35","1681628015000","0","0","0","0.021","0.015","0.028999999999999998","0.061","383","34.2","416","137","1250","0","0.0058","833","0","1250","833","0","0.0054","1260","0","833","1290422"
"2023-04-16 13:53:40","1681628020000","0","0","0","0.024","0.016","0.033","0.05","380","34.2","416","140","681","0","0.0058","464","0","688","464","0","0.0054","689","0","464","1285422"
"2023-04-16 13:53:45","1681628025000","0","0","0","0.024","0.016","0.033","0.05","380","34.2","416","140","681","0","0.0058","464","0","688","464","0","0.0054","689","0","464","1280422"
"2023-04-16 13:53:50","1681628030000","0","0","0","0.013999999999999999","0.005","0.017","0.08","383","34.2","416","137","2460","0","0.0112","1550","0","2460","1550","0","0.0054","2460","0","1550","1275422"
"2023-04-16 13:53:55","1681628035000","0","0","0","0.013999999999999999","0.005","0.017","0.08","383","34.2","416","137","2460","0","0.0112","1550","0","2460","1550","0","0.0054","2460","0","1550","1270422"
"2023-04-16 13:54:00","1681628040000","0","0","0","0.015","0.008","0.023","0.084","383","34.2","416","137","2260","0","0.0681","1420","0","2270","1420","0","0.297","2270","0","1420","1265422"
"2023-04-16 13:54:05","1681628045000","0","0","0","0.015","0.008","0.023","0.084","383","34.2","416","137","2260","0","0.0681","1420","0","2270","1420","0","0.297","2270","0","1420","1260422"
"2023-04-16 13:54:10","1681628050000","0","0","0","0.038","0.024","0.055","0.08","383","34.2","416","137","1330","0","0.0056","899","0","1340","899","0","0.0054","1340","0","899","1255422"
"2023-04-16 13:54:15","1681628055000","0","0","0","0.038","0.024","0.055","0.08","383","34.2","416","137","1330","0","0.0056","899","0","1340","899","0","0.0054","1340","0","899","1250422"
"2023-04-16 13:54:20","1681628060000","0","0","0","0.016","0.01","0.027000000000000003","0.09300000000000001","381","34.2","416","139","3000","0","0.033600000000000005","1890","0","3010","1890","0","0.03","3010","0","1890","1245422"
"2023-04-16 13:54:25","1681628065000","0","0","0","0.016","0.01","0.027000000000000003","0.09300000000000001","381","34.2","416","139","3000","0","0.033600000000000005","1890","0","3010","1890","0","0.03","3010","0","1890","1240422"
"2023-04-16 13:54:30","1681628070000","0","0","0","0.024","0.011000000000000001","0.027999999999999997","0.102","381","34.2","416","139","3240","0","0.0112","2029.9999999999998","0","3250","2029.9999999999998","0","0.0054","3250","0","2029.9999999999998","1235422"
"2023-04-16 13:54:35","1681628075000","0","0","0","0.024","0.011000000000000001","0.027999999999999997","0.102","381","34.2","416","139","3240","0","0.0112","2029.9999999999998","0","3250","2029.9999999999998","0","0.0054","3250","0","2029.9999999999998","1230422"
"2023-04-16 13:54:40","1681628080000","0","0","0","0.035","0.015","0.038","0.085","381","34.2","416","139","1690","0","0","1120","0","1700","1120","0","0","1700","0","1120","1225422"
"2023-04-16 13:54:45","1681628085000","0","0","0","0.035","0.015","0.038","0.085","381","34.2","416","139","1690","0","0","1120","0","1700","1120","0","0","1700","0","1120","1220422"
"2023-04-16 13:54:50","1681628090000","0","0","0","0.026000000000000002","0.01","0.025","0.09699999999999999","385","34.2","416","135","2600","0","0","1640","0","2600","1640","0","0","2600","0","1640","1215422"
"2023-04-16 13:54:55","1681628095000","0","0","0","0.026000000000000002","0.01","0.025","0.09699999999999999","385","34.2","416","135","2600","0","0","1640","0","2600","1640","0","0","2600","0","1640","1210422"
"2023-04-16 13:55:00","1681628100000","0","0","0","0.011000000000000001","0.006999999999999999","0.02","0.059000000000000004","385","34.2","416","135","1690","0","0.0116","1060","0","1700","1060","0","0.0096","1700","0","1060","1205422"
"2023-04-16 13:55:05","1681628105000","0","0","0","0.011000000000000001","0.006999999999999999","0.02","0.059000000000000004","385","34.2","416","135","1690","0","0.0116","1060","0","1700","1060","0","0.0096","1700","0","1060","1200422"
"2023-04-16 13:55:10","1681628110000","0","0","0","0.061","0.043","0.06","0.11699999999999999","385","34.2","416","135","1850","0","0.0172","1490","0","1860","1490","0","0.0162","1860","0","1490","1195422"
"2023-04-16 13:55:15","1681628115000","0","0","0","0.061","0.043","0.06","0.11699999999999999","385","34.2","416","135","1850","0","0.0172","1490","0","1860","1490","0","0.0162","1860","0","1490","1190422"
"2023-04-16 13:55:20","1681628120000","0","0","0","0.016","0.017","0.026000000000000002","0.096","385","34.2","416","135","3500","0","0.033600000000000005","1880","0","3510","1880","0","0.03","3510","0","1880","1185422"
"2023-04-16 13:55:25","1681628125000","0","0","0","0.016","0.017","0.026000000000000002","0.096","385","34.2","416","135","3500","0","0.033600000000000005","1880","0","3510","1880","0","0.03","3510","0","1880","1180422"
"2023-04-16 13:55:30","1681628130000","0","0","0","0.017","0.012","0.015","0.122","385","34.2","416","135","3670","0","0","2380","0","3670","2380","0","0","3660","0","2380","1175422"
"2023-04-16 13:55:35","1681628135000","0","0","0","0.017","0.012","0.015","0.122","385","34.2","416","135","3670","0","0","2380","0","3670","2380","0","0","3660","0","2380","1170422"
"2023-04-16 13:55:40","1681628140000","0","0","0","0.032","0.013000000000000001","0.028999999999999998","0.081","382","34.2","416","137","2250","0","0.0686","1310","0","2260","1310","0","0.0686","2280","0","1310","1165422"
"2023-04-16 13:55:45","1681628145000","0","0","0","0.032","0.013000000000000001","0.028999999999999998","0.081","382","34.2","416","137","2250","0","0.0686","1310","0","2260","1310","0","0.0686","2280","0","1310","1160422"
"2023-04-16 13:55:50","1681628150000","0","0","0","0.031","0.013000000000000001","0.028999999999999998","0.078","380","34.2","416","140","819","0","0.033","939","0","829","939","0","0.0292","830","0","939","1155422"
"2023-04-16 13:55:55","1681628155000","0","0","0","0.031","0.013000000000000001","0.028999999999999998","0.078","380","34.2","416","140","819","0","0.033","939","0","829","939","0","0.0292","830","0","939","1150422"
"2023-04-16 13:56:00","1681628160000","0","0","0","0.027999999999999997","0.016","0.026000000000000002","0.07200000000000001","380","34.2","416","140","2190","0","0.121","1060","0","2200","1060","0","0.354","2200","0","1060","1145422"
"2023-04-16 13:56:05","1681628165000","0","0","0","0.027999999999999997","0.016","0.026000000000000002","0.07200000000000001","380","34.2","416","140","2190","0","0.121","1060","0","2200","1060","0","0.354","2200","0","1060","1140422"
"2023-04-16 13:56:10","1681628170000","0","0","0","0.022000000000000002","0.015","0.028999999999999998","0.057999999999999996","380","34.2","416","140","959","0","0.049","825","0","966","824","0","0.049","967","0","824","1135422"
"2023-04-16 13:56:15","1681628175000","0","0","0","0.022000000000000002","0.015","0.028999999999999998","0.057999999999999996","380","34.2","416","140","959","0","0.049","825","0","966","824","0","0.049","967","0","824","1130422"
"2023-04-16 13:56:20","1681628180000","0","0","0","0.01","0.009000000000000001","0.028999999999999998","0.038","380","34.2","416","140","918","0","0.0448","414","0","923","414","0","0.0354","924","0","414","1125422"
"2023-04-16 13:56:25","1681628185000","0","0","0","0.01","0.009000000000000001","0.028999999999999998","0.038","380","34.2","416","140","918","0","0.0448","414","0","923","414","0","0.0354","924","0","414","1120422"
"2023-04-16 13:56:30","1681628190000","0","0","0","0.013000000000000001","0.013000000000000001","0.016","0.047","380","34.2","416","140","1100","0","0.0058","694","0","1100","694","0","0.0054","1100","0","694","1115422"
"2023-04-16 13:56:35","1681628195000","0","0","0","0.013000000000000001","0.013000000000000001","0.016","0.047","380","34.2","416","140","1100","0","0.0058","694","0","1100","694","0","0.0054","1100","0","694","1110422"
"2023-04-16 13:56:40","1681628200000","0","0","0","0.024","0.026000000000000002","0.027000000000000003","0.032","380","34.2","416","140","122","0","0.0112","123","0","126","123","0","0.0054","127","0","123","1105422"
"2023-04-16 13:56:45","1681628205000","0","0","0","0.024","0.026000000000000002","0.027000000000000003","0.032","380","34.2","416","140","122","0","0.0112","123","0","126","123","0","0.0054","127","0","123","1100422"
"2023-04-16 13:56:50","1681628210000","0","0","0","0.008","0.006","0.009000000000000001","0.016","380","34.2","416","140","480","0","0.0058","293","0","481","293","0","0.0054","482","0","293","1095422"
"2023-04-16 13:56:55","1681628215000","0","0","0","0.008","0.006","0.009000000000000001","0.016","380","34.2","416","140","480","0","0.0058","293","0","481","293","0","0.0054","482","0","293","1090422"
"2023-04-16 13:57:00","1681628220000","0","0","0","0.01","0.009000000000000001","0.024","0.022000000000000002","380","34.2","416","140","635","0","0.006","438","0","640","438","0","0.004200000000000001","641","0","438","1085422"
"2023-04-16 13:57:05","1681628225000","0","0","0","0.01","0.009000000000000001","0.024","0.022000000000000002","380","34.2","416","140","635","0","0.006","438","0","640","438","0","0.004200000000000001","641","0","438","1080422"
"2023-04-16 13:57:10","1681628230000","0","0","0","0.005","0.005","0.006999999999999999","0.024","380","34.2","416","140","580","0","0","362","0","582","362","0","0","583","0","362","1075422"
"2023-04-16 13:57:15","1681628235000","0","0","0","0.005","0.005","0.006999999999999999","0.024","380","34.2","416","140","580","0","0","362","0","582","362","0","0","583","0","362","1070422"
"2023-04-16 13:57:20","1681628240000","0","0","0","0.006","0.004","0.011000000000000001","0.013999999999999999","380","34.2","416","140","110","0","0.0504","93.9","0","114","93.9","0","0.040799999999999996","115","0","93.9","1065422"
"2023-04-16 13:57:25","1681628245000","0","0","0","0.006","0.004","0.011000000000000001","0.013999999999999999","380","34.2","416","140","110","0","0.0504","93.9","0","114","93.9","0","0.040799999999999996","115","0","93.9","1060422"
"2023-04-16 13:57:30","1681628250000","0.001","0","0","0.02","0.012","0.024","0.043","380","34.2","416","140","1030","0","0.0114","678","0","1040","678","0","0.0108","1040","0","678","1055422"
"2023-04-16 13:57:35","1681628255000","0.001","0","0","0.02","0.012","0.024","0.043","380","34.2","416","140","1030","0","0.0114","678","0","1040","678","0","0.0108","1040","0","678","1050422"
"2023-04-16 13:57:40","1681628260000","0","0","0","0.001","0.001","0.006","0.004","380","34.2","416","140","21.3","0","0","28.6","0","21.9","28.5","0","0","22.9","0","28.5","1045422"
"2023-04-16 13:57:45","1681628265000","0","0","0","0.001","0.001","0.006","0.004","380","34.2","416","140","21.3","0","0","28.6","0","21.9","28.5","0","0","22.9","0","28.5","1040422"
"2023-04-16 13:57:50","1681628270000","0","0","0","0.005","0.002","0.006","0.038","380","34.2","416","140","1130","0","0.0246","696","0","1140","696","0","0.0216","1140","0","696","1035422"
"2023-04-16 13:57:55","1681628275000","0","0","0","0.005","0.002","0.006","0.038","380","34.2","416","140","1130","0","0.0246","696","0","1140","696","0","0.0216","1140","0","696","1030422"
"2023-04-16 13:58:00","1681628280000","0","0","0","0.01","0.003","0.009000000000000001","0.037000000000000005","380","34.2","416","140","952","0","0.0625","601","0","955","601","0","0.295","956","0","601","1025422"
"2023-04-16 13:58:05","1681628285000","0","0","0","0.01","0.003","0.009000000000000001","0.037000000000000005","380","34.2","416","140","952","0","0.0625","601","0","955","601","0","0.295","956","0","601","1020422"
"2023-04-16 13:58:10","1681628290000","0","0","0","0.006999999999999999","0.004","0.01","0.013000000000000001","380","34.2","416","140","69.2","0","0","61.3","0","71.4","61.2","0","0","72.3","0","61.2","1015422"
"2023-04-16 13:58:15","1681628295000","0","0","0","0.006999999999999999","0.004","0.01","0.013000000000000001","380","34.2","416","140","69.2","0","0","61.3","0","71.4","61.2","0","0","72.3","0","61.2","1010422"
"2023-04-16 13:58:20","1681628300000","0","0","0","0.006","0.006999999999999999","0.012","0.024","380","34.2","416","140","614","0","0.033600000000000005","401","0","617","401","0","0.03","618","0","401","1005422"
"2023-04-16 13:58:25","1681628305000","0","0","0","0.006","0.006999999999999999","0.012","0.024","380","34.2","416","140","614","0","0.033600000000000005","401","0","617","401","0","0.03","618","0","401","1000422"
"2023-04-16 13:58:30","1681628310000","0","0","0","0.01","0.003","0.011000000000000001","0.028999999999999998","380","34.2","416","140","948","0","0.0056","607","0","950","607","0","0.0054","951","0","607","995422"
"2023-04-16 13:58:35","1681628315000","0","0","0","0.01","0.003","0.011000000000000001","0.028999999999999998","380","34.2","416","140","948","0","0.0056","607","0","950","607","0","0.0054","951","0","607","990422"
"2023-04-16 13:58:40","1681628320000","0","0","0","0.022000000000000002","0.018000000000000002","0.027000000000000003","0.035","380","34.2","416","140","223","0","0","191","0","230","191","0","0","231","0","191","985422"
"2023-04-16 13:58:45","1681628325000","0","0","0","0.022000000000000002","0.018000000000000002","0.027000000000000003","0.035","380","34.2","416","140","223","0","0","191","0","230","191","0","0","231","0","191","980422"
"2023-04-16 13:58:50","1681628330000","0","0","0","0.003","0.002","0.004","0.024","380","34.2","416","140","918","0","0.0176","568","0","919","568","0","0.015","920","0","568","975422"
"2023-04-16 13:58:55","1681628335000","0","0","0","0.003","0.002","0.004","0.024","380","34.2","416","140","918","0","0.0176","568","0","919","568","0","0.015","920","0","568","970422"
"2023-04-16 13:59:00","1681628340000","0","0","0","0.002","0.001","0.003","0.031","380","34.2","416","140","587","0","0.016800000000000002","663","0","587","663","0","0.0108","588","0","663","965422"
"2023-04-16 13:59:05","1681628345000","0","0","0","0.002","0.001","0.003","0.031","380","34.2","416","140","587","0","0.016800000000000002","663","0","587","663","0","0.0108","588","0","663","960422"
"2023-04-16 13:59:10","1681628350000","0","0","0","0.001","0.002","0.002","0.03","380","34.2","416","140","1610","0","0","681","0","1610","681","0","0","1610","0","681","955422"
"2023-04-16 13:59:15","1681628355000","0","0","0","0.001","0.002","0.002","0.03","380","34.2","416","140","1610","0","0","681","0","1610","681","0","0","1610","0","681","950422"
"2023-04-16 13:59:20","1681628360000","0","0","0","0.009000000000000001","0.006999999999999999","0.013999999999999999","0.018000000000000002","380","34.2","416","140","103","0","0.0506","108","0","107","108","0","0.040799999999999996","108","0","108","945422"
"2023-04-16 13:59:25","1681628365000","0","0","0","0.009000000000000001","0.006999999999999999","0.013999999999999999","0.018000000000000002","380","34.2","416","140","103","0","0.0506","108","0","107","108","0","0.040799999999999996","108","0","108","940422"
"2023-04-16 13:59:30","1681628370000","0","0","0","0.015","0.013000000000000001","0.013000000000000001","0.028999999999999998","380","34.2","416","140","544","0","0","351","0","547","351","0","0","548","0","351","935422"
"2023-04-16 13:59:35","1681628375000","0","0","0","0.015","0.013000000000000001","0.013000000000000001","0.028999999999999998","380","34.2","416","140","544","0","0","351","0","547","351","0","0","548","0","351","930422"
"2023-04-16 13:59:40","1681628380000","0","0","0","0.002","0.001","0.003","0.004","380","34.2","416","140","16.9","0","0.0174","15.1","0","17.4","15.1","0","0.015","18.4","0","15.1","925422"
"2023-04-16 13:59:45","1681628385000","0","0","0","0.002","0.001","0.003","0.004","380","34.2","416","140","16.9","0","0.0174","15.1","0","17.4","15.1","0","0.015","18.4","0","15.1","920422"
"2023-04-16 13:59:50","1681628390000","0","0","0","0.005","0.006","0.006999999999999999","0.01","380","34.2","416","140","30.7","0","0","27.9","0","31.7","27.9","0","0","32.7","0","27.9","915422"
"2023-04-16 13:59:55","1681628395000","0","0","0","0.005","0.006","0.006999999999999999","0.01","380","34.2","416","140","30.7","0","0","27.9","0","31.7","27.9","0","0","32.7","0","27.9","910422"
"2023-04-16 14:00:00","1681628400000","0","0","0","0.001","0.001","0.002","0.012","380","34.2","416","140","459","0","0.0565","281","0","459","281","0","0.28800000000000003","460","0","281","905422"
"2023-04-16 14:00:05","1681628405000","0","0","0","0.001","0.001","0.002","0.012","380","34.2","416","140","459","0","0.0565","281","0","459","281","0","0.28800000000000003","460","0","281","900422"
