"Time","iowait","irq","nice","softirq","steal","system","user"
2023-04-16 13:54:25,0%,0%,0%,1.60%,1.00%,2.70%,9.30%
2023-04-16 13:54:30,0%,0%,0%,2.40%,1.10%,2.80%,10.2%
2023-04-16 13:54:35,0%,0%,0%,2.40%,1.10%,2.80%,10.2%
2023-04-16 13:54:40,0%,0%,0%,3.50%,1.50%,3.80%,8.50%
2023-04-16 13:54:45,0%,0%,0%,3.50%,1.50%,3.80%,8.50%
2023-04-16 13:54:50,0%,0%,0%,2.60%,1.000%,2.50%,9.70%
2023-04-16 13:54:55,0%,0%,0%,2.60%,1.000%,2.50%,9.70%
2023-04-16 13:55:00,0%,0%,0%,1.10%,0.700%,2.00%,5.90%
2023-04-16 13:55:05,0%,0%,0%,1.10%,0.700%,2.00%,5.90%
2023-04-16 13:55:10,0%,0%,0%,6.10%,4.30%,6.00%,11.7%
2023-04-16 13:55:15,0%,0%,0%,6.10%,4.30%,6.00%,11.7%
2023-04-16 13:55:20,0%,0%,0%,1.60%,1.70%,2.60%,9.60%
2023-04-16 13:55:25,0%,0%,0%,1.60%,1.70%,2.60%,9.60%
2023-04-16 13:55:30,0%,0%,0%,1.70%,1.20%,1.50%,12.2%
2023-04-16 13:55:35,0%,0%,0%,1.70%,1.20%,1.50%,12.2%
2023-04-16 13:55:40,0%,0%,0%,3.20%,1.30%,2.90%,8.10%
2023-04-16 13:55:45,0%,0%,0%,3.20%,1.30%,2.90%,8.10%
2023-04-16 13:55:50,0%,0%,0%,3.10%,1.30%,2.90%,7.80%
2023-04-16 13:55:55,0%,0%,0%,3.10%,1.30%,2.90%,7.80%
2023-04-16 13:56:00,0%,0%,0%,2.80%,1.60%,2.60%,7.20%
2023-04-16 13:56:05,0%,0%,0%,2.80%,1.60%,2.60%,7.20%
2023-04-16 13:56:10,0%,0%,0%,2.20%,1.50%,2.90%,5.80%
2023-04-16 13:56:15,0%,0%,0%,2.20%,1.50%,2.90%,5.80%
2023-04-16 13:56:20,0%,0%,0%,1.000%,0.900%,2.90%,3.80%
2023-04-16 13:56:25,0%,0%,0%,1.000%,0.900%,2.90%,3.80%
2023-04-16 13:56:30,0%,0%,0%,1.30%,1.30%,1.60%,4.70%
2023-04-16 13:56:35,0%,0%,0%,1.30%,1.30%,1.60%,4.70%
2023-04-16 13:56:40,0%,0%,0%,2.40%,2.60%,2.70%,3.20%
2023-04-16 13:56:45,0%,0%,0%,2.40%,2.60%,2.70%,3.20%
2023-04-16 13:56:50,0%,0%,0%,0.800%,0.600%,0.900%,1.60%
2023-04-16 13:56:55,0%,0%,0%,0.800%,0.600%,0.900%,1.60%
2023-04-16 13:57:00,0%,0%,0%,1.000%,0.900%,2.40%,2.20%
2023-04-16 13:57:05,0%,0%,0%,1.000%,0.900%,2.40%,2.20%
2023-04-16 13:57:10,0%,0%,0%,0.500%,0.500%,0.700%,2.40%
2023-04-16 13:57:15,0%,0%,0%,0.500%,0.500%,0.700%,2.40%
2023-04-16 13:57:20,0%,0%,0%,0.600%,0.400%,1.10%,1.40%
2023-04-16 13:57:25,0%,0%,0%,0.600%,0.400%,1.10%,1.40%
2023-04-16 13:57:30,0.1000%,0%,0%,2.00%,1.20%,2.40%,4.30%
2023-04-16 13:57:35,0.1000%,0%,0%,2.00%,1.20%,2.40%,4.30%
2023-04-16 13:57:40,0%,0%,0%,0.1000%,0.1000%,0.600%,0.400%
2023-04-16 13:57:45,0%,0%,0%,0.1000%,0.1000%,0.600%,0.400%
2023-04-16 13:57:50,0%,0%,0%,0.500%,0.200%,0.600%,3.80%
2023-04-16 13:57:55,0%,0%,0%,0.500%,0.200%,0.600%,3.80%
2023-04-16 13:58:00,0%,0%,0%,1.000%,0.300%,0.900%,3.70%
2023-04-16 13:58:05,0%,0%,0%,1.000%,0.300%,0.900%,3.70%
2023-04-16 13:58:10,0%,0%,0%,0.700%,0.400%,1.00%,1.30%
2023-04-16 13:58:15,0%,0%,0%,0.700%,0.400%,1.00%,1.30%
2023-04-16 13:58:20,0%,0%,0%,0.600%,0.700%,1.20%,2.40%
2023-04-16 13:58:25,0%,0%,0%,0.600%,0.700%,1.20%,2.40%
2023-04-16 13:58:30,0%,0%,0%,1.000%,0.300%,1.10%,2.90%
2023-04-16 13:58:35,0%,0%,0%,1.000%,0.300%,1.10%,2.90%
2023-04-16 13:58:40,0%,0%,0%,2.20%,1.80%,2.70%,3.50%
2023-04-16 13:58:45,0%,0%,0%,2.20%,1.80%,2.70%,3.50%
2023-04-16 13:58:50,0%,0%,0%,0.300%,0.200%,0.400%,2.40%
2023-04-16 13:58:55,0%,0%,0%,0.300%,0.200%,0.400%,2.40%
2023-04-16 13:59:00,0%,0%,0%,0.200%,0.100%,0.300%,3.10%
2023-04-16 13:59:05,0%,0%,0%,0.200%,0.100%,0.300%,3.10%
2023-04-16 13:59:10,0%,0%,0%,0.1000%,0.200%,0.200%,3.00%
2023-04-16 13:59:15,0%,0%,0%,0.1000%,0.200%,0.200%,3.00%
2023-04-16 13:59:20,0%,0%,0%,0.900%,0.700%,1.40%,1.80%
2023-04-16 13:59:25,0%,0%,0%,0.900%,0.700%,1.40%,1.80%
2023-04-16 13:59:30,0%,0%,0%,1.50%,1.30%,1.30%,2.90%
2023-04-16 13:59:35,0%,0%,0%,1.50%,1.30%,1.30%,2.90%
2023-04-16 13:59:40,0%,0%,0%,0.200%,0.1000%,0.300%,0.400%
2023-04-16 13:59:45,0%,0%,0%,0.200%,0.1000%,0.300%,0.400%
2023-04-16 13:59:50,0%,0%,0%,0.500%,0.600%,0.700%,1.000%
2023-04-16 13:59:55,0%,0%,0%,0.500%,0.600%,0.700%,1.000%
2023-04-16 14:00:00,0%,0%,0%,0.100%,0.100%,0.200%,1.20%
2023-04-16 14:00:05,0%,0%,0%,0.100%,0.100%,0.200%,1.20%
2023-04-16 14:00:10,0%,0%,0%,0.100%,0.400%,0.400%,0.600%
2023-04-16 14:00:15,0%,0%,0%,0.100%,0.400%,0.400%,0.600%
2023-04-16 14:00:20,0%,0%,0%,0.700%,0.600%,1.80%,1.90%
2023-04-16 14:00:25,0%,0%,0%,0.700%,0.600%,1.80%,1.90%
2023-04-16 14:00:30,0%,0%,0%,0.600%,0.300%,0.800%,2.20%
2023-04-16 14:00:35,0%,0%,0%,0.600%,0.300%,0.800%,2.20%
2023-04-16 14:00:40,0%,0%,0%,0.100%,0.200%,0.100%,1.70%
2023-04-16 14:00:45,0%,0%,0%,0.100%,0.200%,0.100%,1.70%
2023-04-16 14:00:50,0%,0%,0%,0.400%,0.200%,0.500%,0.700%
2023-04-16 14:00:55,0%,0%,0%,0.400%,0.200%,0.500%,0.700%
2023-04-16 14:01:00,0%,0%,0%,0.1000%,0.200%,0.200%,1.40%
2023-04-16 14:01:05,0%,0%,0%,0.1000%,0.200%,0.200%,1.40%
2023-04-16 14:01:10,0%,0%,0%,0.100%,0.400%,0.200%,1.50%
2023-04-16 14:01:15,0%,0%,0%,0.100%,0.400%,0.200%,1.50%
2023-04-16 14:01:20,0%,0%,0%,0.600%,0.700%,0.900%,1.00%
2023-04-16 14:01:25,0%,0%,0%,0.600%,0.700%,0.900%,1.00%
2023-04-16 14:01:30,0%,0%,0%,0.500%,0.300%,0.900%,2.40%
2023-04-16 14:01:35,0%,0%,0%,0.500%,0.300%,0.900%,2.40%
2023-04-16 14:01:40,0%,0%,0%,0%,0.1000%,0%,1.60%
2023-04-16 14:01:45,0%,0%,0%,0%,0.1000%,0%,1.60%
2023-04-16 14:01:50,0%,0%,0%,0.600%,0.200%,0.900%,1.50%
2023-04-16 14:01:55,0%,0%,0%,0.600%,0.200%,0.900%,1.50%
2023-04-16 14:02:00,0%,0%,0%,0%,0.100%,0.300%,0.300%
2023-04-16 14:02:05,0%,0%,0%,0%,0.100%,0.300%,0.300%
2023-04-16 14:02:10,0%,0%,0%,0.200%,0%,0.100%,1.60%
2023-04-16 14:02:15,0%,0%,0%,0.200%,0%,0.100%,1.60%
2023-04-16 14:02:20,0%,0%,0%,0.1000%,0.1000%,0.200%,1.30%
2023-04-16 14:02:25,0%,0%,0%,0.1000%,0.1000%,0.200%,1.30%
2023-04-16 14:02:30,0%,0%,0%,0.800%,0.700%,1.30%,2.50%
2023-04-16 14:02:35,0%,0%,0%,0.800%,0.700%,1.30%,2.50%
2023-04-16 14:02:40,0%,0%,0%,4.60%,3.30%,5.10%,10.2%
2023-04-16 14:02:45,0%,0%,0%,4.60%,3.30%,5.10%,10.2%
2023-04-16 14:02:50,0%,0%,0%,2.40%,1.30%,3.50%,5.60%
2023-04-16 14:02:55,0%,0%,0%,2.40%,1.30%,3.50%,5.60%
2023-04-16 14:03:00,0%,0%,0%,1.50%,1.000%,3.20%,6.10%
2023-04-16 14:03:05,0%,0%,0%,1.50%,1.000%,3.20%,6.10%
2023-04-16 14:03:10,0%,0%,0%,2.00%,1.10%,1.90%,6.70%
2023-04-16 14:03:15,0%,0%,0%,2.00%,1.10%,1.90%,6.70%
2023-04-16 14:03:20,0%,0%,0%,2.50%,1.20%,2.40%,8.80%
2023-04-16 14:03:25,0%,0%,0%,2.50%,1.20%,2.40%,8.80%
2023-04-16 14:03:30,0%,0%,0%,1.60%,0.700%,1.90%,8.00%
2023-04-16 14:03:35,0%,0%,0%,1.60%,0.700%,1.90%,8.00%
2023-04-16 14:03:40,0%,0%,0%,3.30%,1.60%,3.40%,10.3%
2023-04-16 14:03:45,0%,0%,0%,3.30%,1.60%,3.40%,10.3%
2023-04-16 14:03:50,0%,0%,0%,1.40%,0.600%,1.70%,4.30%
2023-04-16 14:03:55,0%,0%,0%,1.40%,0.600%,1.70%,4.30%
2023-04-16 14:04:00,0%,0%,0%,0.400%,0.300%,0.700%,5.30%
2023-04-16 14:04:05,0%,0%,0%,0.400%,0.300%,0.700%,5.30%
2023-04-16 14:04:10,0%,0%,0%,3.50%,3.40%,2.90%,7.40%
2023-04-16 14:04:15,0%,0%,0%,3.50%,3.40%,2.90%,7.40%
2023-04-16 14:04:20,0%,0%,0%,1.60%,0.900%,1.50%,7.20%
2023-04-16 14:04:25,0%,0%,0%,1.60%,0.900%,1.50%,7.20%
2023-04-16 14:04:30,0%,0%,0%,2.10%,1.20%,2.90%,5.40%
2023-04-16 14:04:35,0%,0%,0%,2.10%,1.20%,2.90%,5.40%
2023-04-16 14:04:40,0%,0%,0%,1.90%,0.600%,3.00%,7.00%
2023-04-16 14:04:45,0%,0%,0%,1.90%,0.600%,3.00%,7.00%
2023-04-16 14:04:50,0%,0%,0%,1.40%,0.600%,1.90%,6.70%
2023-04-16 14:04:55,0%,0%,0%,1.40%,0.600%,1.90%,6.70%
2023-04-16 14:05:00,0%,0%,0%,2.00%,1.60%,4.40%,7.40%
2023-04-16 14:05:05,0%,0%,0%,2.00%,1.60%,4.40%,7.40%
2023-04-16 14:05:10,0%,0%,0%,1.60%,2.80%,2.80%,5.80%
2023-04-16 14:05:15,0%,0%,0%,1.60%,2.80%,2.80%,5.80%
2023-04-16 14:05:20,0%,0%,0%,2.70%,2.80%,2.90%,6.30%
2023-04-16 14:05:25,0%,0%,0%,2.70%,2.80%,2.90%,6.30%
2023-04-16 14:05:30,0%,0%,0%,1.70%,1.80%,2.60%,6.70%
2023-04-16 14:05:35,0%,0%,0%,1.70%,1.80%,2.60%,6.70%
2023-04-16 14:05:40,0%,0%,0%,1.30%,1.30%,2.10%,11.3%
2023-04-16 14:05:45,0%,0%,0%,1.30%,1.30%,2.10%,11.3%
2023-04-16 14:05:50,0%,0%,0%,1.80%,0.900%,1.90%,8.10%
2023-04-16 14:05:55,0%,0%,0%,1.80%,0.900%,1.90%,8.10%
2023-04-16 14:06:00,0%,0%,0%,2.10%,2.10%,4.40%,7.60%
2023-04-16 14:06:05,0%,0%,0%,2.10%,2.10%,4.40%,7.60%
2023-04-16 14:06:10,0%,0%,0%,0.900%,0.400%,1.30%,5.20%
2023-04-16 14:06:15,0%,0%,0%,0.900%,0.400%,1.30%,5.20%
2023-04-16 14:06:20,0%,0%,0%,0.800%,0.300%,1.30%,10.4%
2023-04-16 14:06:25,0%,0%,0%,0.800%,0.300%,1.30%,10.4%
2023-04-16 14:06:30,0%,0%,0%,3.10%,1.70%,3.10%,7.30%
2023-04-16 14:06:35,0%,0%,0%,3.10%,1.70%,3.10%,7.30%
2023-04-16 14:06:40,0%,0%,0%,6.60%,2.40%,8.20%,22.3%
2023-04-16 14:06:45,0%,0%,0%,6.60%,2.40%,8.20%,22.3%
2023-04-16 14:06:50,0%,0%,0%,7.30%,2.60%,8.50%,17.0%
2023-04-16 14:06:55,0%,0%,0%,7.30%,2.60%,8.50%,17.0%
2023-04-16 14:07:00,0%,0%,0%,5.40%,2.60%,7.00%,18.9%
2023-04-16 14:07:05,0%,0%,0%,5.40%,2.60%,7.00%,18.9%
2023-04-16 14:07:10,0%,0%,0%,9.30%,3.40%,7.90%,13.3%
2023-04-16 14:07:15,0%,0%,0%,9.30%,3.40%,7.90%,13.3%
2023-04-16 14:07:20,0%,0%,0%,9.60%,2.50%,8.90%,21.3%
2023-04-16 14:07:25,0%,0%,0%,9.60%,2.50%,8.90%,21.3%
2023-04-16 14:07:30,0%,0%,0%,9.30%,3.20%,7.60%,19.7%
2023-04-16 14:07:35,0%,0%,0%,9.30%,3.20%,7.60%,19.7%
2023-04-16 14:07:40,0%,0%,0%,7.40%,3.10%,7.80%,21.7%
2023-04-16 14:07:45,0%,0%,0%,7.40%,3.10%,7.80%,21.7%
2023-04-16 14:07:50,0%,0%,0%,7.40%,1.40%,7.30%,25.6%
2023-04-16 14:07:55,0%,0%,0%,7.40%,1.40%,7.30%,25.6%
2023-04-16 14:08:00,0%,0%,0%,5.70%,2.00%,6.20%,23.1%
2023-04-16 14:08:05,0%,0%,0%,5.70%,2.00%,6.20%,23.1%
2023-04-16 14:08:10,0%,0%,0%,4.80%,2.20%,5.80%,15.5%
2023-04-16 14:08:15,0%,0%,0%,4.80%,2.20%,5.80%,15.5%
2023-04-16 14:08:20,0%,0%,0%,6.00%,2.30%,7.40%,28.8%
2023-04-16 14:08:25,0%,0%,0%,6.00%,2.30%,7.40%,28.8%
2023-04-16 14:08:30,0%,0%,0%,6.20%,2.80%,7.60%,17.7%
2023-04-16 14:08:35,0%,0%,0%,6.20%,2.80%,7.60%,17.7%
2023-04-16 14:08:40,0%,0%,0%,8.90%,2.40%,8.70%,23.9%
2023-04-16 14:08:45,0%,0%,0%,8.90%,2.40%,8.70%,23.9%
2023-04-16 14:08:50,0%,0%,0%,7.90%,1.70%,7.80%,13.9%
2023-04-16 14:08:55,0%,0%,0%,7.90%,1.70%,7.80%,13.9%
2023-04-16 14:09:00,0%,0%,0%,7.00%,1.60%,7.70%,21.6%
2023-04-16 14:09:05,0%,0%,0%,7.00%,1.60%,7.70%,21.6%
2023-04-16 14:09:10,0%,0%,0%,6.80%,2.20%,6.10%,21.3%
2023-04-16 14:09:15,0%,0%,0%,6.80%,2.20%,6.10%,21.3%
2023-04-16 14:09:20,0%,0%,0%,2.60%,1.00%,3.00%,10.9%
2023-04-16 14:09:25,0%,0%,0%,2.60%,1.00%,3.00%,10.9%
2023-04-16 14:09:30,0%,0%,0%,4.20%,1.40%,4.40%,9.70%
2023-04-16 14:09:35,0%,0%,0%,4.20%,1.40%,4.40%,9.70%
2023-04-16 14:09:40,0%,0%,0%,3.60%,2.00%,6.30%,13.3%
2023-04-16 14:09:45,0%,0%,0%,3.60%,2.00%,6.30%,13.3%
2023-04-16 14:09:50,0%,0%,0%,2.90%,1.000%,4.00%,15.7%
2023-04-16 14:09:55,0%,0%,0%,2.90%,1.000%,4.00%,15.7%
2023-04-16 14:10:00,0%,0%,0%,3.00%,1.10%,3.90%,11.3%
2023-04-16 14:10:05,0%,0%,0%,3.00%,1.10%,3.90%,11.3%
2023-04-16 14:10:10,0%,0%,0%,6.50%,4.60%,6.00%,13.2%
2023-04-16 14:10:15,0%,0%,0%,6.50%,4.60%,6.00%,13.2%
2023-04-16 14:10:20,0%,0%,0%,4.60%,2.50%,5.60%,15.2%
2023-04-16 14:10:25,0%,0%,0%,4.60%,2.50%,5.60%,15.2%
2023-04-16 14:10:30,0%,0%,0%,3.50%,1.20%,5%,13.3%
2023-04-16 14:10:35,0%,0%,0%,3.50%,1.20%,5%,13.3%
2023-04-16 14:10:40,0%,0%,0%,3.90%,1.80%,4.70%,15.5%
2023-04-16 14:10:45,0%,0%,0%,3.90%,1.80%,4.70%,15.5%
2023-04-16 14:10:50,0%,0%,0%,3.00%,1.10%,3.80%,9.40%
2023-04-16 14:10:55,0%,0%,0%,3.00%,1.10%,3.80%,9.40%
2023-04-16 14:11:00,0%,0%,0%,3.80%,2.10%,6.20%,13.1%
2023-04-16 14:11:05,0%,0%,0%,3.80%,2.10%,6.20%,13.1%
2023-04-16 14:11:10,0%,0%,0%,2.50%,1.000%,3.20%,13.4%
2023-04-16 14:11:15,0%,0%,0%,2.50%,1.000%,3.20%,13.4%
2023-04-16 14:11:20,0%,0%,0%,2.80%,0.600%,3.10%,11.6%
2023-04-16 14:11:25,0%,0%,0%,2.80%,0.600%,3.10%,11.6%
2023-04-16 14:11:30,0%,0%,0%,4.10%,2.50%,4.80%,10.4%
2023-04-16 14:11:35,0%,0%,0%,4.10%,2.50%,4.80%,10.4%
2023-04-16 14:11:40,0%,0%,0%,2.50%,1.40%,2.50%,10%
2023-04-16 14:11:45,0%,0%,0%,2.50%,1.40%,2.50%,10%
2023-04-16 14:11:50,0%,0%,0%,2.60%,1.20%,3.50%,9.90%
2023-04-16 14:11:55,0%,0%,0%,2.60%,1.20%,3.50%,9.90%
2023-04-16 14:12:00,0%,0%,0%,3.30%,1.10%,4.00%,10.3%
2023-04-16 14:12:05,0%,0%,0%,3.30%,1.10%,4.00%,10.3%
2023-04-16 14:12:10,0%,0%,0%,2.70%,1.00%,2.80%,15.1%
2023-04-16 14:12:15,0%,0%,0%,2.70%,1.00%,2.80%,15.1%
2023-04-16 14:12:20,0%,0%,0%,1.80%,0.800%,4.10%,8.60%
2023-04-16 14:12:25,0%,0%,0%,1.80%,0.800%,4.10%,8.60%
2023-04-16 14:12:30,0%,0%,0%,3.40%,1.20%,3.60%,11.4%
2023-04-16 14:12:35,0%,0%,0%,3.40%,1.20%,3.60%,11.4%
2023-04-16 14:12:40,0%,0%,0%,5.40%,1.70%,4.80%,17.8%
2023-04-16 14:12:45,0%,0%,0%,5.40%,1.70%,4.80%,17.8%
2023-04-16 14:12:50,0%,0%,0%,4.30%,1.10%,5.90%,16.4%
2023-04-16 14:12:55,0%,0%,0%,4.30%,1.10%,5.90%,16.4%
2023-04-16 14:13:00,0%,0%,0%,6.50%,3.60%,6.10%,15.0%
2023-04-16 14:13:05,0%,0%,0%,6.50%,3.60%,6.10%,15.0%
2023-04-16 14:13:10,0%,0%,0%,4.50%,2.20%,4.80%,20.3%
2023-04-16 14:13:15,0%,0%,0%,4.50%,2.20%,4.80%,20.3%
2023-04-16 14:13:20,0%,0%,0%,6.40%,2.40%,7.40%,16.7%
2023-04-16 14:13:25,0%,0%,0%,6.40%,2.40%,7.40%,16.7%
2023-04-16 14:13:30,0%,0%,0%,8.20%,2.60%,10.4%,17.2%
2023-04-16 14:13:35,0%,0%,0%,8.20%,2.60%,10.4%,17.2%
2023-04-16 14:13:40,0%,0%,0%,4.40%,1.10%,6.20%,13.8%
2023-04-16 14:13:45,0%,0%,0%,4.40%,1.10%,6.20%,13.8%
2023-04-16 14:13:50,0%,0%,0%,4.70%,1.60%,7.50%,12.9%
2023-04-16 14:13:55,0%,0%,0%,4.70%,1.60%,7.50%,12.9%
2023-04-16 14:14:00,0%,0%,0%,4.10%,1.50%,6.30%,16.1%
2023-04-16 14:14:05,0%,0%,0%,4.10%,1.50%,6.30%,16.1%
2023-04-16 14:14:10,0%,0%,0%,8.40%,2.80%,8.90%,15.0%
2023-04-16 14:14:15,0%,0%,0%,8.40%,2.80%,8.90%,15.0%
2023-04-16 14:14:20,0%,0%,0%,6.20%,1.30%,7.90%,15.0%
2023-04-16 14:14:25,0%,0%,0%,6.20%,1.30%,7.90%,15.0%
2023-04-16 14:14:30,0%,0%,0%,5.00%,2.50%,5.90%,15.3%
2023-04-16 14:14:35,0%,0%,0%,5.00%,2.50%,5.90%,15.3%
2023-04-16 14:14:40,0%,0%,0%,4.10%,1.80%,5.90%,19.2%
2023-04-16 14:14:45,0%,0%,0%,4.10%,1.80%,5.90%,19.2%
2023-04-16 14:14:50,0%,0%,0%,4.00%,1.20%,4.80%,11.3%
2023-04-16 14:14:55,0%,0%,0%,4.00%,1.20%,4.80%,11.3%
2023-04-16 14:15:00,0%,0%,0%,4.20%,0.900%,6.00%,21.5%
2023-04-16 14:15:05,0%,0%,0%,4.20%,0.900%,6.00%,21.5%
2023-04-16 14:15:10,0%,0%,0%,7.30%,2.80%,9.90%,26.6%
2023-04-16 14:15:15,0%,0%,0%,7.30%,2.80%,9.90%,26.6%
2023-04-16 14:15:20,0%,0%,0%,6.60%,1.30%,9.60%,19.0%
2023-04-16 14:15:25,0%,0%,0%,6.60%,1.30%,9.60%,19.0%
2023-04-16 14:15:30,0%,0%,0%,6.70%,0.800%,8.60%,15.8%
2023-04-16 14:15:35,0%,0%,0%,6.70%,0.800%,8.60%,15.8%
2023-04-16 14:15:40,0%,0%,0%,7.30%,1.10%,8.70%,14.1%
2023-04-16 14:15:45,0%,0%,0%,7.30%,1.10%,8.70%,14.1%
2023-04-16 14:15:50,0%,0%,0%,7.40%,0.900%,11.0%,15.8%
2023-04-16 14:15:55,0%,0%,0%,7.40%,0.900%,11.0%,15.8%
2023-04-16 14:16:00,0%,0%,0%,6.30%,2.90%,9.80%,10.4%
