timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680363263688,3570,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-1,text,true,,26265,179,6,6,https://rcie.nuttchai.app/api/v1/search?offset=44479&limit=94&isHiddenRequired=true,3544,0,2388
1680363265436,1843,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-4,text,true,,19183,179,5,5,https://rcie.nuttchai.app/api/v1/search?offset=48573&limit=63&isHiddenRequired=true,1811,0,641
1680363266703,1485,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-6,text,true,,32283,317,6,6,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=29720&limit=117,1451,0,121
1680363264805,4540,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-3,text,true,,5043703,181,7,7,https://rcie.nuttchai.app/api/v1/search?offset=1494&limit=17972&isHiddenRequired=true,2697,0,1255
1680363264172,5397,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-2,text,true,,148929,323,6,6,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=41951&limit=538,5299,0,1894
1680363267967,2118,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-8,text,true,,5179102,182,6,6,https://rcie.nuttchai.app/api/v1/search?offset=24877&limit=18531&isHiddenRequired=true,503,0,109
1680363269864,433,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-11,text,true,,11752,179,5,5,https://rcie.nuttchai.app/api/v1/search?offset=43590&limit=41&isHiddenRequired=true,404,0,117
1680363269232,1637,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-10,text,true,,4735118,182,5,5,https://rcie.nuttchai.app/api/v1/search?offset=10061&limit=16900&isHiddenRequired=true,554,0,114
1680363268599,2300,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-9,text,true,,154981,334,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=36654&limit=539,2173,0,115
1680363267335,3589,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-7,text,true,,5044658,182,3,3,https://rcie.nuttchai.app/api/v1/search?offset=17611&limit=18093&isHiddenRequired=true,584,0,112
1680363266073,4880,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-5,text,true,,5168723,182,2,2,https://rcie.nuttchai.app/api/v1/search?offset=18303&limit=18535&isHiddenRequired=true,1540,0,173
1680363271132,509,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-13,text,true,,26761,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=40790&limit=92&isHiddenRequired=true,477,0,142
1680363270496,3267,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-12,text,true,,178121,321,5,5,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=41769&limit=648,3160,0,112
1680363273662,468,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-17,text,true,,17017,179,4,4,https://rcie.nuttchai.app/api/v1/search?offset=10678&limit=60&isHiddenRequired=true,434,0,133
1680363272396,1751,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-15,text,true,,4286595,181,3,3,https://rcie.nuttchai.app/api/v1/search?offset=8060&limit=15135&isHiddenRequired=true,826,0,113
