sep=,
"Time","iowait","irq","nice","softirq","steal","system","user"
2023-03-24 13:01:15,0%,0%,0%,4.40%,6.90%,1.70%,12.8%
2023-03-24 13:01:30,0%,0%,0%,4.20%,3.80%,1.70%,12.8%
2023-03-24 13:01:45,0%,0%,0%,5.50%,4.30%,2.20%,12.7%
2023-03-24 13:02:00,0%,0%,0%,1.30%,1.20%,0.800%,6.00%
2023-03-24 13:02:15,0%,0%,0%,0.400%,1.30%,0.200%,1.70%
2023-03-24 13:02:30,0%,0%,0%,0.400%,0.500%,0.200%,1.10%
2023-03-24 13:02:45,0%,0%,0%,0.1000%,0.700%,0.300%,1.20%
2023-03-24 13:03:00,0%,0%,0%,0.500%,0.500%,0.300%,1.50%
2023-03-24 13:03:15,0%,0%,0%,0.200%,0.500%,0.500%,1.80%
2023-03-24 13:03:30,0%,0%,0%,0.400%,0.400%,0.200%,1.30%
2023-03-24 13:03:45,0%,0%,0%,0.300%,0.400%,0.300%,1.30%
2023-03-24 13:04:00,0%,0%,0%,0.300%,0.700%,0.200%,1.90%
2023-03-24 13:04:15,0%,0%,0%,0.400%,0.600%,0.500%,1.70%
2023-03-24 13:04:30,0%,0%,0%,0.300%,0.400%,0.1000%,1.20%
2023-03-24 13:04:45,0%,0%,0%,0.200%,0.600%,0.200%,1.20%
2023-03-24 13:05:00,0%,0%,0%,0.200%,0.300%,0.1000%,1.20%
2023-03-24 13:05:15,0%,0%,0%,0.400%,0.700%,0.200%,1.80%
2023-03-24 13:05:30,0%,0%,0%,0.200%,0.600%,0.300%,1.40%
2023-03-24 13:05:45,0%,0%,0%,0.200%,0.200%,0.200%,1.50%
2023-03-24 13:06:00,0%,0%,0%,0.200%,0.200%,0.200%,1.40%
2023-03-24 13:06:15,0%,0%,0%,1.10%,1.20%,0.600%,2.90%
2023-03-24 13:06:30,0%,0%,0%,1.20%,1.10%,0.200%,3.90%
2023-03-24 13:06:45,0%,0%,0%,0.900%,1.30%,0.800%,3.70%
2023-03-24 13:07:00,0%,0%,0%,1.20%,1.10%,0.400%,3.90%
2023-03-24 13:07:15,0%,0%,0%,0.700%,1.30%,0.600%,2.80%
2023-03-24 13:07:30,0%,0%,0%,0.800%,0.800%,0.500%,3.20%
2023-03-24 13:07:45,0%,0%,0%,1.30%,1.00%,0.500%,3.20%
2023-03-24 13:08:00,0%,0%,0%,0.600%,0.600%,0.400%,3.40%
2023-03-24 13:08:15,0%,0%,0%,0.900%,1.000%,0.400%,3.90%
2023-03-24 13:08:30,0%,0%,0%,0.900%,1.30%,0.600%,3.70%
2023-03-24 13:08:45,0%,0%,0%,1.10%,1.20%,0.700%,3.80%
2023-03-24 13:09:00,0%,0%,0%,0.900%,0.800%,0.500%,3.50%
2023-03-24 13:09:15,0%,0%,0%,1.10%,1.40%,0.700%,4.70%
2023-03-24 13:09:30,0%,0%,0%,1.000%,0.600%,0.500%,3.70%
2023-03-24 13:09:45,0%,0%,0%,0.900%,1.000%,0.300%,3.70%
2023-03-24 13:10:00,0%,0%,0%,1.20%,1.50%,0.600%,4.80%
2023-03-24 13:10:15,0%,0%,0%,0.900%,2.50%,0.200%,4.20%
2023-03-24 13:10:30,0%,0%,0%,1.50%,1.40%,0.700%,3.60%
2023-03-24 13:10:45,0%,0%,0%,0.800%,1.30%,0.400%,3.40%
2023-03-24 13:11:00,0%,0%,0%,1.000%,0.800%,0.300%,3.40%
2023-03-24 13:11:15,0%,0%,0%,1.20%,1.30%,0.500%,3.80%
2023-03-24 13:11:30,0%,0%,0%,0.800%,1.30%,0.400%,3.60%
2023-03-24 13:11:45,0%,0%,0%,1.60%,1.40%,0.500%,5.10%
2023-03-24 13:12:00,0%,0%,0%,0.900%,1.30%,0.400%,3.40%
2023-03-24 13:12:15,0%,0%,0%,0.900%,1.10%,0.500%,4.60%
2023-03-24 13:12:30,0%,0%,0%,1.20%,1.20%,0.400%,3.50%
2023-03-24 13:12:45,0%,0%,0%,1.20%,1.40%,0.500%,4.00%
2023-03-24 13:13:00,0%,0%,0%,0.500%,1.000%,0.400%,3.80%
2023-03-24 13:13:15,0%,0%,0%,0.900%,1.40%,0.700%,3.80%
2023-03-24 13:13:30,0%,0%,0%,1.00%,1.70%,0.700%,3.80%
2023-03-24 13:13:45,0%,0%,0%,0.800%,1.30%,0.400%,3.70%
2023-03-24 13:14:00,0%,0%,0%,0.900%,0.700%,0.600%,3.00%
2023-03-24 13:14:15,0%,0%,0%,1.30%,1.20%,0.500%,3.30%
2023-03-24 13:14:30,0%,0%,0%,1.30%,1.90%,0.500%,4.30%
2023-03-24 13:14:45,0%,0%,0%,1.000%,1.40%,0.500%,4.30%
2023-03-24 13:15:00,0%,0%,0%,1.30%,1.40%,0.200%,4.00%
2023-03-24 13:15:15,0%,0%,0%,0.900%,1.30%,0.600%,4.30%
2023-03-24 13:15:30,0%,0%,0%,1.20%,1.10%,0.600%,3.30%
2023-03-24 13:15:45,0%,0%,0%,0.700%,0.700%,0.800%,4.00%
2023-03-24 13:16:00,0%,0%,0%,1.00%,1.50%,0.800%,4.60%
2023-03-24 13:16:15,0%,0%,0%,1.40%,1.90%,0.500%,4.30%
